source,target,weight
2,6255,1
3,9733,3
12,12954,2
13,11589,1
15,10148,1
15,10616,2
16,14091,2
17,7562,1
18,11630,2
21,12508,1
26,10561,1
27,13273,11
28,11689,1
30,9181,1
37,8698,1
38,14088,1
39,11933,1
41,10860,2
46,14278,1
48,11390,5
49,10810,2
53,8539,1
56,9546,3
59,12091,1
62,8301,1
71,9391,1
72,10412,1
75,13169,1
77,8852,3
84,12104,1
89,13271,1
90,12728,1
94,11879,1
95,11562,3
97,11905,2
98,9831,1
105,10591,1
108,9651,1
111,7712,3
112,10394,2
115,10505,2
120,12121,1
122,7640,1
126,7590,1
127,8341,1
127,14821,3
130,12583,2
132,9828,1
134,10892,1
136,142,1
139,14873,2
146,13091,1
149,10577,1
150,8003,1
152,13126,1
153,14295,1
159,13399,1
160,13860,1
169,3392,1
173,7079,1
176,13229,2
176,8206,1
181,4785,2
186,11718,1
192,10280,1
204,9739,2
207,7764,1
208,10532,3
210,9187,1
211,10103,1
220,8480,1
227,8253,1
231,8300,2
235,10416,2
237,13536,1
244,13317,2
245,3444,1
245,14085,1
251,13096,1
256,12040,1
258,12812,1
260,11121,1
261,12035,1
265,12101,2
267,12277,1
272,8307,1
273,8690,1
278,10666,1
278,13432,3
280,12107,2
282,12721,1
282,8400,1
286,7725,1
287,7765,1
291,14942,1
291,10077,1
293,12150,1
294,10831,1
298,12285,1
300,7887,1
301,8446,2
303,11403,1
306,11096,1
310,14435,1
316,11101,1
316,14471,1
318,10969,1
318,7720,1
320,7077,1
321,9418,1
324,9467,1
326,12151,1
329,9072,1
331,7813,1
332,13460,1
334,12715,2
334,9651,1
338,8197,2
343,8900,1
349,13533,1
355,13779,3
356,10312,1
359,9903,1
363,9264,2
367,8632,1
370,10193,1
374,9335,2
378,9145,1
378,10797,5
379,13144,2
386,11358,1
390,14211,1
392,8556,1
393,7973,1
401,6677,1
408,12146,7
411,7887,1
412,8912,1
414,11377,1
414,14759,1
417,11076,1
431,13951,1
437,12593,1
445,10379,1
448,13636,1
454,11955,2
455,9654,1
459,12533,1
473,7829,4
476,14073,1
477,12830,2
482,14878,3
482,10911,1
487,7645,1
488,8199,1
497,8697,5
498,14073,1
499,13410,1
504,13361,1
509,8163,1
522,10556,1
522,13051,1
524,13543,1
528,7756,2
530,12039,1
533,13108,1
535,10402,1
537,10542,1
537,13696,1
537,14690,1
548,12163,1
549,9763,1
560,10308,2
562,14686,3
566,12004,1
569,13101,1
572,8504,2
574,12910,1
575,14734,1
577,13514,1
580,9345,1
582,8329,1
584,2553,1
591,11372,1
594,14615,1
595,9538,1
599,12687,1
600,12967,1
605,10244,1
610,14045,2
614,12307,1
618,8117,1
621,14842,1
623,14980,1
627,9134,1
628,14716,3
628,11984,3
629,8503,2
630,1477,1
631,11372,1
632,8081,1
633,13318,1
634,12063,1
640,7634,3
645,12318,1
645,8948,1
645,1675,1
647,11127,1
649,9625,1
654,3886,1
657,13976,1
659,8685,1
662,10000,1
663,14479,3
676,2973,1
677,14816,1
685,14082,1
686,14742,5
692,11445,2
696,12261,1
698,13648,1
700,9385,1
705,13518,1
720,9555,1
722,11203,3
725,14694,1
725,12672,1
729,12620,1
730,10995,1
730,11179,2
739,14424,15
745,13094,1
755,14883,2
759,12674,1
762,12076,2
765,9909,1
765,14380,1
768,8427,1
773,12674,6
780,10246,1
789,12916,1
790,9295,2
791,7639,1
791,11786,4
794,13488,1
795,11765,4
796,14249,1
797,13445,3
800,12035,1
801,12749,1
811,7591,2
814,13823,1
821,9256,1
823,12980,1
826,12015,1
827,11354,5
831,14355,1
831,11225,1
839,14458,1
841,12766,1
854,12130,2
855,8088,1
856,13508,1
859,14953,1
862,13878,1
863,9860,1
865,1496,1
866,955,1
868,8929,5
868,11432,2
877,7692,1
888,10738,2
890,7950,2
894,10827,1
898,8625,2
898,9149,1
902,8454,2
908,12127,1
915,1664,1
925,9599,1
929,10309,3
940,8926,1
941,13696,1
942,9554,1
947,13258,1
950,8868,1
956,11957,1
968,12214,1
969,13038,1
975,14258,6
986,9115,2
990,12668,1
990,14396,1
992,9684,1
994,4661,1
995,14318,1
996,10833,1
996,12484,6
1003,8896,1
1012,12145,1
1018,11464,1
1019,7836,2
1022,5761,1
1024,14893,2
1027,14915,1
1030,12666,1
1031,8925,1
1038,9458,1
1039,12607,1
1044,7864,1
1044,12778,2
1047,10981,1
1051,13128,1
1053,10011,1
1069,7542,1
1072,14528,1
1077,7706,1
1085,13097,1
1085,10528,1
1089,7549,1
1091,8070,1
1093,12479,1
1096,9697,3
1096,11108,2
1097,14403,1
1098,5231,1
1099,11803,1
1100,7503,2
1105,9791,1
1106,9300,1
1107,7731,1
1107,11130,1
1116,9251,1
1118,14302,1
1120,12955,1
1124,14891,1
1125,10212,1
1127,13470,2
1133,12184,1
1137,14972,1
1138,13884,1
1143,14333,3
1147,12222,1
1148,9591,1
1150,11218,1
1157,14715,4
1157,14412,7
1157,11560,2
1159,13952,2
1161,8874,2
1165,5160,1
1169,11371,1
1174,9098,2
1180,10246,1
1186,12651,1
1190,11581,1
1204,14960,1
1204,13683,1
1204,14896,1
1206,13045,4
1207,10046,1
1208,14654,2
1210,7697,4
1222,6807,1
1224,10708,1
1230,13720,3
1236,10580,2
1243,8483,1
1245,9165,2
1247,11623,1
1247,13521,2
1250,7906,1
1251,8916,1
1255,13912,1
1256,13542,5
1257,8654,2
1267,3956,2
1270,3760,2
1272,14208,1
1278,14268,1
1278,8786,1
1281,8243,1
1286,8173,1
1293,9744,2
1297,10766,2
1297,7705,1
1298,10462,1
1300,13991,1
1301,12759,4
1308,12749,1
1310,7577,1
1318,14447,1
1318,12663,1
1323,13023,2
1324,10276,1
1329,11896,1
1329,7627,1
1335,11360,1
1335,12784,1
1345,12788,1
1348,14807,1
1355,8055,1
1356,11215,1
1359,14577,1
1363,8123,1
1369,12655,2
1372,13030,1
1376,8256,1
1386,9902,1
1388,6136,1
1389,13068,1
1392,12686,1
1401,14951,1
1403,7538,1
1410,13734,1
1421,10913,2
1424,10284,1
1426,8575,1
1427,13156,1
1431,13266,1
1448,13862,1
1448,11798,2
1454,7504,1
1456,8562,1
1461,8518,1
1462,9818,1
1465,9372,1
1468,13989,1
1470,2376,1
1478,10317,1
1487,10323,5
1488,1759,1
1492,14920,2
1497,9330,2
1501,5993,1
1501,4693,1
1504,11225,1
1505,12080,3
1506,8980,3
1522,2435,1
1525,11560,1
1526,11991,2
1528,10735,1
1529,12105,1
1531,7726,2
1539,10840,1
1539,12738,1
1541,9304,1
1543,11216,1
1545,13380,2
1546,12412,1
1548,12977,6
1553,13403,1
1562,6034,1
1563,6632,2
1565,11457,1
1569,13853,1
1572,14175,2
1574,9317,1
1579,13658,1
1590,13894,2
1596,9071,1
1599,11660,1
1602,10506,1
1607,10413,1
1608,10805,1
1612,10602,1
1616,11125,1
1623,9988,1
1624,9163,2
1625,14275,1
1627,13879,2
1633,9374,1
1635,9266,1
1639,9346,1
1641,8766,3
1643,12916,2
1645,11122,1
1649,8149,1
1650,11611,1
1651,13753,2
1657,10409,1
1657,11367,1
1658,13399,1
1659,11646,1
1660,14711,1
1673,8751,1
1674,7513,1
1674,13353,1
1676,14711,5
1680,14150,2
1683,7688,4
1684,10072,1
1687,12284,2
1696,14029,1
1697,8019,1
1700,6484,1
1702,14320,2
1704,10806,1
1706,9619,1
1709,10482,1
1710,14935,2
1710,12722,1
1718,14065,1
1723,11528,1
1728,12350,3
1734,12848,4
1737,9854,1
1739,10747,2
1740,13523,1
1747,11565,3
1755,13228,1
1765,12653,1
1766,2527,1
1768,11551,1
1773,4748,2
1776,9641,1
1777,12469,1
1781,12269,1
1784,9753,1
1793,13955,2
1794,6164,1
1794,4785,1
1803,12789,1
1809,11956,1
1817,11866,1
1819,8340,1
1822,12571,2
1823,13392,1
1827,12756,1
1839,7778,1
1840,13220,1
1844,10353,3
1853,11209,1
1860,10516,1
1864,10523,3
1865,9402,1
1868,13637,1
1869,10644,1
1869,11162,1
1871,8231,1
1875,13843,1
1875,12099,1
1878,7554,1
1881,8308,3
1890,8357,1
1891,12451,1
1891,9890,2
1892,11612,2
1895,11566,1
1898,7657,3
1900,8477,1
1904,12636,1
1906,14855,2
1906,14474,8
1907,13931,2
1916,12198,1
1920,10071,1
1921,10248,1
1923,13517,1
1926,13131,1
1929,8015,1
1929,11030,1
1930,10206,1
1932,13176,3
1933,10966,1
1934,9242,1
1937,12186,2
1939,13679,1
1940,8665,7
1943,12176,1
1944,8629,1
1945,3619,1
1950,5540,1
1964,10510,2
1967,9989,1
1969,11277,1
1971,3100,1
1971,6506,1
1981,8362,3
1990,12384,1
1992,14874,1
1996,10408,1
1997,8341,1
1998,10042,1
2005,4108,1
2010,9645,2
2011,12470,2
2012,14808,1
2015,12905,5
2020,8828,1
2026,14450,1
2027,8928,2
2031,9502,1
2037,11560,1
2047,11720,2
2047,9760,1
2048,9653,1
2052,10147,1
2053,13156,2
2064,8569,1
2068,11479,1
2070,12607,1
2074,12308,1
2077,8024,1
2079,8036,1
2089,13649,1
2090,9709,1
2092,13189,1
2097,12409,1
2097,14041,1
2098,12093,2
2099,8434,1
2104,13436,1
2108,8100,3
2110,11941,3
2112,13351,1
2120,11961,1
2121,13702,1
2129,7857,1
2137,8540,2
2139,12095,1
2143,13310,1
2148,11238,2
2153,7814,1
2156,14586,1
2157,10177,3
2161,8149,2
2161,7507,2
2170,12097,1
2173,11494,2
2180,9268,1
2184,9594,1
2186,10799,1
2192,12832,2
2199,9803,1
2203,13544,1
2204,9106,1
2208,10753,1
2210,6753,2
2211,11700,6
2215,12156,1
2223,14667,1
2228,13569,1
2234,9176,1
2247,13059,1
2259,11739,1
2260,7733,1
2264,11751,2
2271,10074,1
2273,8007,1
2275,12385,1
2276,12861,1
2278,8426,2
2279,10070,1
2283,14687,1
2285,13788,1
2288,9324,1
2291,11019,1
2292,12345,1
2293,11736,1
2295,10683,1
2298,11267,1
2299,9104,1
2308,13625,2
2311,11829,1
2315,10830,3
2315,10426,1
2315,10625,1
2316,10938,2
2323,12125,1
2324,9394,1
2331,10808,1
2332,10293,1
2335,10990,1
2336,12847,1
2337,11941,1
2339,11785,1
2343,9945,2
2345,12407,1
2346,8060,1
2350,9454,1
2353,8325,5
2360,8557,1
2361,9825,1
2362,11904,1
2366,14321,1
2383,9996,2
2385,14835,1
2388,11939,1
2394,12070,2
2395,2645,1
2396,9701,1
2402,7664,1
2403,5564,1
2406,10455,1
2408,11722,1
2414,12143,1
2416,11344,1
2420,14692,1
2427,9002,1
2433,10910,2
2434,8907,1
2436,12642,1
2442,12787,1
2445,12738,1
2449,8076,1
2449,7616,1
2449,12024,1
2450,8825,1
2451,11609,1
2451,12991,1
2453,9474,1
2453,9093,1
