source,target,weight
2,11745,1
3,9733,1
8,11319,1
10,8410,2
12,12954,1
15,10616,4
17,7562,1
18,12083,1
18,11630,1
21,11409,1
25,10536,1
26,14532,1
27,13273,1
29,11992,1
34,14618,3
39,11443,1
41,10860,4
43,12023,1
46,14278,1
49,10810,1
50,12416,1
54,10633,1
56,9546,4
58,12136,1
58,9284,1
59,12091,1
60,8577,1
61,8134,1
71,9391,2
72,1284,1
77,8852,4
90,12728,4
92,8173,1
93,8554,1
97,11905,2
98,9831,1
99,651,2
100,5494,2
106,9399,1
113,12217,1
116,9997,1
116,12657,1
121,7802,2
122,7640,2
124,14108,1
128,12339,1
132,9828,1
138,9422,1
146,13091,2
152,11959,1
156,14823,1
160,13860,3
162,10981,1
165,14773,1
172,7933,2
175,14952,2
181,7491,1
185,13346,1
186,11718,3
187,7865,1
189,14966,1
194,12711,1
194,13087,1
196,13469,1
197,11255,1
200,13818,1
203,8721,1
208,10532,2
208,13888,1
208,12401,2
209,14941,1
210,9187,1
211,10103,1
212,8599,1
228,11560,1
230,11244,1
235,10416,1
237,13536,2
239,8103,1
239,8374,1
241,7598,1
244,14805,1
245,3444,1
248,13810,1
253,8892,1
254,14697,2
256,12040,1
256,10502,1
257,7776,1
259,8230,2
261,13454,1
270,12242,1
272,9317,1
272,8307,1
273,8690,3
274,8133,1
278,7822,1
278,11170,1
278,14075,2
279,13119,2
280,12107,1
282,13552,1
282,8400,1
282,9148,1
284,8668,2
287,7765,1
289,14551,1
291,8141,1
293,12150,1
294,10831,1
295,1305,1
297,14403,1
298,12285,1
300,9344,2
305,8295,1
305,12533,1
306,11096,1
307,14286,1
310,7586,2
311,7727,3
312,9407,4
313,13743,1
315,7913,1
323,10430,1
324,9467,1
330,11341,1
332,13460,1
334,9651,1
335,8578,1
336,10459,1
337,12573,1
342,9960,1
343,8113,2
346,6118,1
350,14607,2
353,9303,1
353,13740,1
356,10312,1
358,8675,2
359,9903,1
365,7563,2
366,9872,1
367,8632,1
370,10193,3
378,10797,2
379,13144,1
379,13627,2
389,7963,1
390,14211,1
397,10230,1
398,10417,1
399,7992,2
403,8565,1
