source,target,weight
0,7500,1
3,12104,1
8,11319,1
10,9719,1
12,12954,1
15,10616,2
16,14091,1
21,13335,1
22,5771,1
24,10372,1
26,14532,2
27,13273,1
28,11689,1
29,11992,1
30,9181,1
36,9520,1
38,14088,2
41,10860,1
49,10810,1
50,11013,1
57,8694,1
57,12960,1
58,12136,1
59,12091,4
77,8852,1
80,10471,1
95,11562,1
97,8344,1
97,11905,2
105,10591,1
107,9639,1
108,14222,1
115,10505,1
115,9026,2
115,703,1
115,501,2
116,9512,1
116,9997,1
116,12657,1
117,12113,1
120,12121,1
123,13188,1
125,8833,1
128,14600,1
136,142,1
143,8787,1
147,14923,1
149,10577,1
150,13517,3
153,14295,4
154,11248,1
156,14823,1
158,10586,2
159,13399,9
160,8109,1
160,13860,3
169,2155,1
176,13229,1
179,10222,1
181,4785,2
186,11718,1
194,13087,2
202,10605,12
214,11673,2
221,10728,1
222,13865,2
226,14466,1
227,8253,1
233,10499,1
238,8761,1
244,14805,1
252,12905,1
254,14796,1
255,8600,1
257,7776,2
261,12035,1
262,13004,1
263,8894,2
273,8690,1
274,12674,1
278,14251,2
278,11170,1
278,13432,1
283,12708,1
285,11332,1
287,7765,1
289,10859,2
298,12285,3
300,9344,2
302,7940,2
303,11403,3
304,13803,1
304,10639,5
305,8295,3
306,11096,1
311,7727,2
313,13743,2
314,8820,1
314,9084,1
315,7913,1
325,13594,1
331,7813,1
332,13460,3
335,8280,1
336,10459,1
341,2060,1
342,9092,2
347,11527,2
350,14607,1
353,13740,1
355,11534,1
355,9802,1
356,10312,1
363,9264,2
365,7563,1
367,8632,2
369,2901,2
373,11678,1
374,9335,2
375,12803,1
377,12645,1
378,10797,2
378,11049,1
379,13627,5
383,13941,3
384,11758,1
392,8556,3
395,8590,1
398,13243,1
399,7992,2
400,8446,1
405,5697,1
406,10920,1
408,12146,2
411,7887,1
414,11684,1
421,10448,3
434,12579,1
435,9422,1
436,14723,1
443,10189,1
453,11305,2
454,11955,2
455,9654,1
457,13095,2
465,13141,1
466,13283,1
479,11763,1
482,10911,1
483,14856,1
484,8932,1
485,12120,1
486,12197,6
487,7645,1
491,8132,1
497,8697,10
499,13410,3
501,2217,2
504,7613,1
504,13361,1
505,7895,1
506,11250,5
509,11266,1
509,13090,3
512,12444,1
516,8315,1
520,14107,1
522,10556,4
524,13543,1
530,12039,3
532,12742,1
536,13789,2
537,10542,2
538,7853,1
541,14089,1
546,8952,2
549,9763,5
554,9597,1
562,14686,6
564,8473,1
572,8504,1
577,13514,2
579,14678,1
582,8329,2
589,13768,1
594,14615,1
598,2620,1
599,12687,1
600,11450,1
601,14691,2
603,13142,3
606,1371,1
606,4680,1
607,11432,1
613,2894,1
614,12307,1
618,8117,2
619,12486,1
621,11983,1
623,14980,1
623,12738,1
626,8815,1
627,9134,1
628,14716,1
628,11984,2
634,11157,1
638,10623,1
639,13356,1
640,7634,1
641,11672,1
644,10505,1
650,9269,7
650,9086,1
654,913,1
654,3886,1
656,11064,1
657,10033,3
660,14032,1
663,14479,1
664,13697,7
668,11116,1
673,11648,1
675,8468,1
676,2973,2
677,14816,1
686,14742,1
688,13903,1
689,9651,1
