source,target,weight
2,6255,1
2,11745,1
6,12020,2
6,8706,1
7,9686,1
9,9037,2
13,11589,1
16,14091,9
19,14546,3
20,14356,1
21,13452,2
26,12143,2
34,14618,1
36,9520,1
38,14088,4
39,11443,1
41,10860,1
43,12023,4
46,9920,1
47,10910,1
48,11390,1
49,10810,1
51,11119,8
58,12136,1
59,12091,2
61,8567,1
71,9391,1
76,14639,1
77,8852,2
82,12477,1
89,13271,1
91,9088,1
97,12755,2
100,1705,2
107,9639,2
110,10075,1
115,1514,1
116,12657,2
119,13223,1
127,8341,1
130,12583,2
135,14998,1
136,142,1
143,8787,1
149,14189,2
149,10577,3
155,9788,3
156,9126,1
156,12351,2
159,13399,1
160,8109,1
163,10882,3
182,7539,2
187,7865,3
195,10858,1
200,10704,1
201,2546,1
202,10547,1
204,9739,1
205,13081,2
207,7764,1
208,10532,3
208,12401,3
214,9836,2
216,12184,1
218,6118,1
220,8480,2
221,10728,1
231,8300,1
238,11559,1
241,13477,1
241,7598,5
245,9097,1
246,11335,1
249,13938,1
255,8600,2
259,8230,1
261,12035,1
271,14205,2
272,7624,1
273,8690,1
278,1947,1
279,13351,1
280,12107,1
281,8084,1
282,13552,1
282,9403,1
282,11192,1
283,12708,1
285,11332,1
289,10859,1
290,11188,1
291,8141,2
297,14403,1
298,12285,1
305,8295,1
307,14286,1
311,7727,1
315,7913,1
318,13291,1
321,9418,14
323,10430,1
325,13594,4
327,14034,1
328,13017,1
329,9072,1
332,13460,1
333,812,1
335,8280,2
337,12573,3
338,8197,1
344,14077,1
349,13533,1
353,13556,1
358,8675,1
361,10405,1
363,9264,3
364,10216,1
365,7563,1
366,9872,1
367,8632,2
369,1701,1
374,9335,1
377,8923,1
381,3510,1
382,14984,1
390,13221,1
391,12999,1
393,7973,2
400,8446,1
406,10920,1
407,14772,1
408,12146,1
412,8912,1
414,11377,1
417,10152,1
418,9382,1
420,9379,1
422,9792,1
426,7861,1
431,12789,1
432,12646,1
434,12579,1
435,9422,1
437,7834,6
443,10189,2
443,8957,1
454,11955,1
456,5444,1
458,8978,1
459,10723,1
459,13786,2
459,12739,1
461,9492,3
465,13375,1
474,14955,1
475,10273,3
475,14998,1
480,11093,1
484,8932,1
486,12197,2
487,7645,1
495,13808,1
501,2217,1
509,13090,1
511,10843,1
520,6648,1
521,11118,1
522,10556,1
524,13543,1
528,13267,1
530,12039,9
531,9979,1
536,13789,3
538,7853,2
545,11996,1
546,14828,1
550,11958,1
560,10308,1
563,8597,2
565,14163,1
567,13787,1
568,14913,1
571,10818,1
572,8504,2
574,9476,1
577,13514,1
579,14678,1
591,11372,1
592,10774,3
593,13915,1
595,9538,1
600,10885,1
609,12599,1
618,8117,1
628,14716,20
628,11984,2
629,8503,3
633,13318,1
638,10623,1
645,1675,2
646,13955,6
654,3886,2
657,10033,1
663,14479,1
677,14816,1
679,8839,1
683,11616,1
685,14968,1
685,14082,5
689,12916,1
691,5271,1
694,3726,1
695,8714,1
703,11816,1
707,8367,1
707,8791,1
708,8334,1
710,3456,1
713,1319,2
715,7840,1
718,13500,1
718,7770,1
719,1496,1
720,12180,2
721,14626,1
724,8284,1
725,13826,1
726,8832,1
726,8602,1
728,9950,1
729,13337,1
730,10995,1
730,11179,2
736,13162,1
738,13785,2
739,14424,1
741,8532,1
742,14193,8
748,8570,1
750,13310,2
751,11539,1
761,9940,1
767,7788,3
773,12674,1
775,4050,1
777,12776,1
783,10474,1
791,7639,1
793,10382,3
794,7752,2
798,10439,2
800,12035,1
801,12749,4
803,8131,1
805,11641,1
807,11183,1
811,7591,1
832,10892,1
832,13435,1
834,14597,2
836,8530,1
839,14458,1
842,12890,1
842,9564,1
851,8531,7
852,6587,1
852,8403,1
852,14480,1
852,9468,1
854,12130,1
856,13476,1
856,13508,1
864,13120,1
865,1496,2
867,10159,1
868,8929,3
871,13051,1
872,1559,1
872,1522,1
878,11484,1
883,14036,1
899,12444,1
900,10501,2
905,10242,1
912,1453,2
925,9599,1
926,12108,1
929,10309,2
932,13682,1
933,13812,1
935,11970,1
936,1708,1
942,14179,1
946,8841,1
947,13258,1
947,11034,2
952,8387,1
956,11957,2
975,14258,10
978,8610,1
988,9938,3
990,11243,1
991,9095,1
992,9684,2
993,12063,2
997,11116,1
1002,10657,1
1009,9596,1
1012,13412,2
1015,12804,1
1019,7836,1
1024,14893,2
1028,11060,2
1030,11495,1
1034,13637,2
1035,9127,1
1037,13052,1
1041,13296,1
1043,13640,1
1055,8156,1
1056,2714,1
1061,10005,1
1067,12168,1
1067,11665,1
1069,8880,1
1074,10765,3
1074,12703,1
1075,11509,1
1082,1334,1
1084,6981,3
1085,14312,2
1088,9847,1
1091,14947,1
1093,12479,1
1096,9697,3
1098,4442,1
1100,9298,1
1106,12305,3
1107,11130,1
1113,5263,1
1113,2754,1
1120,12955,3
1124,14891,2
1133,12184,2
1136,10696,2
1138,13884,2
1138,10875,1
1143,14333,1
1147,8011,1
1150,7557,1
1153,8550,1
1155,14696,1
1157,14715,3
1157,14412,1
1157,11225,1
1158,14768,1
1161,8874,1
1162,13226,1
1167,8088,1
1175,11632,1
1180,7641,1
1184,8740,1
1186,12651,1
1189,10200,1
1189,11942,1
1192,11200,2
1194,12033,1
1195,8700,1
1198,8016,1
1200,12888,1
1204,12594,4
1211,8172,1
1219,14866,1
1220,12895,4
1222,6807,1
1224,12330,1
1226,13018,1
1227,12558,2
1232,8062,1
1236,10580,1
1239,14005,2
1240,6594,1
1256,13542,2
1262,14783,3
1269,7932,3
1270,3760,1
1272,14208,3
1273,9822,1
1275,14068,1
1276,8817,1
1290,14903,1
1291,12642,3
1293,9744,3
1294,14154,1
1297,10766,1
1298,10462,1
1303,11426,1
1306,7989,1
1313,7795,1
1315,13564,1
1319,2619,1
1322,14627,4
1323,10203,1
1335,11360,2
1337,14326,1
1348,11963,1
1348,14899,5
1355,8055,1
1363,8123,1
1368,11048,1
1370,14577,1
1373,11084,1
1376,8256,1
1377,9223,2
1379,10802,1
1383,6199,1
1386,9902,4
1389,13068,3
1392,12686,1
1404,11710,1
1405,10949,1
1411,3888,1
1417,11517,1
1421,10913,1
1429,8504,1
1434,9490,1
1437,13951,2
1438,1949,2
1448,12459,1
1450,9926,1
1454,7504,1
1456,8562,1
1465,9372,1
1466,9483,1
1467,14323,1
1470,2376,1
1481,13661,1
1482,10803,4
1486,3649,1
1492,14920,1
1506,8980,1
1516,11435,1
1516,12109,1
1519,12290,1
1522,2435,1
1528,11457,1
1529,12105,2
1530,11413,1
1531,7726,3
1533,10639,1
1537,13270,1
1539,10840,1
1539,12738,1
1548,12977,1
1555,14320,1
1559,8436,1
1564,14925,3
1567,14169,1
1570,9425,1
1572,14175,5
1578,7067,1
1579,11394,1
1583,10606,1
1584,13481,1
1589,11211,1
1589,14252,1
1589,9998,1
1590,13894,1
1597,12458,1
1602,10506,1
1602,8290,5
1603,14016,1
1607,13818,1
1608,10805,1
1613,14938,2
1614,8335,1
1614,12299,1
1622,14821,1
1625,10209,1
1627,14059,1
1629,13605,2
1635,9266,1
1639,8894,1
1640,8411,1
1645,11122,1
1651,13753,2
1653,11081,1
1655,7928,2
1657,10409,2
1657,11984,2
1658,13817,2
1658,8008,2
1659,11646,1
1660,14711,1
1680,14150,2
1683,7688,2
1686,9778,4
1687,12284,1
1688,9103,1
1690,12021,1
1690,11088,1
1702,14320,2
1710,12722,1
1713,5697,1
1713,6692,3
1714,14605,1
1719,13416,1
1722,11428,1
1726,10585,2
1727,11593,1
1727,12104,2
1733,14373,1
1734,12848,1
1735,13042,1
1742,12142,1
1748,10167,1
1748,12872,1
1753,10467,1
1754,11091,1
1766,7395,2
1769,12019,3
1777,12469,1
1778,12382,1
1779,12699,1
1782,10567,1
1784,9753,2
1786,11143,1
1788,8512,2
1791,11768,8
1794,4785,1
1804,8212,1
1806,8289,1
1807,11062,1
1810,14877,1
1812,9439,1
1813,14460,1
1824,14329,3
1824,8930,1
1827,12756,1
1829,9096,2
1829,12326,1
1836,14912,1
1842,13136,1
1848,7674,1
1848,12912,2
1849,14448,1
1852,13732,1
1863,11238,1
1864,10523,1
1871,8231,1
1877,9486,1
1885,13957,1
1888,13444,1
1891,9890,1
1892,8385,2
1901,10200,1
1903,7953,1
1903,10649,1
1904,12636,2
1906,14474,2
1912,5988,1
1927,14272,1
1929,8015,1
1929,11030,1
1933,10966,1
1937,14592,1
1937,12186,1
1946,12493,1
1950,5540,1
1950,5424,1
1956,10368,1
1957,11310,1
1969,11277,1
1973,11604,1
1974,8753,1
1976,12897,1
1980,8441,3
1982,7891,1
1983,14723,1
1983,9621,3
1989,8594,1
1990,12384,1
