source,target,weight
2,6255,1
3,9733,2
4,9040,1
7,9686,2
12,12954,4
16,14091,3
18,11630,2
20,14356,1
21,11409,1
21,10123,2
22,5771,1
25,10536,1
26,10561,2
27,13273,1
30,9181,1
37,8698,4
38,14088,1
41,10860,1
44,11092,1
45,13327,1
46,9920,1
47,10910,1
48,11390,2
54,10633,1
56,9546,2
58,11347,1
62,8301,3
72,10396,2
75,13169,1
77,8852,1
80,10471,1
81,10627,1
82,14337,1
89,13271,1
90,12728,1
95,11562,1
96,9268,1
98,9831,1
104,9897,1
106,9399,1
108,13286,1
110,14665,1
111,7712,2
112,10394,1
116,12657,1
117,12113,1
122,7640,1
125,9695,1
126,10911,1
131,5738,1
132,9828,1
138,9422,1
139,14873,1
146,13091,1
147,14923,1
150,8003,2
153,14295,1
159,13399,1
160,13860,2
162,10981,1
165,14773,1
166,12135,2
172,7933,1
173,7079,1
181,4785,2
181,1559,1
186,11718,1
194,10200,1
194,12445,1
195,10858,1
198,12363,1
199,8774,1
200,13818,2
204,9739,2
207,7764,1
208,13888,1
208,12401,1
210,9187,1
221,10728,1
222,13865,1
231,8300,1
235,10416,1
238,11559,1
245,3444,1
245,14085,1
246,11335,1
248,13810,1
251,13096,1
251,7270,1
254,13301,1
256,12040,3
258,12812,1
265,12101,2
267,12277,1
271,14205,1
273,8690,3
275,7782,1
278,10666,1
278,13432,2
280,12107,1
282,12721,1
282,13172,1
284,8668,1
287,7765,2
289,10859,2
290,11188,2
298,12285,2
298,13213,1
307,14286,1
309,12922,1
310,7586,1
311,7727,1
314,9084,1
316,14471,2
317,13415,1
319,1862,1
323,10430,1
324,9467,1
324,10137,1
330,8338,1
332,13460,1
334,9651,1
338,8197,1
340,12005,1
342,13197,1
349,13533,1
353,13740,1
355,13779,1
355,10203,1
356,10312,1
356,11187,1
356,12547,2
364,10216,2
367,8632,5
371,11107,1
379,13144,1
383,13941,1
391,8021,1
392,8556,2
403,8565,1
407,10575,1
408,12146,3
412,8912,2
414,11377,1
414,14759,1
420,8051,1
439,11266,1
440,11462,1
445,10182,1
448,13636,1
454,11955,1
456,5444,1
459,13786,1
468,8602,1
473,7829,1
476,14073,1
477,12830,2
480,11093,6
482,14878,3
482,10911,1
483,14856,1
484,8932,4
494,13551,1
495,14725,1
496,12378,1
497,8697,5
498,14073,2
504,13361,1
507,13951,1
509,8163,2
514,10073,2
514,11311,1
520,9818,1
522,10556,4
530,12039,1
534,8235,1
536,7707,1
546,8952,1
548,12163,1
549,9763,2
551,12239,1
553,1418,2
559,13115,1
560,10308,1
562,14686,1
567,13787,1
574,12910,3
580,10330,3
580,9345,1
581,10377,1
582,8329,1
585,9285,1
588,11598,1
589,14794,1
590,1982,1
591,11372,1
594,14615,1
596,11374,1
601,14691,1
607,11432,1
610,14045,3
613,6331,1
618,8117,1
623,14980,2
627,9134,2
628,14716,2
628,11984,2
631,11372,1
633,13318,3
634,11157,1
634,11746,1
638,10623,1
639,8945,10
645,1675,2
647,11127,1
647,8061,3
650,12606,1
654,913,1
659,8685,1
660,14032,1
666,8946,1
666,10719,1
668,11116,1
676,2973,1
677,14816,2
685,14082,1
686,14742,1
688,11697,1
689,9651,1
692,11445,1
693,11740,1
695,8714,1
696,12261,1
698,9026,1
698,13648,1
700,9385,1
700,13338,1
714,14381,1
716,9595,1
720,12180,2
720,9555,2
721,14749,1
722,11203,1
726,8832,1
726,8602,1
730,12797,1
730,11179,1
735,11009,1
735,8345,1
736,13162,2
739,14424,1
743,12669,5
749,8408,1
750,13310,1
754,14445,1
755,14883,2
762,12076,1
765,12303,1
765,14380,1
766,9655,1
780,10841,1
780,10246,1
783,10474,1
789,12916,1
791,11786,1
795,11765,4
796,14249,1
797,13445,3
798,7795,2
801,12749,14
811,7591,1
817,10367,1
823,12336,1
823,12980,1
825,13351,1
827,10871,1
827,11354,26
831,11563,1
831,13525,3
831,14299,1
834,14597,1
834,9033,2
836,8530,1
840,8524,1
843,11427,2
852,14480,1
854,12130,1
859,11845,1
861,11809,1
862,13878,1
863,9860,1
864,13120,1
868,8929,1
870,8530,2
874,14073,1
877,8025,1
878,11484,1
888,8704,1
889,9535,1
890,7950,1
894,9567,1
895,6949,1
898,9149,3
903,14724,3
905,10242,1
908,12127,1
917,9784,1
918,14284,1
929,10309,2
935,11970,2
936,1708,1
940,8926,1
941,13696,4
944,9382,1
945,14376,1
949,13907,1
960,8352,1
961,12193,1
968,12214,2
968,10691,1
981,14612,1
990,8687,1
995,14318,1
996,12484,1
1000,11441,1
1002,8374,2
1008,11724,1
1012,8221,1
1015,10600,1
1017,12178,1
1019,7836,1
1022,5761,1
1024,14893,1
1028,11586,1
1029,8188,1
1032,10517,1
1038,9458,1
1044,12778,1
1055,11942,3
1066,7644,1
1067,12168,1
1067,11665,1
1069,7542,1
1074,10765,2
1077,7706,1
1085,14213,1
1085,14319,2
1089,7549,1
1090,13227,1
1096,9697,2
1098,4442,1
1100,7503,1
1105,14861,3
1105,9791,1
1106,12305,2
1107,11130,1
1107,12972,1
1109,7931,2
1116,9251,1
1116,7668,1
1124,14891,1
1125,10212,1
1127,13470,8
1133,11869,1
1133,12533,1
1138,13884,2
1143,14333,3
1146,10297,1
1147,8011,3
1148,9591,4
1157,14715,1
1157,14412,2
1157,11560,1
1159,13952,1
1165,10620,1
1166,8380,1
1169,11371,1
1180,7641,1
1184,12285,1
1186,12651,2
1194,12033,1
1195,8700,1
1210,9487,3
1211,11037,1
1213,14937,2
1223,14970,6
1227,12558,1
1227,13750,1
1230,13720,2
1236,10580,1
1239,10484,1
1246,11538,1
1247,13521,1
1250,7906,1
1251,10903,1
1254,9263,1
1257,8654,3
1257,12863,1
1262,8058,1
1270,3760,2
1273,9822,1
1275,9627,1
1278,12935,1
1286,8173,1
1293,9744,1
1294,14154,2
1297,10766,5
1300,13991,1
1301,12759,2
1308,12749,2
1313,7795,1
1318,12663,3
1319,8394,2
1321,7783,1
1321,8165,1
1322,14627,2
1323,10203,1
1323,13023,1
1324,10276,1
1329,11896,1
1330,14680,1
1332,13630,1
1335,11360,2
1336,14162,1
1340,11036,1
1341,7720,1
1341,8555,1
1342,7655,7
1345,12788,1
1349,14038,2
1355,8055,1
1361,7792,1
1362,12767,5
1363,8123,1
1364,7689,1
1370,14577,1
