source,target,weight
3,12104,1
6,12020,1
7,9686,1
8,11319,3
14,10497,1
15,10616,1
16,14091,1
17,12396,1
21,12508,1
21,13335,1
21,13452,1
21,11409,1
29,11992,1
46,14278,1
49,10810,1
58,12136,2
62,8301,1
64,8791,2
75,13169,1
77,8852,4
80,10471,1
81,14843,1
81,10627,1
84,13949,1
84,9829,2
84,14251,1
90,12728,8
95,11562,1
101,14910,1
104,9897,1
105,12852,1
105,10591,1
108,13286,3
109,3387,1
111,7712,1
113,12217,1
115,7606,1
115,703,1
115,501,2
116,12657,2
117,12113,1
119,13223,3
120,12121,1
124,14108,1
126,10533,1
129,8334,1
130,12583,1
131,5738,1
131,4137,3
132,9770,1
132,10861,1
140,11678,1
141,11188,1
143,8787,1
146,13062,1
147,14923,3
149,14189,1
149,10241,1
150,13517,3
153,14295,1
156,9126,1
159,13399,1
162,10981,2
164,13910,1
172,7933,3
179,10222,1
181,4785,4
181,6469,1
182,7539,1
186,11718,1
187,9844,1
194,10200,1
202,10605,10
203,11131,1
220,8480,1
222,13865,1
225,2693,1
227,8253,2
230,14155,1
237,13536,3
238,8761,2
240,9313,1
241,13477,3
244,14805,1
244,13317,1
246,11857,1
248,8796,1
251,13096,1
254,13301,1
254,14796,1
255,8600,2
257,7776,1
258,12812,2
260,11121,2
266,11537,3
267,12727,1
270,12242,1
273,8690,1
278,14251,1
280,12107,1
285,11332,1
287,7765,1
288,10594,1
289,14551,4
290,11188,3
295,3948,2
298,12285,1
302,7940,4
303,11403,1
304,10639,2
306,11096,1
311,7727,9
314,9084,1
321,9418,1
326,7642,1
331,7813,2
332,13460,2
335,8578,1
335,8280,1
340,12005,2
341,2060,1
344,14077,1
356,10312,1
357,13051,1
361,14250,1
363,9264,1
365,7563,1
367,8632,5
369,2901,1
370,13496,1
374,9335,2
375,12803,2
377,14323,1
379,12978,1
383,13941,1
384,11758,1
390,13221,1
392,8556,2
393,7973,1
400,8446,1
407,10575,1
413,914,1
414,11684,1
435,9422,1
440,9834,1
441,12661,1
443,10189,1
445,10379,1
454,11955,2
457,13095,3
469,9879,1
480,13574,1
480,11093,1
482,10911,2
483,14856,2
485,12120,2
488,8619,1
491,8132,1
497,8697,10
504,7613,1
504,13361,1
509,12225,1
509,13090,2
511,10843,1
512,12444,1
516,8315,1
520,6175,1
520,1048,1
523,13350,1
524,13543,1
536,13789,7
537,10542,1
541,14089,1
549,9763,1
554,9597,1
555,13065,1
562,14686,7
565,14163,2
567,13787,5
568,14913,1
572,8504,5
575,14734,1
579,14678,1
580,10330,1
582,8329,1
589,13768,1
594,14615,3
600,11450,1
601,14691,4
603,8937,1
603,13142,1
608,11901,1
611,9824,1
612,4656,1
614,12307,1
618,8117,1
622,3377,2
626,8815,1
628,14716,2
632,8081,2
639,13356,2
645,8948,1
646,13955,2
650,9269,1
654,913,1
657,13976,1
660,14032,1
663,14479,1
665,8739,1
665,12965,1
668,11116,1
683,11616,1
686,14742,5
689,12916,1
695,8714,2
698,9248,1
712,11452,1
715,10783,1
716,9595,2
718,7770,1
719,1267,1
722,11203,1
725,10469,1
730,12797,1
736,13162,2
742,14193,2
746,12343,1
748,8570,2
