source,target,weight
0,12561,1
2,6255,1
3,9733,7
6,12020,1
7,9686,4
8,11319,1
9,13372,1
10,8410,2
13,11589,1
16,14091,3
18,11630,4
21,11409,1
21,10123,1
25,10536,2
26,12143,1
27,13273,1
28,11689,1
30,9181,1
37,8698,1
39,11933,1
41,10860,2
45,13327,1
46,9920,2
48,11390,1
49,10810,1
53,8539,1
54,10633,1
56,9546,2
58,12136,1
58,11347,1
60,13074,1
61,8567,1
67,14166,1
69,8070,1
70,12408,2
71,9391,2
72,10396,1
74,12444,1
75,13169,1
76,14639,1
76,11859,1
77,8852,1
80,10471,2
81,10627,2
89,13271,3
90,12728,1
97,11905,1
98,9831,2
104,9897,1
109,3387,1
112,10394,3
114,9834,1
116,12657,1
117,12113,2
120,12121,1
122,7640,13
126,7590,3
127,14821,2
131,5738,11
132,9770,1
139,14873,3
142,4903,1
145,10006,4
146,13091,1
147,14923,3
149,14189,1
150,8003,1
150,8281,2
153,14295,1
155,9788,1
159,13399,2
160,13860,1
164,13910,1
165,14773,1
166,12135,6
173,7079,1
176,13229,1
187,9844,3
192,10280,1
195,10858,1
197,11255,1
199,8774,1
207,7764,1
207,9471,1
208,12401,1
211,10103,1
222,13865,1
225,3048,1
235,10416,1
237,13536,1
244,13317,1
245,3444,2
248,8796,1
251,7270,1
260,11121,2
261,13454,1
272,8307,3
273,8690,3
275,7782,2
278,1947,1
278,13432,1
279,13119,1
284,8668,1
292,1026,3
293,12150,1
298,12285,1
300,7887,2
302,12507,1
311,7727,2
317,13415,1
321,9418,2
326,12151,1
327,8116,1
329,9072,2
330,8338,1
332,13460,1
337,12573,1
338,8197,3
343,8113,1
345,9392,1
350,14607,1
355,13779,1
356,10312,1
356,12547,2
359,9903,1
364,10216,1
367,8632,2
370,13888,1
374,9335,4
378,13020,1
379,13144,1
391,8021,1
392,8556,1
393,7973,1
395,8590,1
407,13749,1
408,12146,6
412,8912,4
414,14759,1
416,14186,1
420,8051,1
421,8364,1
422,14751,1
422,12601,1
431,13951,1
445,10379,1
446,2524,1
448,8836,1
449,12086,1
454,11955,1
455,9654,1
461,11651,1
464,12405,1
465,13141,1
473,7829,2
476,14073,2
477,12830,1
482,14878,6
482,10911,3
483,14856,2
484,8932,1
486,12197,1
487,7645,1
488,8619,1
495,14725,1
496,12378,1
498,14073,1
504,13361,1
509,8163,3
512,12444,1
520,9818,1
522,13051,1
524,13543,1
528,7756,1
533,13108,1
536,7707,1
537,13696,3
549,9763,1
553,6485,1
554,9597,1
559,13115,1
560,10308,1
562,14686,2
567,13787,1
568,14913,4
575,14734,1
575,11900,1
579,14678,1
582,8329,4
591,11372,2
594,14615,1
596,11374,1
598,2620,1
599,12687,1
601,14691,1
605,10244,1
606,13737,1
610,14045,3
623,14980,2
627,9134,1
628,14716,5
629,8503,2
630,1477,3
633,13318,1
634,11157,1
635,7521,1
638,10623,2
639,8945,1
640,7634,1
643,13934,1
644,10505,1
645,1675,1
646,13955,1
647,11127,1
649,9625,3
652,9813,1
654,913,3
657,10033,1
659,8685,1
662,10000,2
663,14479,4
666,8946,3
668,11116,2
671,9840,1
679,7589,1
684,11969,2
685,14567,1
685,14082,1
686,14742,3
688,11697,1
692,11445,1
697,8192,3
705,13518,2
706,10445,1
708,8334,1
714,14381,1
715,9898,1
715,12401,1
720,12180,1
721,14626,1
721,14749,1
722,11203,1
726,8832,1
729,12620,1
730,10995,1
730,11179,1
736,13162,3
739,14424,4
741,8532,1
743,12669,7
745,13094,1
748,8570,2
749,8408,1
750,13310,1
755,11877,1
765,12303,1
765,14380,1
773,12674,3
774,14063,1
783,10474,2
789,12916,2
790,9295,1
791,11786,1
795,11765,1
797,13445,3
798,7795,1
801,12749,4
803,8131,1
805,11641,2
809,1338,1
811,7591,2
817,13180,1
821,9256,1
823,11422,1
827,11354,3
828,5717,1
831,13525,1
831,14355,2
831,14299,1
836,8530,1
842,9564,1
854,12130,2
856,13476,1
866,13942,1
868,8929,1
878,11484,1
881,13471,1
881,8818,1
885,11970,5
888,10738,5
890,7950,4
898,8625,6
898,9149,4
902,8454,1
904,3828,1
908,12127,1
908,8958,1
912,1453,1
915,1664,2
935,11970,2
936,1708,1
939,11113,1
939,13159,1
940,8926,1
941,13696,3
944,9382,1
946,8841,1
948,11242,1
949,13907,1
952,8387,1
960,8352,2
962,9167,1
968,10691,1
969,13038,1
975,14258,3
979,13846,1
986,9115,1
989,12674,1
990,14396,1
992,9684,1
993,12063,2
996,10833,2
1001,14001,2
1002,8374,2
1003,8896,1
1012,8221,1
1018,14514,1
1019,7836,1
1022,5761,1
1024,14893,1
1027,14915,1
1028,10294,1
1032,10517,2
1035,9127,1
1044,7864,3
1048,14944,2
1051,13128,2
1053,10011,1
1056,2714,1
1058,11342,1
1068,11736,1
1074,10765,4
1078,10217,1
1080,12702,1
1085,10528,1
1085,14319,1
1090,9231,1
1091,8070,1
1093,12479,1
1097,14403,1
1100,7503,1
1105,14861,3
1106,12305,8
1113,5479,1
1116,9251,1
1119,4759,1
1124,14891,3
1125,10212,1
1126,13229,1
1127,13470,1
1133,12184,1
1136,7820,1
1137,10677,1
1143,14333,1
1147,8011,4
1147,12222,1
1148,9591,1
1149,3170,2
1157,14715,1
1162,13226,1
1164,12190,1
1166,8380,1
1167,8088,4
1168,12869,1
1169,11371,1
1174,9098,1
1178,12962,1
1180,10246,1
1183,13364,1
1187,4943,1
1195,8700,1
1204,12509,1
1206,13045,1
1207,10046,1
1208,14654,1
1210,9487,1
1213,14937,1
1217,10183,1
1220,9795,1
1223,14970,1
1224,12330,1
1232,9092,1
1236,10580,2
1238,8676,1
1239,14005,1
1241,12694,3
1247,13521,1
1255,13912,1
1261,12548,1
1262,8058,1
1269,11363,1
1270,3760,1
1273,9822,1
1275,9627,1
1281,10570,1
1281,8243,4
1283,13926,1
1286,8173,1
1290,14903,1
1295,13561,1
1297,10766,2
1300,13450,1
1308,12749,1
1312,12441,1
1318,12663,4
1321,7783,2
1321,8165,1
1322,14627,1
1324,10276,1
1328,9635,1
1333,5910,1
1335,11360,2
1336,14162,2
1342,7655,1
1345,12788,1
1348,14807,1
1349,14038,2
1361,7792,1
1362,12767,3
1363,8123,1
1374,4595,1
1379,10802,1
1392,12686,2
1399,11195,1
1403,7538,3
1410,13734,2
1413,2507,1
1427,13156,3
1433,12546,1
1439,3597,1
1440,11528,2
1443,10458,1
1459,14366,1
1459,10287,1
1461,8518,1
1468,13989,1
1470,6372,1
1470,2376,1
1478,10317,1
1478,11927,1
1478,12331,1
1485,8583,1
1487,10323,2
1489,8882,1
1490,14439,1
1492,13902,1
1498,14308,1
1501,5993,1
1502,9410,1
1505,12080,1
1506,8980,1
1509,14358,2
1511,8541,2
1514,5194,3
1516,12109,1
1524,13020,1
1531,7726,2
1539,10840,2
1539,14638,1
1540,13236,1
1546,12412,1
1565,11457,1
1569,13853,1
1570,8171,1
1571,14580,2
1572,14175,1
1574,9317,1
1579,13658,1
1584,13481,1
1586,14212,1
1587,9612,1
1596,9071,1
1597,12458,1
