source,target,weight
2,6255,1
2,11669,1
5,376,1
11,4218,1
12,12954,3
13,11589,1
19,14546,2
21,13452,1
25,10536,1
28,11689,1
29,10887,1
34,14618,1
35,9006,1
36,9520,1
44,11092,1
45,13327,7
51,11119,1
53,8539,2
56,9546,1
57,8694,1
58,9284,2
58,11347,1
72,10396,1
74,12444,1
77,8852,4
82,12477,1
84,11140,1
85,12443,1
90,12728,4
94,11879,2
100,1705,1
101,14910,3
107,9639,1
108,14222,1
110,8033,1
110,12500,1
113,11274,1
114,9834,1
115,7606,1
116,12657,5
119,13223,1
121,11078,1
121,7802,2
122,7640,2
123,7939,1
130,12583,1
133,14018,1
139,14873,1
140,11678,1
142,4903,1
145,10006,1
146,13062,2
146,13091,1
150,13517,1
152,13126,1
155,9788,1
156,9126,2
160,8109,1
166,12135,1
169,3392,1
172,7933,1
179,10222,1
181,4785,1
185,13346,1
186,11718,2
187,7865,1
187,9844,1
189,14966,1
194,13087,1
194,10200,1
200,10715,1
202,8535,1
204,9739,2
206,11623,1
207,9471,1
216,12184,4
220,14361,3
226,14466,1
235,10416,1
237,13536,1
237,12996,1
241,7598,1
244,14805,2
245,3444,1
247,12443,1
249,13938,2
253,8892,1
255,8600,2
256,12040,1
256,10502,4
259,8230,1
260,11121,1
266,8729,1
272,7624,1
272,9317,1
282,9283,1
282,9148,2
283,12708,1
291,10077,1
294,10831,2
295,1305,1
297,14403,5
302,7940,1
307,14286,2
314,8820,1
325,13594,5
331,8890,1
333,812,1
335,8578,1
335,8280,2
337,9635,1
337,12573,1
344,14077,1
347,11527,1
349,7606,1
350,14607,1
353,9303,1
355,13779,1
357,13051,1
358,8675,1
359,9903,1
362,12938,1
363,9264,1
364,10216,2
367,8632,2
371,11107,2
372,12313,1
377,8923,1
378,10797,1
379,13627,1
384,11758,4
385,419,1
387,6118,1
397,11257,1
401,4610,1
407,14772,2
408,12146,1
412,8912,1
417,11076,2
421,10448,1
422,11878,1
426,7861,1
430,7039,1
432,12646,2
434,12579,1
435,9422,1
442,10207,2
443,8957,1
443,8502,1
447,8713,1
447,11532,2
454,11955,2
456,5444,2
458,8978,1
459,13786,1
459,11521,1
459,12533,1
465,13141,1
466,13283,1
466,8038,1
468,8602,1
