source,target,weight
2,6255,2
7,9686,5
10,8410,1
13,11589,1
15,10148,1
16,14091,4
19,14546,1
21,11409,2
22,5771,1
25,10536,2
26,12143,1
26,10561,1
27,13273,1
30,9181,1
37,8698,1
38,14088,1
39,11933,1
41,10860,2
45,13327,4
46,14278,1
47,10910,1
56,9546,1
60,13074,1
61,8567,1
72,10396,2
73,10393,1
74,12444,1
75,13169,1
76,14639,1
76,11859,1
77,8852,1
87,13772,1
89,13271,4
90,12728,1
95,11562,3
97,8344,1
97,11905,3
98,9831,1
102,7724,1
105,9033,1
107,9639,1
112,10394,3
114,9834,1
115,703,1
116,12657,1
120,12121,1
121,7802,1
122,7640,10
123,7939,1
125,8833,1
127,8341,1
127,14821,1
130,12583,2
131,5738,2
135,14998,1
139,14873,1
145,10006,3
147,14923,1
150,8003,1
153,14295,1
159,13399,2
160,13860,2
162,10981,1
166,12135,1
167,8001,1
172,7933,1
181,4785,7
187,9844,2
194,10932,1
195,10858,1
197,11255,1
204,9739,3
207,7764,2
210,9187,1
211,10103,1
212,8599,1
220,8480,1
231,8300,2
235,10416,1
244,13317,6
247,12443,1
248,8796,1
248,13810,1
255,8600,1
256,12040,3
260,11121,1
261,14732,1
261,12035,1
263,8894,1
267,12277,1
272,8307,1
273,8690,1
274,12674,1
275,7782,1
278,10666,1
278,13432,2
279,13119,2
280,12107,1
282,14764,1
282,9403,2
282,12721,1
282,8400,1
282,13172,1
284,8668,1
289,10859,1
290,11188,1
292,1026,1
295,3948,1
302,12507,1
307,14286,2
309,12922,1
311,7727,1
315,7913,1
317,14563,1
321,9418,2
322,12994,1
323,10430,1
324,10137,1
326,12151,1
330,8338,2
331,7813,1
332,13460,2
334,12715,1
334,9651,1
340,12005,1
343,8900,1
343,8113,1
344,14077,1
348,14517,1
350,14607,1
350,10888,1
355,9802,1
356,12547,5
357,13875,1
359,9903,1
361,14250,1
363,9264,1
367,8632,6
371,11107,1
375,12803,1
378,13020,1
379,13144,1
383,13941,1
391,8021,1
393,7973,1
395,8590,2
397,10230,1
398,10417,1
399,7992,1
403,8565,1
407,13749,1
408,12146,3
411,7887,1
412,8912,1
416,14186,1
417,11076,1
424,11720,2
437,12593,1
441,12661,1
442,10207,1
445,10379,1
448,13636,1
449,12086,1
454,11955,1
455,9654,1
459,12533,1
461,13702,1
468,12572,2
469,9879,1
476,14073,1
480,11093,1
482,14878,2
483,10277,1
483,14856,1
484,8932,1
486,12197,9
497,8697,5
498,14073,1
500,14581,1
501,1872,1
504,13361,3
505,7895,1
509,8163,3
520,9818,2
524,13543,1
528,7756,6
530,12039,1
533,13108,1
534,8235,1
534,12876,1
537,13696,1
541,12547,1
549,9763,1
567,13787,2
569,13101,1
574,12910,1
579,14678,1
580,10330,1
580,9345,1
582,8329,2
585,9285,1
588,11598,1
589,14794,1
591,11372,2
596,11374,1
599,12687,2
600,12967,1
600,11450,1
610,14045,1
618,8117,1
621,11983,1
622,857,1
623,12880,1
628,14716,4
628,11984,1
630,1477,1
631,11372,2
632,8081,1
632,9891,1
634,12063,1
640,7634,1
644,10505,1
654,913,1
654,3886,1
657,10033,1
662,10000,1
663,14479,1
668,11116,1
671,9840,1
676,2973,1
678,7797,1
683,11616,1
686,14742,1
688,11697,4
692,11445,2
696,12261,1
698,9248,1
698,13648,1
701,11680,1
708,8334,2
712,11452,1
714,14381,2
715,12401,1
716,9595,2
720,12180,1
726,12523,1
735,11009,1
738,12263,1
739,14424,6
743,12669,2
754,14445,1
755,14883,1
761,14012,2
765,14380,1
767,7788,1
768,8427,1
773,12674,1
774,9836,1
775,4050,1
776,13419,1
783,10474,1
789,12916,3
790,9295,1
791,7639,2
791,11786,1
791,13433,1
794,13488,2
794,7752,1
795,11765,1
796,14249,1
800,13812,1
801,12749,1
826,12015,1
827,10871,1
827,11354,4
831,13525,2
831,14355,2
831,14299,1
836,8530,1
840,8524,3
841,12766,1
842,9564,1
848,8095,1
852,9468,1
854,12130,1
861,11809,1
862,13878,3
864,13120,1
865,1496,1
866,13942,2
868,8929,2
870,8530,1
880,10104,1
881,13471,1
890,7950,1
894,10827,1
894,9567,1
898,8625,1
903,14724,4
904,3828,1
915,1664,2
922,12090,1
929,10309,3
932,10499,1
935,11970,5
936,1708,1
940,8926,1
941,13696,5
942,9554,1
946,8841,1
947,13258,2
960,8352,2
961,12193,1
968,12214,1
971,9165,1
975,14258,1
978,8610,1
981,14612,1
982,12374,1
984,12646,1
989,12674,1
990,11248,1
992,9684,1
993,12063,1
994,4661,1
995,14318,1
1000,11441,1
1001,14001,1
1002,8374,1
1003,8896,1
1012,8221,1
1015,10600,1
1015,12804,1
1018,14514,1
1019,7836,1
1021,10641,1
1024,14893,1
1027,14915,1
1028,11586,1
1029,8188,2
1030,12666,1
1030,7832,1
1031,12665,1
1032,10517,1
1048,14944,1
1053,10011,1
1055,11942,3
1056,5267,1
1066,7644,1
1067,11665,1
1074,1130,1
1074,10765,1
1078,10217,1
1079,14067,1
1080,12702,1
1084,6981,1
1085,13097,1
1085,10528,1
1085,14319,2
1089,7549,1
1090,13227,2
1093,12479,1
1096,9697,3
1097,14403,1
1098,4442,1
1100,10799,1
1100,7503,2
1104,12740,1
1105,14861,1
1106,12305,2
1107,11130,1
1107,14849,1
1109,7931,1
1113,5479,2
1116,7668,1
1118,12776,1
1118,14302,1
1127,13470,2
1133,12184,1
1138,13884,1
1143,14333,2
1148,9591,1
1148,14576,1
1153,8550,1
1157,14412,2
1159,13952,1
1161,8874,1
1163,10357,1
1165,5160,1
1167,8088,1
1169,11371,2
1170,12572,1
1172,7686,1
1174,9098,1
1184,12285,1
1186,12651,1
1187,4943,3
1190,11581,1
1194,12033,1
1204,12509,1
1205,13615,1
1208,14654,2
1211,11037,1
1213,14937,1
1217,10183,1
1220,10924,1
1222,6807,1
1223,14970,1
1224,10708,1
1224,12880,1
1227,12558,2
1230,13720,2
1235,8213,2
1243,8483,1
1247,11623,2
1247,13521,6
1251,8916,1
1255,13912,2
1256,13542,1
1259,3469,1
1261,12548,5
1264,12796,1
1270,3760,1
1273,8671,1
1276,8817,1
1281,10570,1
1293,9744,1
1294,14154,3
1297,10766,2
1297,8783,1
1300,13991,1
1302,8311,1
1303,11426,1
1305,7056,1
1308,7929,5
1321,8165,1
1323,10203,1
1324,10276,5
1328,9635,1
1332,13630,1
1332,9612,2
1335,11360,1
1336,14162,4
1340,11036,1
1341,8555,5
1342,7655,4
1346,9243,2
1348,11963,1
1348,14807,2
1349,14038,1
1353,12561,1
1355,8055,2
1360,9251,1
1361,7792,1
1362,12767,2
1363,8123,1
1369,12655,1
1373,11002,3
1374,4595,1
1384,6247,1
1392,12686,1
1397,2690,1
1401,14951,2
1403,7538,2
1408,2855,1
1410,13734,1
1421,10913,1
1421,10839,1
1427,13156,1
1432,14877,1
1434,9490,1
1445,9844,1
1448,11798,2
1452,13014,1
1453,2569,1
1456,8562,1
1464,8711,1
1468,13989,3
1470,6372,1
1474,9282,1
1484,14833,1
1486,3649,1
1487,10323,1
1488,1759,1
1497,9330,1
1498,14308,1
1504,11225,1
1505,12080,3
1509,14358,1
1514,5194,1
1519,8130,2
1531,7726,2
1535,7547,2
1537,13270,1
1539,12738,1
1539,14638,1
1543,11216,1
1546,12412,1
1552,13579,1
1553,13403,1
1570,8171,3
1572,14175,2
1584,14267,1
1587,9612,1
1590,13894,1
1591,10989,1
1606,3204,1
1608,10805,1
1612,10602,3
1614,12299,1
1619,13027,1
1623,10077,1
1624,9163,1
1627,14635,1
1633,9374,1
1635,9266,1
1637,5723,1
1639,9346,1
1643,12916,1
1644,14409,1
1645,11122,1
1649,8149,1
1651,13753,2
1651,14132,1
1657,11984,1
1658,13817,2
1669,10835,1
1673,8751,1
1676,14711,3
1680,14150,1
1683,7688,5
1684,10072,1
1686,9445,1
1687,12284,1
1690,12021,1
1690,11088,2
1699,9202,1
1700,6484,2
1703,14884,1
1706,9619,1
1710,10443,1
1710,12722,1
1718,14065,1
1723,11528,2
1729,12223,1
1731,11128,1
1733,14373,4
1740,13523,1
1741,7608,5
1744,9051,1
1747,11565,2
1748,10167,1
1750,10348,1
1753,10467,2
1755,13228,1
1766,2527,1
1768,11551,1
1773,4748,1
1774,10077,1
1775,8347,1
1781,12269,2
1782,10567,1
1784,9753,1
1784,10314,1
1785,11438,1
1786,10943,1
1786,11143,4
1789,10113,1
1793,13955,1
1794,3303,1
1805,14692,1
1807,11405,1
1819,8340,1
1822,12571,2
1823,13392,1
1830,8199,1
1849,14448,1
1853,11209,1
1858,8742,1
1860,10516,1
1860,13424,1
1868,13637,1
1869,10644,1
1871,8231,2
1871,12976,1
1875,12099,1
1878,7554,1
1886,11054,1
1890,8357,1
1891,9890,1
1891,13701,1
1892,8385,1
1893,14725,1
1895,11566,2
1898,7657,1
1900,12115,1
1905,10255,1
1906,14474,3
1907,13931,1
1908,12720,2
1916,12198,1
1918,14152,2
1920,10071,1
1923,13517,2
1925,7842,1
1926,13131,1
1929,11030,1
1932,13176,1
1934,9242,1
1937,12186,1
1939,13679,1
1940,8665,1
1947,3912,1
1963,13583,1
1964,9977,1
1965,9278,1
1969,11277,1
1975,13154,1
1976,12897,1
1978,14051,1
1980,14634,1
1983,9621,1
1985,3881,1
1990,12384,2
1993,8773,2
1996,10408,1
1998,10042,7
2009,14339,1
2010,9645,1
2011,12470,3
2013,10619,1
2015,12905,5
2016,9530,2
2020,8828,5
2021,14845,1
2031,9502,1
2044,4861,1
2048,9653,1
2049,14650,1
2053,8361,1
2062,10303,1
2063,7806,1
2070,4451,2
2074,12308,1
2075,11776,1
2076,2887,1
2090,12636,2
2097,14095,1
2097,14041,1
2098,11808,3
2098,12093,3
2100,9932,1
2102,9994,1
2104,13436,2
2106,14994,1
2108,8100,5
2110,11941,6
2112,13351,1
2139,12095,1
2141,12332,1
2150,12008,1
2156,14586,1
2156,10060,1
2157,10177,1
2161,8149,2
2164,4108,1
2173,11494,1
2181,7494,1
2189,3199,1
2192,12832,1
2194,11278,1
2204,9106,1
2205,10980,1
2207,7520,1
2207,14582,3
2208,10753,1
2211,11700,3
2212,9398,2
2215,10977,1
2224,5656,1
2226,12291,1
2227,13413,1
2231,13976,4
2232,8895,2
2234,8252,1
2234,9176,1
2236,14071,3
2242,9171,1
2244,13210,1
2247,13059,1
2252,11648,1
2259,11739,1
2269,14843,2
2273,8007,1
2276,11703,1
2277,10870,1
2279,10070,1
2283,14687,1
2285,13788,1
2292,12345,1
2292,11471,1
2294,12463,1
2295,10683,1
2308,13625,2
2315,10830,1
2315,10426,1
2320,8628,1
2327,10799,1
2330,7621,1
2331,10808,1
2333,10173,1
2336,12847,1
2344,8610,1
2348,13581,2
2351,11330,1
2353,8325,1
2356,13451,6
2361,9825,1
2366,8759,1
2376,3675,1
2376,6821,1
2378,13113,1
2381,10105,3
2383,9996,1
2384,7706,1
2385,14835,2
2391,9447,1
2393,10240,1
2400,9285,1
2402,7664,1
2406,10455,1
2407,9137,1
2408,7762,1
2414,12143,4
2420,14692,1
2422,11263,1
2425,12014,1
2429,11062,1
2430,7790,1
2433,10910,5
2434,8907,2
2434,10338,3
2435,4197,1
2439,14363,1
2444,12098,1
2445,12738,1
2449,8076,1
2449,7616,2
2452,12900,1
2453,9474,1
2453,9093,1
2456,11398,1
2462,14352,1
2464,11330,1
2467,13377,4
2469,9716,1
2480,11136,2
2481,12302,2
2482,8986,2
2491,11623,1
2495,10857,1
2497,9077,1
2498,8859,1
2499,12970,1
2504,8584,1
2510,13357,1
2510,14127,1
2513,14425,1
2516,9047,1
2516,11493,1
2517,8302,1
2519,11691,1
2519,9760,1
2520,11755,2
2529,13870,1
2539,11965,1
2541,12537,2
2542,9059,4
2548,10606,1
2552,8972,1
2555,11880,1
2560,13401,1
2561,8997,1
2563,8962,2
2568,11244,1
2570,14657,1
2578,12438,1
2587,10624,1
2588,12148,1
2588,11945,1
2590,13132,1
2594,8478,1
2597,13100,4
2603,14105,2
2603,13893,4
2609,8368,1
2615,8158,2
2636,12337,1
2637,10350,5
2640,14679,1
2641,8772,1
2652,14649,1
2659,13526,4
2660,13447,1
2663,8906,4
2671,10239,1
2671,14130,4
2678,9204,1
2681,10011,1
2683,11591,1
2694,10659,1
2694,11703,1
2698,9554,1
2712,8045,1
2714,7988,1
2719,13532,1
2720,10948,1
2724,13205,2
2725,10197,1
2728,10584,1
2737,14112,1
2739,13162,1
2739,7627,1
2747,9375,1
2753,9825,1
2753,11643,1
2763,7949,1
2767,11476,1
2768,11502,1
2774,13240,1
2775,14154,2
2777,11227,1
2786,7599,1
2799,8526,1
2803,7662,1
2804,13727,1
2805,10266,1
2805,12765,1
2805,14434,1
2811,10098,1
2811,11819,1
2818,11966,1
2821,14910,1
2826,8613,1
2835,9089,1
2835,14869,1
2835,12587,1
2836,11987,1
2840,11321,1
2853,11104,1
2854,9569,2
2856,13346,1
2861,11489,1
2862,9714,2
2863,12215,1
2866,9587,2
2867,10493,1
2872,12161,1
2879,11453,1
2881,11469,1
2888,13629,1
2890,9114,2
2895,11350,1
2899,10510,1
2900,7744,1
2908,7050,1
2911,12059,1
2918,14048,2
2918,8562,1
2922,11385,1
2941,14172,3
2941,12437,1
2943,10456,1
2948,3091,1
2949,3381,1
2957,8040,1
2958,11426,3
2962,14454,2
2963,12802,1
2964,11741,1
2979,12079,1
2980,11232,2
2988,14281,1
2994,13932,2
2999,13485,1
3001,8727,1
3007,11299,1
3009,13152,1
3014,8943,1
3024,12917,1
3025,11584,1
3027,5255,1
3035,10473,1
3036,14766,1
3036,11875,1
3038,11836,1
3039,12066,2
3042,12255,1
3059,14451,1
3060,7949,1
3066,7524,1
3068,12949,1
3068,8430,1
3070,9365,2
3076,8675,1
3079,11251,1
3084,10395,4
3086,13300,2
3087,9485,2
3090,13844,2
3090,4225,2
3099,11583,1
3104,9598,1
3104,10921,1
3110,9995,2
3117,14266,2
3123,13622,1
3124,11220,1
3125,11757,6
3125,8135,1
3126,13251,1
3137,8254,1
3144,10681,1
3148,3990,1
3151,12116,1
3152,9479,1
3153,7970,1
3159,8262,1
3162,13739,1
3169,8830,1
3176,9991,1
3184,8483,1
3184,9998,1
3192,13898,1
3194,10756,1
3197,13524,1
3200,9265,1
3207,14546,2
3209,9405,4
3210,13929,2
3215,11913,1
3218,7909,1
3219,9962,1
3223,10328,1
3225,12106,1
3234,13130,2
3234,13694,1
3247,7791,1
3248,5743,1
3254,8920,1
3255,14150,1
3255,11052,1
3256,9384,1
3256,13380,1
3257,14160,1
3258,11590,1
3260,9656,2
3260,13486,3
3265,10050,2
3267,14313,1
3269,11822,1
3271,12736,1
3274,11227,1
3275,13565,1
3277,8967,1
3281,11799,1
3286,14073,1
3287,7919,1
3290,7919,1
3292,12519,1
3299,11708,1
3302,11158,1
3304,11522,1
3304,8631,1
3307,10050,1
3311,6370,1
3313,14608,1
3314,8954,2
3324,9195,1
3328,14382,3
3329,10170,1
3331,13981,1
3339,9683,1
3343,11386,1
3346,9971,2
3349,14698,1
3349,10557,1
3350,9852,1
3354,9147,1
3354,14232,1
3357,11430,1
3362,9759,2
3367,12392,1
3367,12686,1
3368,8107,1
3374,9664,1
3375,8075,2
3381,11359,1
3384,13845,1
3385,9648,1
3390,8197,1
3393,8824,1
3401,10179,3
3402,9870,1
3402,13501,1
3407,13015,1
3408,13528,1
3431,8097,1
3433,12304,1
3434,11711,1
3438,11787,1
3439,11265,1
3441,14327,6
3441,8433,1
3442,9455,1
3448,12422,1
3461,8302,1
3466,10631,1
3468,9029,1
3470,7567,1
3475,11104,1
3476,11973,1
3482,9592,1
3488,14502,1
3492,8614,1
3492,11789,4
3495,7855,2
3497,11647,2
3499,8955,1
3501,11269,1
3502,13799,1
3503,8793,1
3506,13274,1
3511,8237,2
3515,9677,1
3519,7955,2
3530,12923,3
3533,9797,1
3536,12811,2
3538,8867,1
3545,8387,1
3549,4347,1
3549,11225,1
3554,11293,1
3554,10645,1
3570,11443,1
3573,13163,2
3574,12550,1
3580,11459,4
3584,4571,1
3585,9530,1
3586,9438,1
3588,8841,1
3589,10754,3
3602,12425,1
3605,8356,1
