source,target,weight
4,9040,1
6,12020,1
7,9686,1
8,11319,1
12,12954,1
15,10616,1
16,14091,2
21,13335,1
22,5771,1
27,13273,1
34,14618,1
43,12023,1
47,10910,2
53,8539,1
58,12136,2
59,12091,1
61,8134,2
64,8791,1
77,8852,1
80,10471,1
81,13810,1
84,9829,1
84,14251,1
85,12443,1
87,10469,1
90,12728,3
91,9088,1
94,11879,2
95,11562,2
97,11905,3
101,14910,1
106,10163,1
112,10394,1
113,11421,1
114,9834,1
115,10505,1
115,703,1
115,501,1
116,9512,1
116,9997,2
119,13223,1
124,14108,1
129,8334,1
130,12583,1
132,9770,2
132,10861,1
136,142,1
140,11678,1
142,4903,2
143,8787,1
147,14923,1
149,14189,1
149,10577,2
149,10241,1
155,9788,2
160,13860,2
164,13910,1
169,3392,1
172,7933,4
175,14952,1
176,13229,1
181,6469,1
183,12001,1
187,9844,3
194,13087,1
194,10200,1
198,14417,1
202,10605,2
212,8599,1
220,8480,1
222,13865,2
226,14466,1
227,8253,1
229,8505,1
230,14155,2
237,13536,4
237,12996,1
238,8761,1
241,13477,1
244,13317,1
245,14126,1
252,12905,2
253,8892,1
255,8600,2
261,12035,2
262,13004,1
263,8894,1
265,12101,2
266,11537,2
267,12727,1
273,8690,7
278,13432,2
283,12708,1
287,7765,2
288,10594,1
289,14551,2
290,11188,3
291,14942,1
291,8141,1
295,3948,1
300,9344,1
302,7940,1
304,10639,1
305,8295,1
306,11096,2
311,7727,2
316,14471,1
319,2155,1
322,12994,1
327,8116,2
328,13017,1
330,11787,1
331,7813,1
344,14077,1
347,11527,1
349,13533,1
357,13875,1
363,9264,1
367,8632,13
374,9335,2
375,12803,1
378,10797,1
379,13144,1
379,13627,1
380,12717,1
383,13941,1
392,8556,1
398,13243,1
399,7992,3
408,12146,1
409,5280,1
414,11377,1
417,11076,5
421,10448,1
421,8364,1
422,14751,1
425,9849,1
431,12789,1
434,12579,1
437,12593,1
443,10189,1
443,13578,1
446,4179,1
454,11955,3
455,9654,1
457,13095,4
459,13786,2
459,14554,1
461,9903,1
461,11651,1
470,7831,1
470,9346,1
473,7829,3
475,10273,1
475,14998,1
478,12681,1
480,13574,1
480,11093,1
482,14878,1
482,10911,4
484,8932,1
486,12197,1
495,13808,1
496,12378,1
497,8697,11
498,14073,1
504,7613,1
504,13361,1
506,11250,3
509,12225,1
509,13090,2
511,10843,2
512,12444,1
522,10556,5
522,13051,2
524,13543,4
525,14740,1
528,7756,1
530,12039,1
536,13789,1
537,14690,1
538,7853,1
546,8952,1
549,9763,2
554,9597,2
555,13065,1
567,13787,3
572,8504,2
574,12910,1
576,2917,1
578,14227,1
579,14678,2
582,8329,3
585,9285,1
588,9872,1
594,14615,7
595,9538,1
598,2620,1
600,12967,1
601,14691,5
603,8937,3
603,13142,1
606,13737,1
606,1371,1
609,12599,1
610,14045,1
613,4124,1
618,8117,4
621,7538,1
623,14980,1
624,2403,1
628,14716,9
629,8503,1
633,13318,1
638,10623,1
641,11672,4
643,14528,1
646,13955,2
647,8061,1
649,9625,2
650,9269,5
650,9086,2
654,913,1
654,3886,2
657,8095,1
659,8685,1
660,14032,1
662,10847,1
664,13697,5
666,10719,1
668,11116,1
675,8468,1
686,14742,1
691,5282,1
693,11740,1
695,8714,2
704,12510,1
707,8367,2
707,8791,1
708,8334,1
712,11452,1
715,10783,1
720,9555,1
729,13337,2
730,11179,1
731,9507,1
735,8345,1
736,13162,2
738,12263,1
745,13094,1
748,8570,3
765,9909,1
767,7788,1
773,12674,1
780,10841,1
786,11386,1
787,13974,3
789,13847,3
791,13433,2
795,11765,1
796,14249,1
798,10439,1
799,8327,1
800,13402,1
801,12749,2
803,8131,2
806,14928,1
807,10765,1
809,1338,1
814,13823,1
817,10367,1
831,11563,1
831,13525,1
831,14288,1
831,12173,1
831,10948,1
834,9033,1
840,8524,1
843,11427,2
846,11249,1
848,8095,3
851,8531,1
852,14660,2
852,14480,1
855,8088,1
859,14953,1
866,13942,1
868,8929,1
870,8530,2
871,13051,1
873,9263,1
877,14342,1
877,8025,1
890,7950,1
899,12444,1
903,14724,1
912,1453,2
915,1664,3
917,9784,1
920,12452,1
926,12108,7
941,13696,3
942,14179,3
945,13349,1
947,11034,3
948,11242,1
949,13907,2
957,10730,1
961,12193,1
968,12214,1
969,13038,2
972,14762,1
975,14258,2
977,9250,1
990,11243,1
996,10833,1
1000,11441,1
1002,8374,1
1004,9918,3
1009,9596,1
1011,8736,3
1012,8563,1
1018,11464,1
1018,14514,1
1020,2300,1
1029,11066,1
1031,8925,1
1039,13903,2
1041,10376,1
1044,7864,2
1044,12778,1
1048,14944,1
1049,10452,1
1049,14604,1
1050,14993,1
1053,10011,1
1055,11942,2
1063,10252,1
1065,3785,1
1072,12943,3
1074,12058,1
1074,1130,1
1074,7115,1
1078,10217,2
1084,2595,1
1089,7588,1
1089,14410,1
1090,9231,5
1096,9697,21
1098,5231,1
1100,10799,1
1106,12305,2
1109,7931,1
1113,5263,1
1113,5479,2
1117,10495,1
1139,8606,1
1140,13185,2
1142,7501,5
1143,14333,2
1145,8158,1
1147,12222,1
1156,10371,2
1157,14264,1
1162,13226,1
1162,8847,1
1163,13222,1
1165,10957,1
1168,12869,1
1170,12572,1
1175,11632,2
1180,7641,2
1184,12285,2
1184,8740,1
1187,4943,1
1190,11581,1
1197,14587,4
1208,14654,1
1210,9487,1
1217,10183,1
1219,14866,1
1227,10977,1
1235,8213,5
1240,6594,1
1241,12694,3
1243,8483,4
1244,12249,5
1261,12548,17
1264,11854,1
1266,13369,2
1267,3956,1
1276,8817,1
1279,8885,1
1282,13540,1
1292,9747,1
1293,9744,1
1302,8311,1
1303,8034,1
1310,7577,1
1315,13331,1
1315,8677,1
1316,13640,2
1318,12663,1
1319,7257,1
1319,8394,1
1320,11594,1
1321,7783,1
1321,8165,3
1323,10843,1
1327,12452,2
1328,9635,5
1336,14162,1
1338,3469,1
1348,14807,9
1349,14038,3
1352,8442,1
1356,11215,1
1357,11696,1
1359,14577,1
1360,8250,1
1361,7792,1
1362,12767,1
1366,12389,1
1367,13102,1
1367,12908,3
1368,11048,1
1369,12655,2
1377,9223,2
1377,5728,2
1379,10802,1
1386,9902,4
1400,13958,1
1403,7538,1
1404,11710,2
1408,2855,1
1408,13339,1
1410,13734,1
1419,2363,1
1420,7863,1
1421,10839,2
1427,13156,2
1433,12546,1
1445,9844,2
1448,13862,3
1454,7504,1
1462,14214,1
1463,14369,1
1463,14677,1
1464,14251,1
1468,13989,2
1470,2376,1
1475,11750,2
1483,7741,2
1492,14920,2
1499,7763,2
1501,5993,1
1501,4693,1
1503,8707,11
1505,8687,1
1506,8980,1
1508,10650,1
1509,14358,3
1516,12109,5
1521,12387,1
1522,2435,1
1523,7760,1
1527,10011,1
1528,11457,2
1538,14808,2
1539,10840,1
1541,12641,1
1557,14535,1
1559,1977,1
1562,2643,1
1565,11457,1
1567,14169,1
1572,14175,1
1578,7067,1
1590,13894,1
1604,9427,1
1608,10805,6
1613,14938,2
1614,8335,1
1614,12299,1
1616,11125,8
1619,13027,1
1622,14821,2
1625,14275,1
1625,12069,1
1626,7678,3
1636,14846,1
1641,8766,1
1644,14015,1
1645,8310,1
1645,11122,1
1648,3760,1
1649,8149,1
1654,1861,1
1655,7928,1
1660,14711,1
1663,12545,1
1663,14213,1
1681,14418,3
1686,9778,1
1688,9103,1
1690,11088,1
1696,14029,1
1700,6484,1
1702,14320,4
1703,8596,1
1707,13006,1
1714,14605,1
1722,12849,1
1722,11428,2
1724,8196,2
1725,9251,1
1727,13424,1
1733,14373,1
1735,13042,1
1738,8166,1
1740,8913,1
1740,13523,1
1741,7608,1
1744,9699,1
1745,9430,1
1747,11565,1
1748,10167,3
1749,7632,2
1755,13228,1
1766,2376,1
1767,14596,1
1769,12019,1
1772,10868,2
1774,14740,1
1778,11520,1
1780,8612,1
1780,13379,1
1789,10041,1
1791,11768,1
1794,3303,1
1794,4785,1
1795,11597,3
1799,12162,1
1804,8212,1
1807,11405,1
1809,11956,7
1810,14877,1
1810,14731,2
1817,11866,1
1827,8191,1
1827,12756,1
1829,9096,2
1832,10616,1
1836,14912,1
1842,13136,10
1852,13732,1
1856,8673,2
1858,14767,2
1860,10516,1
1869,11162,2
1875,12099,3
1881,8308,1
1886,10878,1
1886,11054,1
1888,13444,1
1889,8812,1
1890,8357,1
1892,11612,4
1895,11566,2
1898,13531,2
1899,9927,1
1900,8477,1
1901,10200,1
1904,14344,2
1906,14474,2
1907,13931,1
1908,12720,1
1910,11098,1
1918,14152,1
1923,13517,1
1924,12104,1
1927,9917,1
1929,8015,3
1937,14592,1
1937,12186,1
1939,13679,1
1941,10390,1
1945,3619,1
1946,12493,1
1950,5424,1
1962,10168,4
1964,10510,1
1964,9977,1
1967,10559,3
1969,11210,1
1971,3100,1
1973,11604,3
1981,10053,1
1983,12037,1
1983,9621,1
1991,9473,1
1993,8773,2
1993,11967,2
1999,10476,1
2003,9246,1
2004,13250,1
2005,6753,1
2016,9530,1
2020,8828,1
2024,12756,1
2026,14450,2
2031,9502,1
2044,4861,1
2046,13813,1
2048,9653,1
2050,5733,1
2053,8699,1
2053,8361,1
2055,9874,1
2066,12195,3
2068,11479,1
2070,7517,1
2078,14164,1
2079,8036,1
2080,14442,1
2080,13500,1
2081,7868,1
2090,9709,3
2094,4734,1
2097,14041,1
2098,7514,3
2099,8434,1
2100,9932,7
2104,13436,1
2105,8373,1
2106,14994,1
2110,11941,4
2112,13351,2
2119,14726,1
2121,13702,1
2127,14323,1
2129,7857,3
2130,14027,2
2137,12791,1
2146,9737,1
2152,8436,1
2155,11713,1
2160,12961,2
2163,11262,1
2165,9921,3
2167,13296,3
2169,13685,1
2169,12647,1
2173,11494,1
2175,8384,2
2180,11661,1
2191,9089,1
2205,9895,2
2206,12691,1
2207,14582,1
2210,6753,1
2211,13714,3
2211,11700,1
2212,9398,2
2216,14156,2
2219,11916,1
2221,11901,1
2225,14723,1
2231,13976,1
2232,8895,1
2236,14071,1
2238,12194,1
2244,13512,1
2245,9029,1
2253,10579,16
2259,11739,1
2264,11751,1
2267,9948,1
2273,8007,2
2276,11703,1
2277,10870,1
2278,9258,2
2294,14234,1
2295,9720,6
2307,9738,1
2323,12125,1
2323,9662,1
2324,9394,1
2326,12201,2
2334,9431,1
2337,13316,3
2337,11941,1
2340,11260,1
2343,9945,1
2349,10836,1
2357,14240,5
2361,9825,1
2362,10141,1
2364,8329,1
2366,14321,1
2371,9713,1
2375,10893,1
2381,10105,2
2384,9452,1
2384,12390,1
2385,14835,1
2386,6230,2
2393,10240,3
2396,9701,1
2399,9819,2
2401,12001,1
2401,8802,1
2404,11080,1
2405,12966,1
2408,11722,1
2420,8741,1
2422,11263,1
2423,13686,1
2428,12516,1
2428,7775,2
2432,12649,15
2436,13390,1
2444,12869,1
2449,8076,2
2449,7616,1
2449,12024,3
2453,9474,2
2454,14346,1
2465,13937,1
2471,11485,1
2479,3604,1
2481,12302,1
2488,14447,1
2489,9915,1
2497,9077,1
2498,8859,1
2508,13849,1
2514,12221,1
2516,11493,1
2517,8302,1
2522,10963,1
2523,12942,1
2529,14971,1
2529,12861,1
2533,12684,1
2539,11965,1
2543,12115,1
2545,8960,1
2554,13305,1
2557,7901,1
2559,13382,3
2563,8962,1
2566,9017,1
2567,12257,4
2571,10030,1
2574,13918,1
2576,8917,1
2577,7229,1
2580,7526,1
2582,12988,1
2583,11927,1
2585,14408,2
2587,10624,1
2588,12148,1
2589,10524,1
2591,3542,1
2593,13669,2
2594,8478,1
2594,13025,2
2608,14335,1
2608,9600,1
2612,11068,2
2615,8158,1
2627,13495,1
2627,11053,2
2635,10544,1
2636,12337,1
2640,14679,2
2643,10088,1
2644,10752,2
2647,14717,1
2651,8781,7
2654,11442,1
2659,13526,1
2663,8906,2
2667,11206,1
2669,9041,1
2671,13628,1
2671,10239,4
2674,9725,1
2674,13589,1
2676,8515,2
2677,11846,1
2678,12120,1
2688,8717,3
2692,5273,1
2702,9320,1
2704,10036,1
2706,5350,1
2715,14062,2
2719,13532,1
2725,10197,1
2728,10584,1
2734,8279,2
2735,9990,1
2743,13805,1
2746,8558,1
2749,8847,1
2753,9325,1
2756,14312,1
2759,7558,1
2762,7567,1
2767,11476,2
2780,9594,5
2781,13760,1
2784,9569,1
2785,9511,1
2787,9150,1
2787,11421,1
2790,12821,4
2794,7511,1
2801,11061,1
2804,9159,1
2805,13485,1
2808,14489,1
2809,7534,1
2812,14917,6
2818,10876,1
2820,11404,1
2828,12207,1
2841,13439,2
2849,13408,1
2852,10018,1
2853,11104,1
2854,9569,1
2859,10537,1
2862,9714,1
2864,8866,1
2871,8784,1
2881,11469,1
2883,13290,1
2885,9730,1
2886,13730,1
2889,10984,1
2890,9114,3
2891,7362,1
2892,11841,1
2893,12114,1
2897,7965,3
2898,10776,1
2902,8660,1
2906,3514,1
2910,12424,1
2932,10654,1
2932,9294,1
2936,11152,1
2941,14172,1
2941,12437,2
2942,8877,1
2949,3381,1
2952,10262,5
2954,10129,3
2958,11426,2
2963,11102,1
2966,11180,1
2970,14761,1
2974,12669,1
2986,7760,1
2986,12569,1
2990,13151,1
2993,9310,1
2994,13932,1
3001,8106,2
3001,8727,1
3004,10548,4
3007,11299,3
3008,11884,2
3012,12893,1
3015,13109,1
3019,13518,4
3024,12917,1
3026,14383,2
3028,7778,1
3029,12868,4
3030,8199,1
3036,12616,2
3038,11836,1
3044,11291,1
3054,11600,1
3054,13606,1
3056,13407,1
3064,9613,4
3072,10546,1
3078,12747,1
3079,11251,2
3082,10481,1
3083,7563,1
3084,10395,3
3091,5850,1
3092,12834,1
3094,9060,3
3099,11583,2
3103,13480,1
3103,12471,1
3111,11707,1
3117,14266,1
3118,14079,1
3130,10106,1
3130,12286,1
3132,7906,1
3135,12889,1
3137,8254,1
3137,8816,1
3143,8924,3
3148,10436,3
3152,9479,1
3153,7970,1
3164,10876,3
3169,8830,5
3169,13511,1
3174,12886,1
3176,8801,1
3176,5883,3
3186,12944,1
3189,10079,1
3190,8660,1
3195,11050,1
3200,11675,2
3205,11534,1
3215,12505,1
3216,7735,1
3216,13202,2
3223,8085,1
3234,13694,1
3237,14310,1
3237,10237,1
3237,12612,1
3238,10237,3
3247,7791,1
3248,5743,1
3252,10403,1
3255,14150,1
3257,14160,1
3260,9656,2
3260,13486,1
3264,12528,2
3267,14313,2
3273,12886,1
3273,11567,1
3275,13806,1
3276,13024,1
3278,8282,1
3280,13680,3
3282,9513,1
3288,8348,2
3289,8420,1
3291,13049,1
3299,11708,1
3301,12132,1
3304,11522,1
3306,9877,1
3310,5268,1
3313,14608,1
3322,13936,1
3324,14999,1
3324,9751,1
3331,9426,1
3335,8023,1
3338,7511,1
3343,13417,1
3343,12752,1
3350,13433,4
3350,14572,1
3352,11727,1
3361,11940,6
3367,12686,1
3372,12973,1
3375,7518,3
3386,11646,1
3389,13107,2
3394,9518,1
3396,12575,1
3398,7980,1
3405,10521,1
3407,9675,1
3411,12243,1
3413,13140,1
3415,12211,1
3417,10349,1
3429,14111,1
3430,13527,1
3430,11350,1
3431,8097,1
3433,12304,1
3438,11787,1
3439,14693,1
3441,8433,1
3447,9910,1
3450,11730,1
3451,9897,1
3453,13611,1
3458,14676,1
3460,12483,1
3461,8302,2
3472,8481,1
3473,10489,1
3476,10331,1
3480,11364,1
3487,7735,1
3490,14322,1
3492,11789,2
3493,13796,1
3494,8548,1
3505,8052,1
3507,10616,1
3509,14948,1
3511,14834,4
3519,7955,2
3521,14371,1
3522,7517,2
3523,7603,2
3528,8610,1
3530,12923,1
3530,12503,2
3534,7639,1
3536,12811,1
3539,10414,1
3540,6438,3
3541,9122,3
3543,9119,2
3546,14642,2
3549,13178,1
3550,13512,1
3557,6614,1
3560,13846,2
3561,13721,2
3563,10411,1
3566,7382,1
3568,10862,1
3572,13223,2
3572,12564,1
3572,9829,1
3577,8653,1
3580,8397,1
3585,11680,1
3592,9657,1
3592,10295,1
3593,10270,1
3602,12425,3
3605,8356,2
3606,9333,1
3607,13371,1
3608,13351,1
3610,9704,8
3616,9158,1
3617,8627,1
3618,8682,2
3622,13414,1
3624,12127,1
3629,8096,2
3632,8949,4
3633,8568,1
3634,9218,4
3634,9882,1
3646,12993,1
3647,8216,1
3647,12094,1
3649,10718,1
3650,9938,1
3651,13539,1
3652,12405,1
3657,8105,1
3660,14517,1
3660,10829,2
3664,11876,2
3666,11563,1
3678,11523,1
3680,8535,1
3682,14632,1
3692,14446,2
3692,14868,1
3694,7745,1
3695,10306,1
3698,7772,2
3702,13928,4
3706,9349,1
3717,8490,1
3722,9578,1
3726,4498,1
3738,13173,1
3739,9926,1
3740,14582,1
3740,14701,1
3745,14803,6
3745,9388,1
3751,9446,1
3754,10705,1
3755,14123,1
3764,9240,1
3765,8842,1
3769,13148,2
3773,8899,2
3779,3912,1
3783,13940,1
3786,6819,1
3788,10595,1
3792,12192,1
3793,9104,1
3796,8996,1
3798,8810,5
3799,9708,2
3805,9253,1
3811,12380,1
3811,11228,3
3814,8190,1
3816,11103,1
3822,10807,4
3823,8510,1
3824,8649,2
3826,8899,1
3827,14826,1
3831,14888,1
3835,14277,1
3839,13519,1
3842,9630,1
3848,12712,1
3861,12338,1
3870,10174,1
3875,14139,1
3875,14806,1
3876,10142,1
3878,10902,2
3882,13759,2
3899,7628,2
3903,12473,1
3908,10290,1
3940,11658,1
3941,11561,1
3949,11083,1
3950,12036,1
3950,8496,1
3955,9766,5
3959,7972,1
3961,9572,3
3964,12689,4
3965,12562,1
3969,11887,1
3971,12933,3
3971,11634,5
3979,13716,1
3980,7712,3
3983,11827,4
3991,10132,2
3996,8711,1
3999,11168,1
4001,9547,1
4004,8024,1
4011,12654,2
4014,13461,3
4015,12457,1
4017,11401,1
4021,11573,2
4026,14763,1
4032,11174,1
4032,11761,1
4035,14710,1
4037,9709,2
4038,10037,2
4039,8925,2
4042,8076,1
4042,10372,1
4044,11907,1
4045,13292,1
4049,10086,5
4049,11259,1
4050,6035,1
4052,9835,1
4053,8051,1
4054,12822,1
4062,14416,1
4065,9644,4
4073,14586,2
4075,14147,1
4082,8755,1
4090,10428,2
4095,12704,1
4117,12532,1
4119,8176,1
4127,14721,1
4127,13768,1
4131,13064,2
4132,11823,2
4133,11709,1
4134,14839,2
4136,14878,1
4137,12890,1
4138,9395,2
4145,11836,2
4155,12928,2
4161,10128,2
4166,12284,1
4175,12635,1
4176,10521,1
4180,14400,4
4186,8834,1
4188,7516,1
4190,12062,1
4191,9504,1
4191,13600,2
4195,7653,1
4196,9575,2
4198,11201,1
4198,9798,1
4199,8172,1
4201,8715,1
4204,11772,2
4216,13208,1
4220,14012,3
4224,12962,1
4227,10721,2
4231,13578,1
4232,8777,1
4236,12513,3
4237,8687,1
4243,11246,1
4250,14746,2
4256,12248,1
4256,12974,1
4269,10227,2
4277,14369,1
4278,13297,1
4287,7960,1
4291,9817,1
4294,12032,5
4295,13279,3
4301,12607,1
4305,11743,1
4307,12645,1
4313,11471,8
4317,14506,2
4319,13880,2
4319,14206,1
4321,14080,4
4322,13160,2
4324,14710,1
4327,7921,2
4337,8560,1
4341,7823,1
4349,8850,1
4352,12738,1
4355,14037,1
4358,12530,1
4365,12696,1
4368,14970,1
4371,10582,1
4373,14353,1
4374,11923,1
4375,9467,1
4379,9170,1
4383,10084,1
4384,8541,3
4390,14208,1
4394,13859,3
4397,12863,1
4404,8332,1
4405,7956,1
4411,9906,1
4414,7608,1
4415,9942,3
4416,13307,1
4421,11541,1
4423,13587,1
4427,14669,2
4428,14985,1
4430,14760,1
4432,10815,2
4436,8462,3
4436,12158,1
4439,10714,7
4442,6113,1
4447,13701,1
4448,9623,2
4449,11355,1
4453,8640,1
4454,14599,1
4460,14129,1
4465,10020,1
4465,12314,1
4467,12634,1
4467,13247,1
4476,11550,1
4476,7932,2
4477,14848,1
4480,7635,2
4481,11550,2
4482,14290,3
4487,10429,1
4487,7757,1
4489,11045,3
4493,14649,1
4498,9070,1
4498,11480,1
4501,10027,1
4504,7880,1
4505,9461,2
4506,11225,1
4508,10977,1
4510,12868,1
4511,12604,1
4516,11117,1
4519,11782,3
4523,8339,4
4536,9331,1
4536,14299,1
4540,12668,1
4555,9199,1
4559,9159,1
4562,10664,1
4565,12170,1
4577,8878,1
4580,11224,1
4590,7745,1
4591,9771,1
4604,11055,2
4604,14243,1
4611,12501,5
4611,12796,3
4618,9338,1
4622,10985,1
4627,7996,1
4631,12940,1
4634,13312,1
4641,11275,1
4644,14494,1
4648,11930,1
4651,7769,1
4654,12565,1
4655,14209,1
4659,12162,1
4662,12317,1
4665,12523,3
4667,9677,1
4668,13128,1
4669,12265,1
4673,12951,1
4673,10711,1
4677,9169,1
4678,13139,1
4680,6884,3
4685,14836,1
4685,12051,4
4691,12780,1
4693,14405,1
4693,9203,1
4695,8580,1
4697,9340,1
4698,12053,2
4701,12982,1
4720,12731,1
4722,10971,1
4732,8808,4
4736,12047,1
4738,11111,5
4740,13032,1
4741,13568,1
4744,8546,1
4747,7832,1
4761,10278,1
4763,11734,1
4765,12318,1
4767,13002,1
4768,8359,1
4770,13041,1
4774,11739,1
4778,12673,3
4787,8497,1
4788,9855,1
4791,12647,2
4793,5723,1
4793,5781,1
4794,14087,1
4795,8864,2
4800,10363,1
4802,11631,2
4802,8180,1
4807,11795,1
4808,9998,3
4815,14326,1
4826,7687,1
4827,9366,1
4834,11898,5
4839,9223,1
4853,7753,1
4853,11062,2
4856,9273,1
4864,9812,1
4869,13871,1
4874,13057,3
4876,14636,1
4878,9752,1
4895,8979,1
4902,14854,1
4904,10508,1
4907,13272,1
4908,9420,1
4912,9926,1
4914,9825,1
4915,12581,4
4915,7636,2
4917,7967,7
4920,11071,1
4924,12527,1
4929,11923,2
4930,13939,1
4933,14014,1
4937,9150,2
4937,9120,7
4944,12631,1
4947,11109,4
4947,12391,1
4950,14144,1
4952,14657,3
4958,9673,1
4959,14799,1
4959,14735,2
4964,12742,1
4968,8795,1
4974,9430,1
4975,12227,1
4977,11727,1
