source,target,weight
1,9978,1
2,11669,1
2,11745,1
6,12020,1
6,8706,5
8,11319,1
9,13372,1
10,8410,1
12,12954,2
13,11589,1
14,10497,1
14,12242,1
16,14091,1
18,12083,1
19,14546,1
21,13335,2
21,11409,2
29,11992,1
35,9006,1
37,8698,1
39,11443,1
41,10860,1
45,13327,4
46,9920,2
49,10810,1
51,11119,1
52,11262,1
53,8539,2
55,12584,1
57,8694,1
58,12136,2
61,8134,1
64,10309,1
70,9023,1
75,13169,1
77,8852,3
81,10627,1
82,12477,1
90,12728,3
91,9088,1
97,12755,2
97,11905,1
100,5494,1
101,14910,1
107,9639,1
108,13286,1
110,10301,1
112,10394,1
115,7606,1
115,9026,1
115,703,1
115,3074,2
116,9512,2
116,9997,3
116,12657,5
119,13223,1
123,13188,1
126,10533,1
126,10911,1
127,8341,1
130,12583,1
130,11989,1
132,9828,1
132,10861,1
137,13869,1
145,10006,1
146,9444,1
146,13062,1
146,13091,1
149,10577,2
150,8003,4
151,4043,1
156,9126,1
156,12351,1
160,8109,1
179,10222,4
185,13346,2
189,10719,1
190,7295,1
195,10858,1
199,8774,1
200,10704,1
200,13818,1
202,10605,1
203,8721,1
203,11131,1
204,9739,4
206,11623,1
210,9187,1
220,14361,3
225,3048,1
232,2527,1
232,401,1
233,10499,1
234,1949,1
235,10416,2
237,13536,1
238,11559,1
238,8761,2
244,14805,1
248,13810,3
249,13938,1
254,13865,1
255,9408,1
261,14732,1
261,13454,1
262,13004,1
265,12101,2
266,11537,3
267,12277,2
272,8307,2
277,11794,1
278,11170,1
282,12089,1
292,1026,3
293,12150,1
295,1305,1
296,5327,1
297,14403,6
298,12285,26
298,13213,1
302,12507,2
310,7586,1
310,14435,3
311,7727,1
318,10969,4
319,1374,2
325,13594,1
326,7642,2
332,13460,1
333,812,1
334,12715,1
337,12573,2
338,8197,1
344,14077,1
347,11527,1
349,13533,1
357,13875,1
362,12938,1
363,9264,2
364,10216,1
365,7563,2
366,9872,1
370,13496,2
375,12803,1
377,8923,2
377,13503,2
379,13627,4
387,6118,1
388,13835,1
389,7963,1
393,7973,2
397,11257,2
399,7992,1
400,8446,1
409,6506,1
414,11684,1
414,14759,1
416,14186,1
417,11076,1
420,9379,1
421,8364,1
422,11878,1
424,11720,3
426,7861,8
434,12579,3
435,9422,1
437,7834,1
446,2524,1
450,14101,1
453,11305,1
454,11955,3
459,12533,1
462,7123,3
465,10599,1
466,13283,1
472,8637,1
475,10273,1
476,14073,2
477,12830,1
478,12681,1
479,11763,4
480,13574,1
480,11093,2
481,9162,1
482,14878,1
482,10911,4
487,7645,1
494,13551,1
498,14073,1
499,13410,2
504,7613,1
