source,target,weight
2,11745,1
3,9733,1
5,376,1
6,12020,1
7,9686,1
9,9037,1
13,11589,4
14,7929,1
16,14091,2
20,14356,4
21,13452,4
26,12143,1
36,9520,1
38,14088,2
39,11443,1
39,11933,1
41,10860,1
43,12023,2
45,13327,1
47,10910,1
53,8539,4
58,12136,1
58,9284,1
58,8479,1
59,12091,9
71,9391,1
75,13169,1
76,14639,1
77,8852,3
82,12477,3
84,13949,2
92,8173,1
94,11879,1
96,9268,2
97,12755,1
99,651,2
107,9639,1
112,10394,1
114,9834,3
116,9512,1
116,9997,1
116,12657,4
126,7590,2
130,12583,1
135,14998,1
136,142,5
147,14923,2
149,14189,1
152,13126,2
153,14295,1
155,9788,1
156,12351,1
156,14823,1
159,10657,2
159,13399,2
163,10882,4
166,12135,1
176,13229,1
182,7539,3
185,13346,5
186,11718,1
198,12363,1
201,2546,1
204,9739,2
205,13081,1
207,7764,2
208,10532,1
208,12401,1
221,10728,2
226,14466,1
229,7579,1
237,13536,5
247,12443,1
249,13938,1
255,9408,1
261,14732,1
262,13004,2
270,12242,1
273,8690,1
277,11794,1
278,11170,1
279,13351,1
282,9403,1
285,11332,1
286,7725,1
287,7765,1
289,10859,1
297,14403,1
298,12285,4
302,8487,1
305,8295,1
306,11096,1
314,9084,1
315,7913,2
316,11101,1
321,9418,2
323,10430,1
325,13594,2
326,7642,1
332,10815,1
335,8280,5
336,10459,1
337,12573,4
338,8197,1
341,2060,1
342,9194,1
343,8900,1
345,9392,1
347,11527,1
348,14517,1
350,8195,1
358,8675,1
358,10472,3
374,9335,1
377,12645,1
382,14984,1
383,13941,3
384,11758,1
385,419,1
386,11358,1
392,8556,1
395,8070,1
407,14772,1
408,12146,1
411,7887,1
412,8912,1
414,11377,1
417,9313,1
417,10152,1
421,14385,1
421,10448,2
421,8364,1
422,11878,1
422,9792,2
422,14751,1
426,7861,1
427,8992,1
431,12789,1
434,12579,2
436,9354,1
438,11741,3
441,12661,1
447,11532,1
450,14101,1
452,11506,1
456,5444,1
457,13095,1
458,8978,1
459,13786,2
469,9879,1
470,9346,1
473,7829,7
475,14998,5
