source,target,weight
2,11745,1
6,12020,5
6,8706,1
7,9686,3
9,13372,1
12,12954,1
15,10616,1
17,12396,2
17,7562,1
19,14546,1
21,11409,1
24,10372,3
35,9006,1
45,13327,1
48,11390,1
51,11119,3
53,8539,1
57,8694,1
59,12091,1
61,8134,3
65,13829,1
75,13169,1
77,8852,9
84,12104,1
84,14251,1
90,12728,4
91,9088,1
92,12586,1
97,11905,2
101,14910,1
102,7724,1
106,9399,1
107,9639,1
108,13286,1
113,11421,1
115,7606,2
115,703,1
115,5693,1
115,1514,1
116,9997,2
116,12657,2
120,12121,2
123,7939,1
127,8341,2
127,14821,1
130,12583,3
132,9828,1
134,10892,1
139,14873,5
143,8787,1
146,13091,1
149,10577,2
150,13517,2
150,8281,1
152,13126,2
157,14429,1
175,14952,1
176,13229,1
178,7128,1
179,10222,1
183,7707,3
185,13346,2
186,11718,1
194,13087,1
195,10858,1
200,13818,1
201,2546,1
202,10605,1
203,11131,6
204,9739,6
207,7764,1
210,9187,1
214,11673,1
216,12184,1
220,14361,2
223,1691,2
225,3048,2
226,14466,1
233,10499,1
234,1949,1
235,10416,1
236,11788,1
237,13536,2
239,13263,1
244,14805,1
248,13810,1
249,13938,1
254,13865,1
261,14732,5
262,7578,1
263,8894,1
266,11537,5
267,12277,1
268,13509,1
272,8307,2
277,11794,1
278,11170,1
278,13432,2
281,8084,1
282,12721,1
282,12089,1
283,12708,1
287,7765,1
288,10594,1
291,8141,2
294,10831,1
297,14403,5
298,12285,7
302,7940,1
310,14435,1
312,9407,1
315,7913,3
318,10969,2
321,9418,1
332,13460,4
335,8280,1
336,10459,1
337,12573,1
338,8197,1
341,2060,1
346,964,1
347,11527,1
349,7606,1
349,13533,1
353,13740,1
358,10472,2
362,12938,1
363,9264,2
367,8632,1
375,12803,2
387,6118,1
393,7973,1
397,10230,1
399,7992,1
409,6506,1
410,13840,1
414,11684,1
418,13504,1
421,8364,1
422,11878,1
424,11720,3
426,7861,2
427,8992,1
434,12579,1
436,9354,1
437,12593,1
437,7834,1
445,10182,1
446,2524,1
447,11532,1
449,12086,1
450,14101,1
452,11506,1
453,11305,1
456,5444,1
458,8978,1
461,13702,1
465,11247,1
466,13283,2
468,12572,1
468,8602,2
470,7831,1
471,8521,1
472,8637,1
475,10273,1
477,12830,2
479,11763,2
487,7645,1
497,8697,1
498,14073,1
499,13410,2
504,7613,2
509,7875,1
509,11266,2
511,10843,2
512,12444,1
514,10073,1
515,11687,1
522,14690,1
524,13543,2
529,13888,1
531,9979,1
537,10542,1
540,4156,2
541,14089,1
546,14828,1
550,11958,1
562,14686,1
563,8597,5
564,8473,1
574,12910,1
577,13514,2
580,9345,1
581,10377,1
587,14104,1
594,14615,1
595,8084,2
600,10885,1
604,6059,3
606,13737,1
611,9824,1
617,8199,1
