source,target,weight
6,12020,3
7,9686,2
8,11319,1
11,4218,1
12,12954,1
14,13218,1
15,10616,1
17,12396,1
21,13335,1
21,11409,1
21,10123,1
24,10372,2
29,11992,1
34,14618,1
37,8698,1
39,11933,1
48,11390,1
58,12136,5
58,11347,1
61,8134,1
65,13829,1
70,9023,1
72,10412,1
72,845,1
72,10396,1
75,13169,1
77,8852,32
81,10627,1
82,12477,2
90,12728,1
97,12755,1
97,11905,1
100,5494,1
108,11915,1
112,10394,1
115,10505,1
115,3074,2
116,9997,1
116,12657,6
117,12113,1
118,8415,1
126,10911,1
128,12339,1
129,8334,2
130,12583,1
139,14873,1
141,12979,1
145,10006,1
146,13091,1
150,13517,2
150,8003,1
151,4043,1
152,13126,1
176,8206,1
179,10222,1
181,4785,1
185,13346,1
186,11718,2
187,7865,1
189,14966,1
194,13087,1
195,10858,1
200,10704,1
201,2546,1
202,8535,1
203,11131,2
204,9739,4
206,11623,1
207,7764,1
208,10532,1
210,9187,2
211,13544,1
214,9836,1
214,7735,1
216,12184,1
220,14361,6
221,10728,1
225,3048,3
236,11788,1
238,8761,1
248,8796,1
248,13810,1
249,13938,2
252,12905,1
254,13865,4
254,14697,1
254,14796,2
257,7776,1
259,11536,1
260,11121,1
261,14732,2
262,13004,1
266,11537,6
267,12277,1
277,11794,1
282,10864,1
282,11131,1
282,12089,1
284,8668,1
298,12285,2
302,7940,2
306,11096,1
310,7586,1
310,14435,1
311,7727,1
312,9407,1
313,13743,1
317,13415,1
318,10969,2
319,1374,2
321,9418,1
325,13594,1
332,13460,2
333,812,1
335,8280,2
336,10459,1
337,12573,1
340,12005,1
344,14077,1
349,12837,1
349,13533,3
358,10472,2
363,9264,1
365,7563,2
367,8632,6
370,13496,1
372,12313,1
374,13239,1
377,13503,1
379,13627,3
382,12198,2
386,12105,1
386,10129,1
389,7963,1
397,10230,1
400,8446,1
403,8565,1
406,10920,1
407,11117,1
409,5280,1
409,6506,1
414,14759,1
422,11878,1
424,11720,1
426,7861,1
427,13186,1
437,12593,1
442,10207,1
443,8957,1
446,2524,1
448,8836,1
449,12086,1
450,14101,1
452,11506,1
456,5444,2
459,14554,1
461,13702,1
465,10599,1
468,12572,1
473,7829,3
474,14955,1
479,11763,1
480,13574,1
482,10911,2
486,12197,1
487,7645,1
495,14725,1
498,14073,2
504,7613,1
509,7875,1
509,11266,2
515,11687,1
524,13543,1
525,14852,1
528,7756,1
530,12039,2
534,8235,1
546,14828,4
550,11958,2
552,7985,1
561,12755,1
563,8597,4
564,8473,1
566,11509,2
570,12698,1
575,14734,1
577,13514,2
581,10377,2
585,12916,1
589,14794,1
593,13915,1
594,14615,4
600,12967,1
601,14691,1
602,875,1
604,6059,1
606,13737,1
609,12599,1
614,12307,1
619,12486,1
619,8102,1
620,7817,1
622,3377,3
624,2103,1
624,4356,1
628,11984,2
633,13318,1
638,10623,2
640,13102,1
641,11672,1
646,13955,5
649,9625,1
650,9086,1
652,9813,1
654,913,1
657,10033,1
661,1311,1
664,13697,1
666,8946,2
666,10719,3
673,11648,1
675,8468,1
684,11969,1
686,14742,1
689,12916,2
698,9953,1
700,9385,1
707,8367,1
708,8334,3
710,6070,1
710,3456,2
713,5365,1
714,14381,3
716,9595,1
718,8780,1
721,7533,1
721,10966,1
721,14749,1
724,8284,14
726,9517,1
728,9950,3
731,9507,1
735,11009,1
735,8345,2
740,11777,8
742,4085,1
743,12669,1
745,13094,2
750,13310,6
752,8610,1
753,13813,1
766,11832,1
771,8674,3
773,12674,1
774,9836,1
775,3596,1
779,7586,1
782,13114,1
783,10474,1
786,11386,1
787,13974,1
790,9295,1
791,13433,1
794,11012,1
795,11765,1
796,14249,1
798,13611,1
799,8327,1
800,13402,2
801,12749,1
806,14928,1
817,10367,2
822,9768,1
824,10254,1
827,11354,1
829,7849,1
830,10774,2
831,14355,1
839,14458,1
844,9837,1
846,14384,1
851,8531,5
852,8403,1
854,12130,1
856,13476,1
859,12133,1
861,11809,1
863,9860,4
867,7693,3
868,8929,1
877,8025,4
880,10104,2
890,7950,9
896,13972,1
898,8625,1
898,9149,1
905,10802,1
909,12031,1
910,14189,2
914,2526,1
917,9784,1
921,11452,1
922,12090,1
927,13798,1
932,13682,1
936,1708,1
942,14179,2
946,8841,1
949,13907,1
951,8738,2
953,9966,1
954,3499,4
957,10730,1
968,9426,2
971,9165,1
975,14258,2
982,12374,1
989,12674,2
992,9684,1
994,5049,1
994,3714,1
996,10833,1
1004,9918,1
1008,10549,2
1008,11724,1
1012,12145,1
1019,10204,1
1027,14915,3
1028,11586,1
1038,9458,1
1038,11768,1
1042,7788,1
1044,12778,1
1047,10981,1
1051,13128,1
1051,8071,1
1053,10011,2
1055,11942,1
1057,8920,1
1057,8141,1
1061,10005,1
1064,8523,2
1067,12168,1
1069,7542,1
1072,12943,1
1074,10765,2
1074,12703,1
1082,1334,1
1084,2729,1
1085,10528,1
1089,12752,1
1089,10247,1
1090,9231,1
1094,8145,1
1096,9697,2
1096,11108,1
1106,12305,1
1107,7731,1
1107,9292,2
1107,14849,1
1116,12659,2
1127,13470,1
1131,12017,1
1134,5974,1
1135,12837,1
1136,14863,1
1138,10875,1
1142,7501,1
1143,14333,9
1144,12277,1
1150,11218,1
1156,7714,2
1156,10371,1
1157,14715,1
1160,12592,1
1162,13226,1
1163,13066,1
1164,12190,2
1165,11106,2
1169,11371,1
1170,12572,1
1171,8988,1
1172,8674,2
1186,12651,1
1187,4943,1
1190,11581,1
1192,11200,1
1195,8700,7
1197,14587,2
1213,11412,1
1224,10708,1
1226,13018,1
1227,12558,1
1239,14005,1
1240,6594,1
1246,11538,1
1249,5038,1
1253,10070,1
1259,3469,1
1260,9527,1
1261,12548,1
1262,14783,1
1262,8058,2
1269,7932,2
1271,12480,1
1278,14268,1
1279,8885,1
1281,10570,1
1282,13540,1
1290,13670,1
1290,10948,1
1301,12759,3
1302,8311,1
1312,8352,1
1316,13640,1
1320,13196,1
1321,7783,4
1322,14627,3
1328,9635,1
1330,14680,1
1335,12784,1
1343,10321,2
1347,13854,3
1355,8055,1
1361,7792,1
1362,12767,1
1369,12655,3
1370,14577,1
1372,13030,1
1377,9223,2
1379,10802,1
1389,13068,1
1400,13958,1
1401,14951,1
1403,7538,1
1404,11710,2
1407,14170,1
1409,13814,1
1422,12898,1
1427,13156,1
1432,14877,1
1437,13951,1
1444,9878,2
1445,9844,1
1450,14553,1
1451,9909,1
1452,14750,1
1452,4284,1
1457,9571,1
1460,10468,2
1461,14657,2
1463,14369,1
1463,14677,1
1464,9304,1
1464,14251,1
1465,9372,1
1474,9282,3
1480,11207,1
1485,12696,2
1487,10323,1
1488,1759,1
1488,3011,1
1492,14920,1
1492,13902,1
1494,9893,1
1498,12316,1
1499,12871,4
1501,5993,1
1502,9410,1
1503,8707,1
1507,11366,1
1508,10650,1
1514,5194,1
1516,12109,1
1520,12394,2
1522,2435,1
1525,11770,1
1525,11560,1
1529,12105,1
1543,14252,1
1545,13380,1
1561,9322,1
1566,10474,1
1567,14169,3
1571,14580,1
1579,11394,1
1584,13481,1
1584,14267,1
1586,14212,2
1589,11211,3
1591,9633,1
1593,8990,1
1597,12203,1
1602,8290,2
1606,3204,1
1606,2891,1
1612,10602,2
1614,8335,1
1614,12299,1
1617,14750,1
1619,13027,1
1621,14171,1
1623,10077,1
1625,12069,1
1627,13879,7
1628,9793,1
1635,9266,1
1636,14846,2
1642,13440,1
1643,10849,1
1643,12916,1
1645,11122,1
1649,7562,1
1651,9680,1
1654,7203,2
1655,9875,1
1655,7928,2
1657,11984,1
1657,14842,1
1658,13817,3
1660,14711,3
1661,14005,1
1663,12545,1
1676,14711,1
1680,14150,4
1685,13068,1
1692,12279,1
1692,10333,1
1694,14465,3
1702,14320,3
1709,10331,1
1710,14935,1
1712,5725,2
1712,5161,1
1722,11428,1
1728,12350,1
1732,11325,1
1734,12848,1
1737,9854,1
1740,13523,1
1741,7608,3
1743,6468,1
1744,9699,3
1756,14702,1
1764,12519,1
1764,9042,1
1766,7395,1
1768,11551,1
1772,10868,1
1773,4748,1
1775,8347,1
1777,12469,3
1778,12382,2
1781,12269,1
1784,9753,1
1786,10943,1
1788,13974,1
1791,11768,6
1792,12607,1
1795,11597,1
1796,10461,2
1799,9338,1
1804,8212,1
1806,8289,1
1810,10211,1
1810,12709,1
1817,11866,1
1819,11063,2
1819,8340,1
1829,12326,1
1834,12350,1
1840,13220,1
1850,12970,1
1853,11209,1
1856,8091,1
1859,11689,1
1860,10516,1
1863,11238,1
1868,13637,1
1875,12099,1
1877,9486,3
1884,11852,1
1886,11054,1
1890,13992,1
1892,8385,1
1895,11566,1
1895,12814,1
1904,12636,2
1904,14344,1
1907,13931,2
1908,12720,1
1913,11051,1
1927,14272,1
1937,14592,1
1937,12186,3
1939,9968,1
1940,8665,1
1943,8594,1
1944,8629,1
1946,12493,1
1949,2717,1
1949,7020,1
1952,10090,1
1969,11277,1
1975,10995,1
1976,12897,1
1983,12037,1
1990,12384,1
1992,14874,2
1993,10653,1
1995,10823,1
2003,9246,2
2004,13250,3
2008,12462,2
2011,14201,1
2012,14808,3
2013,10619,1
2017,13793,1
2021,14845,1
2023,11382,1
2026,14450,3
2035,13360,2
2038,13652,1
2043,5231,2
2044,4861,1
2047,11720,1
2057,8332,1
2066,12195,1
2071,9219,1
2073,14219,3
2073,11296,1
2097,14095,1
2100,9932,1
2102,9994,1
2108,8100,2
2110,11941,1
2119,8419,1
2119,14726,1
2121,13702,1
2127,9327,3
2127,10993,1
2128,14323,4
2130,14027,1
2137,12791,1
2138,12552,1
2149,12402,1
2158,7892,1
2160,12961,1
2162,8934,1
2164,4108,1
2165,9921,3
2166,7285,1
2169,13685,2
2171,13438,1
2175,8384,1
2186,10799,1
2190,8270,1
2190,13163,2
2191,9089,1
2195,14001,1
2199,9803,1
2201,6289,1
2205,9895,1
2206,12691,1
2207,7520,1
2210,6753,1
2211,11700,1
2213,13595,1
2215,10977,1
2222,7894,1
2227,13413,1
2229,14377,1
2236,14071,1
2241,12023,1
2248,14068,2
2251,7519,1
2254,3512,1
2258,9945,1
2259,11739,1
2260,7733,1
2267,9521,1
2269,11525,1
2271,10074,2
2273,8007,1
2276,12861,1
2278,9258,1
2281,8317,1
2282,12264,3
2283,14687,2
2291,11019,1
2298,11267,2
2299,9104,1
2311,11829,2
2312,14530,1
2315,10426,1
2317,14661,2
2320,8628,2
2322,8045,1
2333,10173,1
2335,10990,2
2339,11785,2
2340,11260,1
2341,13719,2
2343,14793,2
2345,12407,1
2348,13581,1
2349,8855,1
2350,9454,1
2351,11330,1
2354,14661,1
2364,8329,1
2368,7736,1
2369,10782,1
2371,12894,1
2373,12700,1
2376,3675,1
2383,9996,1
2387,9754,1
2390,8765,3
2391,9447,1
2392,12549,1
2394,12070,1
2398,14739,1
2401,12001,1
2401,8802,1
2404,11084,1
2404,11080,2
2407,9137,1
2410,14831,1
2414,12793,1
2417,9684,1
2420,8741,1
2421,7828,1
2427,9716,1
2428,12516,1
2428,7775,2
2429,11062,1
2436,13390,2
2440,6648,1
2442,12787,1
2449,10334,1
2449,12024,1
2453,9474,4
2456,12630,1
2456,11398,1
2465,12398,1
2470,10202,1
2471,14461,3
2478,14011,1
2482,8986,2
2483,11382,1
2483,10816,1
2487,8163,1
2488,14447,1
2489,9915,1
2497,9077,8
2500,8067,1
2504,14245,1
2504,8584,1
2509,11521,1
2511,14898,1
2511,11064,1
2512,11532,1
2514,12221,1
2517,8302,3
2529,14971,1
2533,12684,2
2536,10138,2
2539,10121,1
2542,8114,1
2552,8972,3
2556,11082,1
2563,8962,1
2565,7509,6
2566,13803,1
2577,7229,1
2578,12438,1
2580,7526,1
2582,9102,1
2587,10624,1
2594,8478,3
2594,13025,2
2608,7701,1
2608,9600,1
2609,8368,2
2617,7912,1
2620,2823,1
2622,14736,1
2625,8042,1
2634,8327,4
2640,14679,1
2646,12024,1
2652,11924,1
2653,10646,5
2659,13526,8
2660,13447,2
2661,11974,1
2662,8944,1
2663,8906,1
2671,13628,1
2671,10239,9
