source,target,weight
2,6255,1
2,11745,1
6,8706,2
9,13372,1
10,8410,1
14,7929,1
20,14356,1
21,13452,2
26,12143,1
37,8698,1
46,9920,1
51,11119,3
53,8539,1
56,9546,1
58,8479,1
59,12091,2
61,8567,1
70,9023,1
70,12408,1
77,8852,2
84,13949,1
107,9639,5
108,11915,1
109,3034,1
110,10075,1
112,10394,1
114,9834,1
115,9026,1
115,1514,1
116,9997,1
116,12657,1
121,11078,1
131,5738,1
136,142,1
141,8582,1
142,4903,1
150,8003,1
153,14295,7
155,9788,2
156,12351,1
159,10657,1
159,13399,5
160,8109,3
163,10882,4
176,8206,1
187,7865,3
198,12363,1
199,8774,1
200,10704,2
202,8535,2
204,9739,2
207,7764,2
208,12401,3
212,8599,1
214,9836,1
216,12184,1
230,11244,1
231,8300,1
235,10416,1
237,13536,1
237,12996,1
241,13477,1
241,7598,1
244,13317,1
245,14085,1
247,12443,2
249,13938,3
256,8493,1
260,11121,1
261,14732,1
261,12035,1
262,13004,3
270,12242,1
271,14205,1
282,9238,1
282,11131,1
283,12708,1
285,11332,2
289,10859,1
297,14403,1
298,8532,1
307,14286,1
308,9588,1
314,8820,1
315,7913,1
321,9418,11
323,10430,1
324,9467,1
327,14034,1
332,13460,3
332,10815,1
333,812,1
335,8280,5
336,10459,1
337,12573,1
341,2060,3
343,8900,1
344,14077,3
349,13533,2
353,9303,1
358,8675,1
358,10472,2
360,4162,1
361,8842,1
363,9264,1
364,10216,1
365,7563,1
367,8632,2
370,13496,2
374,9335,4
376,1325,1
377,8923,1
378,10797,1
379,13627,1
383,13941,4
384,11758,2
389,7963,1
390,10374,1
390,13221,2
392,8556,1
398,14989,1
403,8565,1
407,14772,1
414,11377,1
414,11684,1
414,14759,1
417,10152,1
417,11076,1
418,13504,1
421,10448,1
421,8364,1
426,7861,1
432,12646,1
436,14723,1
437,7834,1
438,11741,1
443,10189,1
443,13578,1
452,7951,1
454,11955,1
459,10723,1
459,13786,1
459,12739,1
459,12533,1
465,11247,1
465,13375,1
470,9346,1
473,7829,2
475,10273,1
476,14073,1
477,12830,1
478,12681,1
479,11763,1
484,8932,1
487,7645,1
497,8697,1
498,14073,1
501,2217,1
502,1712,1
504,7613,1
515,10407,1
520,1048,1
521,11118,1
522,10556,2
524,13543,1
528,13267,1
530,12039,10
531,9979,1
534,8235,13
536,13789,3
537,10542,1
546,14828,1
553,2132,2
559,12164,1
560,10308,1
562,13593,1
563,8597,7
564,8473,1
565,14163,1
568,14913,1
571,13895,1
572,8504,2
574,9476,2
574,2278,1
579,14678,2
580,10330,1
592,10774,1
595,9538,1
601,14691,1
604,6059,1
606,13737,1
609,12599,1
617,14083,1
620,8497,1
623,12738,1
623,12880,2
628,14716,1
628,11984,1
629,8503,1
633,13318,1
638,10623,1
639,8945,1
643,9084,1
645,1675,1
646,13955,4
649,9625,2
652,9813,1
657,10033,2
667,5712,1
677,9197,1
683,11616,1
684,11969,1
685,14968,1
685,14082,2
688,11697,1
689,12916,2
695,8714,1
703,11816,1
703,1129,1
707,8367,1
707,8791,2
710,6070,1
714,14381,2
717,8786,1
719,1496,2
721,7533,1
721,14626,1
721,10966,2
723,1419,2
724,8284,1
728,9950,1
734,10085,1
736,13162,1
738,12263,1
744,10590,1
746,12343,1
748,8570,1
750,13310,2
751,11539,1
752,8610,1
753,13813,1
758,8798,4
761,9940,1
765,12303,1
769,9569,1
773,12674,1
783,10474,4
788,9193,1
789,12916,2
791,13433,1
793,10382,2
794,7752,1
798,10439,2
798,13611,1
801,12749,1
805,11641,1
807,10765,1
821,9256,2
821,11134,1
822,9768,1
824,10254,3
826,12015,1
827,11354,7
828,5717,1
831,13525,2
832,13435,1
834,14597,2
836,8530,1
839,14458,1
840,10817,1
841,12766,1
851,8531,1
852,6587,1
852,14480,1
852,9468,2
854,12130,1
854,13182,1
856,13476,1
856,13508,1
863,9860,1
864,13120,1
868,8929,1
878,11484,2
880,10104,6
882,3041,1
888,8704,2
889,9535,1
890,7950,1
899,12444,1
900,9249,1
905,10242,1
912,1453,7
922,12090,2
923,10221,1
925,9599,4
926,12108,1
930,14311,1
935,11970,1
951,8738,1
951,9212,1
956,11957,1
958,11763,1
959,13918,1
961,12193,2
962,9167,1
974,12667,1
975,14258,2
976,14839,1
986,9115,4
988,9938,13
990,12668,1
992,9684,2
993,12063,1
994,5496,1
995,14318,2
1003,8896,1
1008,11724,1
1012,8563,1
1015,13322,1
1018,14514,1
1024,14893,1
1028,11586,8
1032,10517,2
1034,13637,3
1037,13052,1
1041,7834,1
1043,13640,2
1044,12778,1
1047,10981,2
1061,10005,1
1062,14708,1
1063,10252,1
1069,7542,1
1072,12943,1
1074,10765,1
1075,11075,1
1080,12702,1
1083,9806,2
1084,6981,3
1085,14312,1
1089,12752,1
1089,7588,1
1090,9231,1
1093,12479,1
1096,9697,1
1105,9791,1
1106,12305,4
1107,7766,2
1116,9251,1
1116,7668,1
1120,12955,2
1125,10212,2
1127,13470,1
1131,11960,1
1131,12017,1
1133,12184,1
1136,10696,1
1137,10677,1
1138,13884,1
1143,14333,1
1147,8011,1
1150,7557,1
1152,13972,2
1154,13244,1
1155,14696,1
1157,14715,1
1157,14412,4
1158,14768,1
1161,8874,1
1166,14009,2
1167,8088,1
1175,11632,1
1184,8740,1
1186,12651,1
1189,11942,1
1192,11200,4
1194,12033,1
1195,8700,1
1196,11874,2
1200,8532,1
1204,12509,1
1204,12594,1
1208,14654,2
1210,7697,1
1211,11037,1
1212,8100,1
1215,11203,2
1220,12895,1
1226,13018,1
1227,12118,1
1227,13750,1
1232,8062,1
1240,6594,1
1241,12694,1
1245,9165,1
1255,13912,1
1256,13542,1
1257,8913,1
1257,8654,2
1259,7377,3
1262,14783,1
1266,10357,1
1268,13707,2
1269,13382,1
1272,14208,2
1277,8942,1
1278,14268,1
1281,10570,1
1288,9234,1
1291,12642,1
1293,9744,2
1294,14154,1
1300,11328,2
1301,12759,1
1316,13640,1
1320,13196,1
1321,8182,1
1322,14627,2
1323,13023,2
1328,9635,2
1335,11360,1
1348,11963,1
1352,8442,1
1354,10835,1
1360,8250,1
1362,11640,1
1363,8123,5
1367,12908,1
1370,14577,1
1377,5728,1
1382,8762,1
1382,10741,1
1383,6199,1
1386,9902,10
1389,13068,1
1400,13958,1
1421,10913,1
1429,8504,2
1431,13266,1
1438,1949,2
1440,11528,1
1440,11926,1
1444,9878,2
1448,12459,1
1450,9926,2
1452,13014,4
1454,7504,2
1472,12838,1
1475,10418,4
1476,11833,1
1482,10803,3
1483,7741,1
1483,8455,1
1484,12959,1
1501,5993,1
1504,11225,1
1505,12080,1
1505,8687,1
1506,8980,1
1508,10650,1
1509,14358,1
1514,5194,1
1522,2435,1
1525,12739,1
1530,11413,1
1530,12397,2
1531,7726,1
1533,10639,1
1534,13980,1
1537,13270,1
1539,10840,2
1539,12738,1
1541,12641,1
1552,13579,1
1553,8605,1
1561,9322,1
1563,4012,1
1564,14925,3
1567,14169,1
1569,13853,1
1570,9425,1
1572,14175,1
1589,11211,1
1591,9633,1
1591,10989,1
1598,14222,1
1602,8290,1
1613,14938,2
1614,8735,2
1614,8335,1
1619,13027,2
1622,14821,1
1624,9163,1
1625,10209,1
1626,7678,3
1627,14059,1
1631,10045,2
1633,9374,1
1640,8411,2
1642,13440,2
1644,14409,1
1651,13753,1
1651,14132,1
1652,12252,3
1655,7928,4
1657,10409,1
1657,11984,1
1657,14402,1
1657,11367,1
1657,7664,1
1658,13817,3
1659,11372,1
1659,11646,2
1665,7669,1
1680,14150,2
1683,7688,1
1686,9778,9
1690,12021,1
1690,11088,2
1702,14320,1
1703,8596,1
1711,14287,1
1713,6692,2
1714,14605,2
1718,14065,3
1724,8196,3
1727,12104,1
1727,7787,1
1733,14373,1
1735,12555,1
1735,13042,1
1742,12142,1
1744,9699,2
1747,11565,1
1748,10167,2
1754,11091,1
1765,12653,1
1766,7395,1
1766,4560,1
1769,12019,1
1770,7671,1
1777,12469,1
1778,12382,1
1779,12699,1
1780,8612,1
1781,12269,1
1784,9753,1
1788,8512,1
1791,11262,1
1791,11768,1
1792,12607,1
1794,3303,1
1796,10461,1
1798,13537,1
1800,7857,1
1803,12789,1
1804,8212,1
1806,8289,1
1810,14877,1
1810,10211,1
1812,9439,4
1813,14460,1
1815,11233,1
1817,11866,2
1824,14329,1
1827,12756,1
1829,9096,3
1836,14912,1
1842,10639,1
1848,7674,1
1848,12912,2
1852,13732,1
1856,14428,1
1856,8673,2
1860,10516,1
1870,12590,2
1871,8231,1
1875,12099,1
1876,9024,2
1886,11054,1
1888,13444,1
1891,13701,1
1892,8385,2
1893,7903,1
