source,target,weight
2,6255,1
2,11745,1
3,9733,1
4,9040,2
7,9686,3
10,8410,1
14,7929,1
14,10497,1
15,10616,1
16,14091,5
18,12083,1
19,14546,1
20,14356,1
21,13452,1
26,14532,1
27,10381,1
28,11689,1
36,9520,5
37,8698,1
38,14088,3
39,11933,1
43,12023,1
45,13327,1
46,9920,1
51,11119,1
53,8539,3
58,12136,2
59,12091,1
65,13829,1
70,9023,3
71,9391,1
73,10393,1
77,8852,2
81,14843,1
86,14815,1
89,13271,1
95,11562,3
97,12755,1
99,651,1
100,5494,1
102,7724,1
107,9639,3
108,11915,1
112,10394,1
114,9834,3
115,1514,1
116,9997,2
116,12657,3
119,13223,1
120,12121,1
122,7640,1
125,8833,1
135,14998,1
136,142,4
138,9422,1
140,11678,1
146,9444,1
147,14923,1
149,14189,1
151,5918,1
153,14295,10
155,9788,1
156,14823,1
159,10657,2
159,13399,1
160,8109,5
163,10882,2
169,2155,1
172,7933,1
176,8206,2
181,4785,1
182,7539,2
185,13346,2
186,11718,1
187,7865,1
199,8774,1
203,8721,1
204,9739,5
205,13081,1
208,12401,4
216,12184,1
220,8480,4
226,14466,1
230,14155,1
237,13536,1
237,12996,2
247,12443,1
249,13938,2
260,11121,1
263,8894,1
266,8729,2
270,12242,1
271,14205,1
272,7624,1
273,8690,1
274,7740,1
278,1947,1
279,13351,2
282,13552,1
282,9403,1
283,12708,1
285,11332,1
287,7765,2
289,10859,1
290,11188,1
291,14942,1
291,8141,1
298,12285,1
307,14286,2
308,9588,1
311,7727,1
315,7913,2
319,1374,1
321,9418,4
323,10430,1
325,13594,1
335,8578,1
335,8280,1
336,10459,1
337,12573,1
341,2060,2
342,9194,1
343,8900,1
344,14077,1
349,7606,2
353,9303,2
353,13556,1
355,13779,1
358,10472,4
367,8632,1
370,13496,1
377,12645,1
378,10797,1
382,14984,1
384,11758,1
385,419,1
391,8021,1
393,7973,1
395,8070,1
403,8565,1
406,10920,1
411,7887,2
412,8912,1
421,14385,1
421,8364,1
426,7861,1
434,12579,1
436,14723,1
438,11741,2
442,10207,1
443,10189,2
450,14101,1
454,11955,1
456,5444,6
459,13786,2
461,9492,1
464,12405,1
464,10686,1
473,7829,1
475,14998,1
477,12830,1
479,11763,1
486,12197,4
495,13808,4
497,8697,4
498,14073,1
501,2217,1
504,7613,1
518,13562,2
520,9818,1
522,10556,1
530,12039,5
534,12204,1
536,13789,2
537,10542,1
546,14828,1
554,9597,1
555,13065,2
559,12164,1
560,10308,3
562,13593,1
565,14163,1
568,14913,4
571,13831,1
571,10818,2
579,14678,3
582,8329,1
584,2553,1
585,12916,3
591,11372,3
595,9538,1
603,8937,1
605,10244,1
609,12599,1
618,8117,3
623,12880,2
628,14716,11
629,8503,2
645,1675,1
646,13955,1
649,9625,1
652,9813,2
654,11408,1
654,3886,1
656,11592,1
656,11064,1
657,10033,2
659,8685,1
662,10000,1
664,13697,4
679,7589,1
685,14082,1
689,12916,2
697,9007,1
698,12311,1
698,9953,1
703,11816,1
703,13999,1
704,12510,1
714,14381,1
716,9595,1
717,8786,1
719,1496,1
720,12180,2
721,10966,1
723,1419,1
729,13337,1
735,11009,2
736,13162,3
739,14424,1
742,14193,1
742,4085,1
754,9387,1
758,8798,1
761,9940,1
767,7788,1
773,12674,2
775,4050,1
779,7426,2
783,10474,2
787,13974,1
789,12916,1
790,9295,1
791,11737,1
791,13433,5
793,10382,2
795,11765,1
797,13445,1
798,10439,1
801,12749,2
805,11641,1
807,11183,2
809,1338,1
811,7591,1
814,13823,1
821,9256,1
824,10254,4
826,12015,1
827,11354,3
831,13525,2
831,10948,1
832,13435,1
834,14597,1
836,8530,1
842,12890,1
851,8531,1
852,6587,2
852,8403,1
856,13476,1
859,11845,1
861,11809,1
863,9860,1
865,1496,2
866,13942,1
867,10159,1
868,8929,1
877,14342,1
883,14036,2
888,8704,1
890,7950,3
905,10242,3
912,1453,2
921,7523,2
925,9599,1
926,12108,3
930,12576,1
932,13682,2
935,11970,1
941,13696,1
942,9554,1
945,13349,1
946,8841,2
960,8352,1
961,12193,7
965,10836,1
975,14258,3
986,9115,1
988,9938,2
990,11243,1
992,9684,3
993,12063,1
994,5049,1
994,3714,1
995,14318,3
1003,8896,1
1015,12804,1
1015,13322,2
1018,14514,1
1024,14893,1
1025,9892,1
1028,11586,21
1030,12666,1
1032,10517,1
1035,14980,1
1037,9977,1
1041,10376,1
1043,13640,1
1044,12778,1
1047,10981,1
1055,8156,1
1056,5267,1
1057,8141,3
1062,14708,2
1063,10252,2
1064,8523,1
1067,11665,1
1069,7542,1
1074,12058,1
1074,10765,1
1074,12703,1
1078,10217,1
1082,1334,1
1083,8507,1
1084,6981,2
1089,7588,1
1091,14947,1
1098,4442,1
1099,11803,2
1106,12305,3
1107,7766,1
1116,9251,1
1116,7668,3
1120,12955,3
1124,14891,2
1125,10212,1
1126,13229,1
1128,7730,1
1131,7839,1
1133,12184,3
1136,10696,1
1143,14333,1
1145,7537,1
1150,7557,1
1152,13972,1
1155,14696,2
1156,7714,1
1157,14715,2
1158,14768,1
1166,14009,2
1166,7570,1
1169,11371,2
1170,12572,1
1175,11632,2
1176,8204,2
1184,8740,1
1186,12651,5
1189,11942,1
1190,11581,1
1194,12033,1
1195,8700,3
1196,11874,1
1198,8016,1
1203,10916,1
1204,12594,2
1211,8172,1
1214,13032,1
1215,11203,1
1220,9795,1
1220,12895,1
1221,14044,2
1222,6807,1
1224,12330,1
1226,13018,2
1227,12558,1
1232,8062,1
1237,10017,1
1242,12859,1
1247,13521,1
1251,8916,1
1254,9263,1
1255,13912,2
1256,13542,2
1257,8654,1
1259,7377,1
1260,12615,2
1264,11854,1
1265,10755,1
1273,9822,1
1275,9627,1
1276,8817,1
1278,8786,2
1281,8243,1
1288,9234,1
1291,12642,1
1293,9744,1
1294,14154,3
1297,7705,1
1301,12759,2
1305,7056,1
1306,7989,2
1308,12749,1
1308,7929,1
1313,12313,1
1315,8677,1
1318,14447,1
1319,2619,1
1320,13196,1
1321,8182,2
1324,10276,3
1328,9635,1
1335,11360,3
1342,7655,1
1347,13854,1
1347,14115,1
1348,14807,1
1353,12561,1
1361,7792,1
1362,11640,1
1363,8123,1
1369,12655,1
1375,8004,2
1378,12734,1
1382,8762,1
1386,9902,6
1389,13068,1
1397,6346,1
1400,13958,1
1420,7863,1
1421,10913,1
1438,1949,2
1440,11528,1
1444,9878,1
1448,12459,1
1452,4284,1
1454,7504,1
1459,10287,1
1475,10418,5
1481,13661,1
1486,3649,1
1501,1580,1
1501,4693,1
1506,8980,1
1511,8541,1
1519,12290,1
1528,11080,1
1530,9067,1
1530,12397,2
1537,13270,1
1539,10840,1
1541,12641,1
1542,11227,1
1553,8605,1
1559,8436,1
1561,9322,1
1570,9425,1
1572,14175,1
1573,14093,1
1578,7067,1
1583,10606,1
1584,14267,1
1587,9975,1
1589,14252,1
1589,9998,1
1590,13894,2
1591,10989,1
1598,14222,1
1603,9981,1
1608,10805,1
1613,14938,1
1614,12299,1
1624,9163,1
1629,13605,1
1639,8894,1
1640,8411,1
1642,13440,2
1651,13753,1
1655,7928,1
1657,11984,5
1658,13817,1
1659,11646,1
1661,14005,1
1661,8693,2
1680,14150,1
1681,14418,2
1683,7688,1
1686,9778,1
1688,9103,4
1690,12021,1
1703,14884,1
1711,9348,1
1713,6692,2
1714,14605,2
1718,14065,1
1722,11428,3
1725,9251,2
1727,11593,2
1727,13424,1
1727,12104,1
1727,7787,1
1732,11325,2
1733,14373,3
1734,12848,2
1735,8094,1
1737,9854,3
1738,8166,1
1740,13523,1
1742,10126,1
1744,9051,1
1744,8934,1
1748,12872,1
1765,12653,1
1766,7395,2
1769,12019,4
1770,7671,2
1773,5763,1
1774,14740,1
1777,12469,4
1784,9753,1
1784,10314,1
1786,10943,1
1786,11143,1
1788,8512,1
1791,11768,2
1794,4785,5
1800,7857,1
1806,8289,2
1807,11405,1
1810,14877,2
1817,11866,1
1821,14305,1
1824,14329,1
1840,13220,1
1842,10639,1
1842,13136,1
1848,12912,1
1853,11209,1
1856,8673,1
1860,13424,1
1863,11238,2
1868,13637,1
1869,11162,1
1870,12590,1
1871,8231,1
1875,12099,1
1876,9024,3
1877,9486,2
1888,13444,2
1892,11612,1
1892,8385,3
1895,11566,2
1896,9299,1
1903,10649,1
1905,10255,1
1906,14474,6
1907,13931,1
1910,7907,1
1913,14623,1
1923,13517,2
1925,7842,1
1926,13131,1
1927,14272,1
1934,9242,2
1939,13679,1
1950,5540,1
1955,4258,1
1957,9469,1
1959,11099,1
1967,9989,1
1967,10559,3
1967,13810,1
1969,11277,1
1973,11604,1
1974,8753,3
