source,target,weight
0,7500,1
2,6255,1
2,11745,1
6,12020,1
6,8706,2
7,9686,4
8,11319,2
11,4218,1
12,12954,1
13,11589,1
15,10148,1
15,10616,1
17,12396,1
19,14546,1
26,14532,1
29,10998,1
30,9181,1
37,8698,1
47,10910,1
48,11390,1
51,11119,1
53,8539,1
57,8694,1
58,12136,6
59,12091,1
70,9023,2
77,8852,1
81,14843,1
85,12443,5
90,12728,5
97,12755,1
97,11905,3
106,9399,1
108,13286,1
109,2643,1
112,10394,4
115,10505,1
115,703,2
115,3074,1
116,12657,3
117,12113,1
120,12121,2
123,13188,1
123,7939,1
130,12583,1
130,11989,1
132,10861,1
137,13869,1
139,14873,1
141,8582,1
146,9444,1
146,13091,1
147,14923,1
152,13126,1
156,12351,2
157,14429,1
176,8206,1
179,10222,1
181,4785,3
183,7707,1
186,11718,2
187,7865,1
190,7295,1
194,13087,1
203,11131,1
204,9739,1
207,7764,4
214,11673,1
216,12184,2
218,6118,1
220,14361,1
221,10728,1
223,1691,1
225,3048,2
237,13536,1
241,7598,1
249,13938,5
251,12793,1
257,7776,1
261,14732,2
265,12101,2
272,9317,1
272,8307,1
273,8690,2
282,8400,1
282,9148,1
289,10859,2
292,1026,2
293,12150,2
294,10831,1
297,14403,8
298,12285,2
302,7940,1
302,12507,5
303,11403,1
306,11096,1
310,14435,4
311,7727,2
313,13743,1
318,10969,1
319,1374,1
321,9418,1
322,12994,1
324,9467,1
325,13594,4
326,7642,1
326,12151,2
327,8116,1
332,13460,7
333,812,1
337,12573,1
338,8197,1
341,2060,2
350,10888,1
355,13779,1
357,13875,1
362,12938,1
363,9264,1
367,8632,3
370,13888,2
375,12803,1
377,8923,3
378,13020,1
379,13627,2
386,10129,1
389,7963,1
397,10230,1
398,10417,1
400,8446,1
401,6677,1
406,10920,2
414,14759,1
424,11720,1
426,7861,1
432,12646,1
434,12579,1
435,9422,2
442,10207,2
444,11447,1
445,10379,1
446,2524,1
449,12086,1
450,14101,1
453,11305,1
454,11955,4
458,8978,1
459,8368,1
459,12533,1
461,13702,1
464,10686,1
465,11247,1
465,10599,1
468,8602,1
472,8637,1
473,7829,2
474,14955,1
475,10273,1
478,12681,1
479,11763,4
481,9162,1
485,12120,2
487,7645,3
495,14725,2
499,13410,3
501,1872,1
504,7613,3
509,7875,2
509,13090,1
511,10843,2
514,10073,1
516,8315,1
520,7863,1
524,13543,1
529,13888,1
530,12039,1
542,13807,1
545,11996,1
546,14828,2
554,9597,1
561,12755,1
562,14686,1
565,14163,1
571,10818,1
575,14734,2
577,13514,4
578,14227,3
580,9345,3
588,11598,1
589,14794,1
594,14615,1
595,9538,1
600,10885,1
606,13737,2
609,12599,2
617,8199,1
622,3377,1
628,14716,2
628,11984,1
629,8503,1
633,13318,1
636,9337,2
640,13102,1
641,11672,1
644,10505,1
646,13955,2
654,913,1
657,10033,2
660,14032,1
671,11980,1
673,11648,2
679,7589,1
685,14567,1
685,14082,2
686,14742,5
695,8714,1
698,9953,1
700,13276,1
700,9385,1
703,14664,3
707,8367,3
708,8334,2
712,11452,1
713,1319,1
715,7840,1
