source,target,weight
1,9978,1
2,11745,1
6,12020,1
6,8706,3
7,9686,3
8,11319,1
10,9719,1
11,4218,1
15,10616,2
17,12396,3
18,12083,1
21,11409,1
24,10372,1
26,14532,2
26,14124,1
27,13273,1
33,13485,1
36,9520,1
39,11443,1
45,13327,4
47,10910,1
53,8539,1
57,8694,1
58,12136,6
81,10627,1
82,12477,1
83,11307,1
85,12443,4
89,13271,2
90,12728,1
94,11879,1
100,5494,1
100,1705,1
102,7724,1
106,9399,2
109,2643,1
112,10394,2
113,12217,1
115,9026,1
115,3074,1
116,9997,4
116,12657,6
120,12121,1
123,13188,1
125,9695,1
130,12583,2
137,13869,1
146,13091,2
149,14189,1
149,10577,1
150,8003,1
152,13126,1
163,10882,3
164,10306,1
169,3392,1
172,7933,1
175,14952,1
179,10222,8
183,7707,3
185,13346,3
186,11718,2
187,7865,2
190,7295,1
194,9786,1
197,11255,2
199,8774,1
200,13818,1
201,2546,2
202,8535,1
203,8721,1
203,11131,1
204,9739,11
207,7764,5
210,9187,1
212,8599,1
214,9836,1
214,11673,1
216,12184,2
220,14361,1
222,13865,1
223,1691,1
225,2693,1
232,2527,1
236,11788,1
239,13263,1
248,8796,1
251,12793,1
254,13865,1
254,14697,1
256,12040,1
258,12812,1
259,11536,1
259,8230,1
260,11121,1
262,7578,1
263,8894,1
265,12101,4
268,13509,1
272,8307,1
273,8690,1
277,11794,2
278,13432,3
281,8084,1
285,11332,1
287,7765,1
291,14942,1
297,14403,9
298,12285,3
302,12507,2
303,11403,1
306,11096,1
310,7586,1
310,14435,3
311,7727,1
313,13743,1
315,7913,1
316,11101,1
317,13415,2
318,10969,1
321,9418,1
325,13594,1
326,7642,3
329,8950,1
332,13460,3
333,812,2
336,10459,1
341,2060,1
349,13533,1
358,10472,1
365,7563,3
375,12803,4
379,13627,6
383,13941,3
386,10129,2
387,6118,1
393,7973,1
397,10230,2
397,11257,2
399,7992,1
406,10920,1
417,11076,1
424,11720,4
426,7861,2
432,12646,1
435,9422,1
437,12593,2
437,7834,1
443,8957,1
444,11447,1
445,10182,1
447,11532,1
449,12086,1
452,11506,2
453,11305,2
454,11955,4
458,8978,1
459,14554,1
459,12533,1
465,14515,1
465,10599,2
466,13283,1
467,5194,1
472,8637,2
473,7829,1
474,14955,2
475,10273,5
476,14073,1
478,12681,2
479,11763,1
480,13574,1
486,12197,1
487,7645,2
488,8199,1
495,14725,1
498,14073,1
499,13410,1
501,1872,1
504,7613,1
504,13361,1
509,7875,1
514,10073,1
524,13543,1
528,7756,1
531,9979,2
537,14690,1
546,14828,2
550,11958,5
551,12239,1
553,2132,1
563,8597,5
571,10818,4
572,8504,2
574,12910,1
577,13514,1
578,14227,4
580,9345,1
581,10377,1
582,8329,1
585,12916,1
594,14615,1
600,10885,1
609,12599,1
619,8102,1
621,11983,1
622,3377,1
624,2103,1
628,14716,3
628,11984,6
629,8503,1
631,11372,1
633,13318,2
635,9741,1
638,10623,4
639,8945,1
