source,target,weight
3,12104,1
8,11319,2
10,9719,1
14,10497,1
15,10148,1
15,10616,1
16,14091,4
21,12508,1
21,13335,2
21,13452,2
21,11409,1
27,13273,4
29,11992,1
38,14088,3
41,10860,1
43,12023,2
46,14278,1
57,8694,1
58,12136,2
59,12091,6
60,8577,1
62,8301,1
75,13169,1
80,10471,1
81,14843,1
84,9829,2
84,14251,1
90,12728,3
94,11879,1
95,11562,1
97,11905,1
101,14910,2
105,10591,1
106,9399,1
108,11915,1
108,14222,1
113,11274,1
114,9834,4
115,501,1
116,9512,1
116,9997,2
116,12657,1
119,13223,1
120,12121,1
123,13188,1
125,8833,2
126,7590,1
126,10533,1
130,12583,1
131,4137,2
132,10861,1
135,14998,1
143,8787,4
146,13091,2
147,14923,1
149,10577,1
150,13517,1
153,14295,1
155,9788,1
156,14823,1
159,13399,2
160,13860,1
162,10981,1
167,8001,2
181,4785,1
183,12001,1
186,11718,1
187,9844,1
194,10200,1
202,10605,3
203,11131,1
204,9739,1
209,14169,1
214,7735,1
216,12184,1
220,8480,1
221,10728,2
222,13865,1
225,2693,1
226,14466,1
227,8253,3
229,8505,1
237,13536,3
244,13317,2
246,11335,1
253,8892,1
254,13301,1
257,7776,1
259,8230,1
262,13004,1
263,8894,2
266,11537,4
273,8690,1
278,14251,4
281,8084,1
288,10594,1
290,11188,1
295,3948,1
300,9344,1
302,7940,1
303,11403,2
304,13803,1
304,10639,1
305,8295,1
306,11096,1
311,7727,3
314,9084,1
322,12994,2
326,7642,1
329,8950,1
331,7813,1
332,13460,1
336,10459,2
337,12573,1
341,2060,1
347,11527,3
350,14607,1
365,7563,1
367,8632,2
369,2901,1
375,12803,2
378,11049,1
379,12978,1
379,13627,1
383,13941,1
387,6118,1
388,13835,1
390,14211,1
390,13221,1
392,8556,1
403,8565,1
408,12146,1
409,5280,1
414,11684,1
417,11076,2
418,13504,1
421,14385,1
421,10448,1
427,13186,1
427,8992,1
435,9422,6
436,14723,1
437,12593,1
443,13578,1
446,4179,1
454,11955,2
456,5444,1
457,13095,5
458,12132,1
460,13383,1
461,13702,1
473,7829,1
475,10273,1
478,12681,1
480,13574,1
480,11093,1
482,10911,2
483,14856,4
486,12197,1
487,7645,5
491,8132,1
494,13551,1
495,13618,1
497,8697,2
498,14073,1
501,2217,1
504,7613,3
504,13361,3
506,11250,1
509,13090,8
511,10843,3
522,13051,1
534,12876,1
536,13789,2
537,10542,1
538,7853,1
541,14089,1
549,9763,1
551,12239,1
554,9597,1
555,13065,7
559,13115,1
562,14686,1
564,8473,1
565,14163,5
567,13787,3
569,13101,2
572,8504,1
574,12910,2
576,2917,1
577,13514,1
579,14678,2
582,8329,2
587,14104,1
589,13768,1
594,14615,1
595,8084,1
601,14691,1
603,8937,1
603,13142,1
607,11432,1
610,14045,1
614,12307,1
622,3377,1
623,14980,1
624,2403,2
626,13350,1
626,8815,1
628,14716,2
629,8503,1
633,13318,1
639,13356,1
640,7634,1
641,11672,4
642,11126,1
646,13955,2
649,9625,2
650,9269,3
654,3886,2
657,13976,1
657,10033,1
659,8685,1
660,14032,3
663,14479,1
664,13697,13
668,11116,1
679,8839,1
686,14742,1
688,11697,2
689,9651,1
691,5282,1
695,8714,7
697,11740,1
698,13648,1
700,9385,1
703,14664,1
703,11816,1
707,8367,1
707,8791,1
708,8334,5
712,11452,1
715,9898,1
715,10783,1
718,7770,1
720,9555,1
721,7533,1
722,11203,1
725,10469,1
726,8832,1
726,12523,1
731,9507,1
735,8345,2
736,13162,1
738,13785,1
742,14193,1
745,10366,2
745,13094,1
746,12343,1
748,8570,4
749,8408,1
753,13813,3
755,11877,1
761,14012,1
765,9909,1
768,8427,2
771,8674,1
773,12674,2
774,14063,1
776,13419,3
780,10841,2
786,11386,2
787,13974,2
789,13847,1
791,11786,1
791,13433,2
794,12931,1
795,11765,2
796,14249,1
799,8327,2
800,13402,1
800,13812,2
801,12749,4
803,8131,1
806,14928,1
807,11183,1
810,8334,1
817,10367,1
819,7622,1
821,9256,1
822,9768,1
824,10254,1
825,13351,1
834,14597,1
843,11427,2
846,10156,1
848,8095,3
849,2534,1
850,11892,1
850,8072,1
852,14660,1
852,8403,1
854,12130,1
854,13182,1
855,8088,1
862,13878,1
864,13120,1
866,955,1
866,13942,1
877,14342,2
885,11970,1
888,10738,3
895,6949,1
912,1453,1
926,12108,1
933,13812,3
939,10852,1
941,13696,1
942,14179,6
945,13349,8
947,11034,5
948,6692,1
949,13907,2
952,8387,1
961,12193,1
963,11788,1
968,12214,1
969,13038,2
969,8061,1
990,12668,1
992,9684,1
1003,8896,1
1004,9918,1
1012,8563,1
1018,14514,1
1020,5128,2
1028,11060,1
1028,11586,1
1029,8188,1
1030,9136,1
1030,7832,1
1032,10517,8
1035,14980,1
1039,13903,1
1041,12521,1
1041,10376,1
1044,7864,1
1049,10452,1
1049,14604,1
1050,14993,1
1051,8071,1
1053,10011,1
1055,8156,3
1061,10005,1
1066,7644,1
1072,12943,1
1074,8258,1
1074,10765,2
1074,7856,1
1081,2591,1
1084,6981,1
1090,13227,2
1090,9231,4
1096,9697,8
1096,11108,1
1106,12305,4
1107,7766,1
1113,2754,2
1116,9251,1
1120,8859,1
1133,11869,1
1135,12837,1
1138,10875,1
1142,7501,1
1143,14333,4
1145,7537,1
1156,10371,1
1162,13226,1
1163,11670,1
1169,11371,1
1174,9098,2
1180,7641,1
1181,14379,1
1184,12285,1
1184,8740,1
1187,4943,1
1189,10200,1
1189,11942,1
1200,12888,1
1204,14896,2
1206,13045,1
1210,9487,1
1217,10183,1
1219,14866,1
1227,10977,1
1231,13700,1
1232,9092,1
1235,8213,1
1239,14005,1
1240,6594,2
1241,12694,6
1243,8483,4
