source,target,weight
1,9978,2
2,6255,1
3,9733,2
10,8410,2
14,13218,1
15,10616,1
16,14091,5
18,11630,2
19,14546,1
20,14356,1
21,10123,1
25,10536,1
27,13273,2
38,14088,2
45,13327,2
46,9920,1
48,11390,1
49,10810,1
57,8694,1
72,10412,1
73,10393,1
75,13169,2
76,14639,1
77,8852,5
81,10627,1
84,13532,1
85,12443,2
89,13271,2
90,12728,6
94,11879,1
97,11905,2
98,9831,5
103,1486,1
104,9897,2
106,9399,1
107,9639,1
110,10301,1
111,7712,1
111,11067,1
112,10394,2
113,11274,1
115,10505,1
115,3074,1
116,9997,1
117,12113,1
120,12121,1
121,11078,1
121,7802,1
122,7640,6
123,13188,1
126,7590,1
127,14821,2
128,12339,3
131,5738,3
132,9828,3
134,10892,1
138,9422,1
139,14873,1
142,4903,1
145,10006,2
146,9444,1
149,10577,2
157,14429,1
159,13399,1
160,13860,1
165,14773,1
169,3392,1
172,7933,3
176,13229,1
179,10222,2
181,4785,13
181,6469,1
186,11718,1
187,9844,1
192,10280,1
195,10858,2
197,11255,1
199,8774,1
200,13818,1
204,9739,1
207,7764,4
207,9471,1
208,10532,1
208,13888,1
220,8480,2
221,10728,1
231,8300,2
235,10416,1
237,13536,1
245,3444,1
246,11335,1
249,13938,2
256,12040,1
256,10502,1
265,12101,2
266,9678,1
267,12277,1
271,14205,1
272,8307,1
273,8690,1
274,7740,1
280,12107,2
282,9403,1
282,8400,1
284,8668,1
286,7725,1
289,14551,1
289,10859,1
290,11188,1
291,14942,1
292,1026,3
294,10831,1
297,14403,1
298,12285,1
298,13213,1
303,11403,1
308,9588,1
309,12922,1
310,14435,3
317,14563,1
318,7720,1
319,1862,1
326,12151,2
329,9072,1
331,7813,1
332,13460,1
334,9651,1
341,2060,1
342,13197,1
343,8113,2
349,13533,1
350,14607,3
353,13740,1
355,13779,1
355,10203,1
355,9802,1
356,11187,1
356,12547,2
361,14250,1
363,9264,1
364,10216,1
366,9872,1
370,10193,1
370,13888,1
377,12645,1
