source,target,weight
6,12020,1
7,9686,3
8,11319,1
10,8410,1
15,10148,1
17,7562,1
18,12083,1
19,14546,2
20,14356,1
21,13335,2
21,13452,1
24,10372,1
26,14532,1
29,11992,1
35,9006,1
36,9520,1
45,13327,3
48,11390,1
51,11119,1
55,12584,1
58,12136,11
58,9284,1
59,12091,1
61,8567,1
64,10309,1
73,10393,1
75,13169,1
81,10627,1
85,12443,1
89,13271,6
97,12755,1
97,11905,1
100,5494,1
108,11915,1
112,10394,1
113,12217,1
113,11421,1
115,3074,3
116,9512,1
116,9997,1
119,13223,1
120,12121,6
126,10533,1
127,8341,1
129,8334,1
130,12583,1
136,142,1
141,12979,1
145,10006,1
146,9444,1
149,10577,1
150,13517,1
152,13126,2
163,10882,2
164,10306,1
179,10222,4
181,4785,1
181,6469,1
185,13346,1
189,14966,1
195,10858,1
199,8774,1
203,11131,2
204,9739,5
206,11623,2
207,7764,1
214,9836,1
214,11673,1
215,14507,1
220,14361,2
221,10728,1
223,1691,1
225,3048,2
232,2527,1
232,401,1
235,10416,1
236,11788,2
237,13536,2
238,8761,1
240,9313,1
244,14805,1
245,14126,1
248,8796,5
248,13810,1
249,13938,2
254,13865,1
254,14796,1
255,9408,2
265,12101,1
272,8307,1
278,11170,1
278,13432,2
279,13119,1
282,11131,1
282,12089,1
283,12708,1
284,8668,1
297,14403,1
298,12285,17
298,13213,1
302,7940,5
302,12507,4
303,11403,1
306,12857,1
306,11096,1
307,14286,1
310,9833,1
310,14435,2
312,9407,1
313,13743,2
315,7913,1
322,12994,1
325,13594,5
326,7642,1
332,13460,4
333,812,3
334,12715,1
335,8578,1
335,8280,1
336,10459,4
337,9038,1
338,8197,1
341,2060,1
347,11527,1
353,13740,1
358,10472,1
362,12938,1
366,9872,3
367,8632,4
370,13888,1
372,12313,1
374,13239,1
378,10797,1
379,13627,1
382,12198,1
387,6118,2
388,13835,1
393,7973,2
397,10230,2
399,7992,1
408,12146,1
409,5280,1
409,6506,1
410,13840,1
414,11684,1
414,14759,2
424,11720,4
425,9849,1
426,7861,3
430,5354,1
434,12579,1
440,11462,1
442,10207,1
443,8957,4
446,2524,2
446,4179,1
449,12086,1
453,11305,1
454,11955,2
457,13095,1
