source,target,weight
2,11745,1
7,9686,2
10,11797,1
12,12954,3
13,11589,1
15,10616,9
16,14091,1
17,7562,1
21,11409,1
24,10372,1
25,10536,1
27,13273,1
34,14618,1
38,14088,1
41,10860,4
46,9920,1
48,11390,1
49,10810,2
54,10633,1
56,9546,1
58,12136,3
59,12091,1
60,8577,1
62,8301,1
70,12408,1
82,12477,1
83,11307,1
84,13949,1
89,13271,1
90,12728,2
93,8554,1
95,11562,3
96,9268,2
97,12755,1
97,11905,3
98,9831,3
100,5494,2
106,9399,1
109,3387,1
112,10394,1
113,11274,1
115,9026,1
115,3074,1
116,9997,1
116,12657,2
121,7802,1
136,142,1
138,9422,2
146,13091,2
149,14189,2
153,14295,1
158,10586,1
160,13860,1
165,14773,2
181,6469,1
183,7707,1
188,10269,2
194,9786,1
194,10932,1
196,13469,1
199,12996,1
199,8774,3
202,10605,1
203,8721,1
203,11131,1
209,14169,3
211,10103,1
212,8599,1
216,12184,1
227,12990,1
228,11560,3
237,13536,3
248,13810,1
251,12793,1
253,8892,1
254,14697,1
256,10502,1
257,7776,1
258,12812,1
259,8230,1
272,9317,1
272,8307,1
273,8690,1
274,8133,1
278,7822,1
278,11170,2
279,13351,1
279,13119,3
282,9283,1
282,9403,1
282,8400,1
284,8668,1
285,11332,2
287,7765,1
292,1026,1
293,12150,1
298,8532,1
300,9344,1
302,12507,1
305,12533,1
306,11096,1
307,14286,1
311,7727,3
312,9407,1
313,13743,1
314,8820,1
315,7913,3
318,10969,1
321,9418,1
322,12994,3
325,13594,1
326,7642,1
326,12151,1
327,14034,1
332,13460,9
333,812,1
335,8280,1
336,10459,1
340,12005,1
346,6118,1
347,11527,2
350,14607,2
355,10203,1
358,8675,2
365,7563,1
367,8632,1
370,10193,2
374,13239,1
375,12803,1
377,12241,1
378,10797,3
379,13144,3
381,3510,1
385,7011,1
388,7874,1
390,14211,1
397,10230,5
398,10417,1
418,9382,1
426,7861,2
427,13186,1
429,9478,1
430,7039,1
431,12789,3
434,12579,1
444,11447,1
447,8713,1
448,8836,1
453,11305,2
454,11955,1
456,5444,1
459,13786,1
459,12533,1
461,11651,1
468,12572,3
473,7829,1
479,11763,4
483,10277,1
484,8932,1
485,12120,1
486,12197,8
488,8619,1
494,13551,1
506,11250,1
506,12643,1
518,13562,1
520,14107,1
525,14852,2
528,7756,1
529,13888,2
534,8235,4
534,12876,1
539,13840,6
541,14089,1
545,14245,1
546,14828,2
551,12239,1
555,13065,1
562,14686,2
562,13593,1
567,13787,1
568,14913,1
569,13101,1
569,9018,1
570,12698,1
571,13895,1
572,8504,1
575,7572,1
576,2917,1
584,964,1
585,9285,1
594,14615,1
595,9538,1
609,12599,4
613,4124,2
622,3377,2
628,14716,1
628,11984,2
632,8081,1
633,13318,8
638,10623,1
650,9086,1
650,12606,1
656,3921,1
657,10033,1
659,8685,1
675,8468,1
682,13311,1
683,11616,1
685,14567,1
689,12916,2
691,5271,1
695,8714,2
696,12261,1
697,9007,1
700,13338,1
703,14664,1
704,12510,1
706,10445,1
708,8334,2
709,7914,1
712,11452,2
714,14381,2
720,12180,1
720,9555,2
721,14626,1
722,11203,1
723,1419,1
726,9517,1
729,12620,1
730,10995,2
735,8345,4
736,13162,1
740,11777,1
744,10590,1
747,11954,1
748,8570,1
750,13310,5
756,12427,1
761,9940,1
765,12303,1
766,11832,1
767,7788,1
773,12674,1
782,13114,1
783,10474,1
786,11386,1
787,13974,1
789,13847,1
790,9295,1
794,7752,2
796,13695,1
796,14249,2
798,10439,1
798,7795,2
799,8327,1
801,12749,2
805,11641,1
810,8334,1
818,9017,1
821,11134,1
822,9768,1
827,11354,1
831,11563,3
831,10301,1
833,13050,1
836,8530,1
840,10817,1
842,9564,1
847,12935,1
856,8366,1
859,14953,1
862,13878,1
867,10159,2
873,9263,1
876,7985,1
877,8025,1
882,5569,2
883,14036,1
885,11970,1
889,9535,1
890,7950,1
896,13972,3
898,8625,1
900,9249,1
915,1664,1
921,7523,4
923,10221,2
930,14311,1
935,11970,1
939,13159,1
940,8926,1
941,13696,5
942,14179,1
942,9554,1
945,13349,1
948,11242,2
952,8387,1
957,10730,2
961,12193,1
970,13982,1
975,14258,1
978,8610,1
983,9596,1
986,9115,1
993,12063,1
998,5680,1
998,5207,2
1009,9596,1
1011,8736,3
1012,10544,1
1013,3173,1
1014,11261,1
1014,10157,1
1015,10600,1
1018,14514,1
1023,12385,1
1027,14915,1
1028,11060,3
1029,11066,2
1029,8188,1
1030,11495,1
1031,12665,2
1032,10517,1
1033,4980,1
1035,14980,1
1041,11944,1
1041,13296,1
1041,12440,1
1043,13640,2
1044,12778,1
1050,14993,1
1053,10011,5
1057,8920,1
1057,8141,4
1062,14708,1
1069,7542,1
1071,12858,2
1074,10765,1
1084,6981,1
1085,13097,1
1085,10528,2
1089,12752,1
1093,12479,1
1094,12084,1
1096,9697,3
1097,14403,1
1100,12782,1
1107,14849,1
1114,1843,1
1127,13470,2
1133,12184,1
1136,12361,1
1137,14972,2
1137,10997,1
1141,10491,1
1143,14333,1
1148,9591,1
1154,11239,1
1157,14715,1
1157,14412,10
1163,13222,1
1169,11371,1
1170,12572,1
1177,11597,1
1178,12962,1
1180,13985,1
1184,12285,1
1186,12651,5
1198,8016,2
1204,13683,1
1210,9487,1
1213,11412,2
1215,11203,1
1215,7998,2
1219,14866,1
1220,9795,1
1220,12895,1
1222,6807,1
1231,13700,2
1236,10580,1
1239,14005,4
1239,10484,1
1243,8483,1
1253,10070,1
1255,10327,2
1256,14704,1
1257,12863,1
1258,8181,1
1259,3469,1
1261,12548,2
1262,8058,1
1266,10357,1
1273,8671,1
1274,13212,1
1281,10570,1
1283,12194,1
1288,9234,3
1290,10948,1
1293,9744,13
1294,14154,2
1295,10181,1
1297,10766,1
1297,8783,3
1300,7877,1
1308,12749,3
1310,7577,1
1315,13331,2
1315,12556,1
1318,12663,1
1321,8182,3
1322,14627,1
1332,10934,1
1335,11360,1
1337,14326,2
1341,11306,1
1343,10321,1
1347,13854,1
1347,10937,2
1349,14038,9
1354,10835,1
1356,11215,2
1361,7792,1
1362,11640,1
1362,12767,1
1366,12648,1
1371,2147,1
1375,8004,1
1377,9223,1
1380,10562,2
1382,8762,1
1397,2690,1
1410,13734,1
1411,4246,1
1413,2507,3
1446,3957,1
1452,14750,1
1454,7504,3
1460,10468,1
1463,14369,1
1464,9304,1
1478,12331,1
1482,10803,1
1483,7741,3
1489,8882,1
1496,4331,1
1499,12871,1
1503,12759,1
1503,10933,1
1506,8980,1
1508,10650,1
1509,14358,1
1512,12896,1
1516,12109,1
1518,9417,2
1520,12394,1
1525,11560,1
1529,12105,1
1530,12397,1
1531,7726,1
1533,10605,1
1537,13270,2
1538,14808,1
1541,9304,1
1542,11227,1
1543,11216,1
1558,12957,1
1559,5733,1
1559,7682,1
1560,7302,1
1564,14925,3
1568,12272,1
1569,13853,1
1572,7870,2
1572,14175,1
1574,9317,3
1579,11394,2
1584,13481,1
1584,14267,1
1585,3063,1
1590,13894,1
1591,9633,2
1593,8361,2
1598,14222,1
1599,11660,1
1603,9981,1
1607,10413,1
1612,10602,1
1617,14750,1
1621,14171,1
1624,9163,1
1626,7678,1
1627,13879,1
1634,4331,1
1644,14409,1
1647,14157,1
1650,11611,1
1657,11367,1
1658,14809,1
1658,13817,4
1659,11372,2
1664,2599,1
1679,10333,1
1679,14879,1
1680,14150,6
1684,12758,1
1686,9445,2
1689,7877,2
1690,11088,1
1694,14465,1
1698,4906,1
1703,14884,1
1703,8267,1
1704,10806,3
1711,9348,3
1713,4512,1
1719,12475,1
1722,11428,1
1723,11528,1
1729,12223,1
1733,14373,1
1735,8094,1
1735,13042,2
1738,8166,1
1741,7608,1
1744,9699,1
1744,9051,1
1745,9430,1
1746,9214,1
1747,11565,1
1748,10167,1
1749,7632,1
1754,13588,1
1755,13228,1
1756,14702,1
1763,14704,1
1764,12519,1
1773,4748,2
1784,9753,3
1785,10930,1
1786,10943,5
1789,10041,1
1791,11768,1
1795,11597,1
1802,12270,1
1803,12789,2
1804,8212,2
1810,12709,1
1810,14731,1
1811,14668,1
1816,13026,1
1819,11063,1
1820,6065,1
