source,target,weight
5,376,1
9,9037,1
15,10616,1
16,14091,2
19,14546,8
20,14356,1
21,13335,1
26,14532,1
26,12143,8
34,14618,2
38,14088,1
39,11443,1
39,11933,1
43,12023,1
46,9920,1
47,10910,1
51,11119,4
55,12584,1
58,12136,2
59,12091,1
61,8567,2
74,12444,3
75,13169,1
76,11859,1
86,14815,1
95,11562,3
97,12755,1
99,651,1
102,7724,1
107,9639,2
112,14825,1
112,10394,1
116,9512,2
116,9997,3
116,12657,3
119,13223,1
121,11078,1
124,14108,1
125,8833,1
126,7590,1
133,14018,1
134,10892,1
135,14998,2
136,142,3
147,14923,2
149,14189,1
149,10577,1
150,8003,2
153,14295,1
156,9126,1
159,10657,2
159,13399,4
160,8109,1
162,10981,1
163,10882,14
176,13229,1
185,13346,1
186,11718,1
187,7865,2
187,9844,1
192,12636,3
199,8774,2
204,9739,1
208,10532,2
209,14941,1
216,12184,2
220,8480,1
221,10728,1
226,14466,2
230,11244,1
231,9178,1
237,12996,2
241,13477,2
241,7598,1
244,13317,1
245,9097,1
256,8493,1
260,11121,1
261,14732,1
261,12035,1
263,12765,1
263,8894,1
266,8729,1
266,9678,1
273,8690,1
274,7740,2
275,7782,1
277,11794,1
280,12107,1
282,13552,1
285,11332,1
287,7765,1
289,14551,1
289,10859,2
291,10077,1
298,12285,3
298,13213,1
313,13743,1
315,7913,2
317,9944,1
319,2155,1
319,1374,1
321,9418,7
324,9467,1
332,13460,1
335,8578,1
335,8280,8
337,12573,2
342,9194,1
343,8900,1
345,11525,1
347,11527,1
348,14517,1
353,9303,2
356,10312,1
358,8675,1
358,10472,5
362,12938,1
367,8632,1
370,13496,1
383,13941,5
393,7973,1
394,12984,1
395,8070,1
407,14772,2
409,6506,1
411,7887,4
412,8912,4
418,13504,2
421,10448,1
426,7861,1
427,8992,1
430,3236,1
432,12646,1
434,12579,1
437,7834,1
442,10207,1
443,10189,1
447,11532,1
448,8836,2
454,11955,1
457,13095,2
459,13786,1
459,11521,1
464,12405,1
470,9346,1
471,8521,1
473,7829,3
475,10273,1
475,14998,1
477,12830,1
478,12681,2
479,11763,1
480,11093,1
484,8932,2
495,13808,1
501,2217,2
501,1872,1
505,7895,1
505,12589,1
509,13090,4
515,10407,1
516,8315,1
518,13562,3
521,11118,1
522,10556,1
528,13267,1
530,12039,1
534,8235,5
534,12204,1
537,10542,1
538,7853,1
546,14828,1
550,11958,1
553,6485,1
560,10308,2
563,8597,3
566,11509,1
567,13787,1
569,13101,1
571,13831,1
571,10818,1
572,8504,4
574,9476,1
574,1026,1
579,14678,1
592,10774,4
600,10885,1
603,8937,1
609,12599,2
617,14083,1
618,8117,2
621,14842,1
623,12738,1
628,14716,12
628,11984,2
629,8503,8
638,10623,2
639,8945,1
640,13102,1
643,13934,2
645,1675,1
654,11408,1
654,913,1
