source,target,weight
3,9733,5
6,8706,1
8,11319,1
12,12954,3
13,11589,1
14,13218,1
15,10148,1
16,14091,1
18,11630,1
21,11409,1
21,10123,4
26,12143,1
26,10561,2
27,13273,2
35,9006,1
45,13327,4
46,14278,1
46,13055,1
56,9546,2
58,11347,1
60,13074,1
61,8134,1
61,8567,1
62,8301,1
64,8791,1
71,9391,1
72,10396,5
73,10393,1
74,12444,3
75,13169,1
77,8852,5
80,10471,1
85,12443,1
87,13772,1
94,11879,1
97,11905,1
102,7724,1
112,10394,2
114,9834,1
115,10505,1
116,9512,1
121,7802,1
122,7640,1
125,9695,1
126,7590,1
126,10911,1
127,8341,1
128,12339,1
128,14600,1
131,5738,5
131,4137,1
132,9828,1
139,14873,3
142,4903,1
149,10577,1
150,8281,1
155,9788,1
159,13399,1
165,14773,1
166,12135,2
179,10222,2
181,4785,2
186,11718,9
187,9844,1
194,10200,1
197,11255,1
200,13818,2
201,2546,1
204,9739,1
207,7764,2
208,10532,2
211,7695,1
212,8599,1
220,8480,1
221,10728,1
231,8300,1
235,10416,1
237,13536,1
244,13317,1
248,8796,1
249,13938,1
251,13096,3
256,12040,2
256,10502,1
258,12812,1
260,11121,3
263,8894,1
265,12101,1
267,12277,6
274,7740,1
275,7782,2
278,1947,1
278,13432,2
279,13119,3
280,12107,2
281,8084,1
282,12721,2
282,8400,1
284,8668,1
287,7765,2
290,11188,4
291,14942,1
294,10831,5
300,7887,1
301,8446,1
304,13803,1
304,10639,1
306,11096,2
308,9588,1
309,12922,1
310,14435,3
311,7727,1
316,14471,1
319,1862,1
321,9418,1
324,10137,1
326,7642,1
327,8116,1
332,13460,6
334,12715,1
336,10459,1
337,12573,2
340,12005,1
345,9392,1
353,9303,1
355,10203,2
356,10312,1
356,11187,1
356,12547,1
357,13875,1
360,4162,2
364,10216,1
367,8632,6
371,11107,1
374,9335,2
380,12717,2
383,13941,1
391,8021,1
399,7992,1
405,1311,1
407,13749,1
408,12146,2
411,7887,2
416,14186,1
417,11076,2
422,14751,1
424,11720,1
431,13951,1
432,12646,1
441,12661,1
442,10207,1
443,8957,2
445,10182,1
445,10379,2
448,13636,1
455,9654,1
456,5444,1
461,13702,1
465,14515,1
466,9588,1
468,8602,1
476,14073,1
477,12830,3
480,11093,2
482,10911,2
483,14856,4
486,12197,6
496,12378,1
497,8697,2
498,14073,1
499,13410,1
504,13361,1
520,9818,1
520,14107,1
522,10556,4
530,12039,1
534,12876,1
536,7707,1
538,7853,1
541,12547,1
551,12239,1
559,13115,1
560,10308,2
560,11957,1
565,14163,1
568,14913,6
572,8504,3
575,11900,1
577,13514,1
583,8147,1
586,11223,1
594,14615,1
595,9538,1
599,12687,1
601,14691,2
605,10244,1
606,13737,1
610,14045,1
612,4656,1
618,8117,1
619,12486,1
621,14842,2
623,14980,1
624,4356,1
627,9134,2
628,14716,3
629,8503,1
630,1477,1
631,11372,2
634,11157,1
634,11746,1
635,7521,1
639,8945,5
644,10505,1
645,1675,1
649,9625,1
650,12606,1
654,913,2
657,10033,1
663,14479,2
664,13697,1
668,11116,1
671,9840,1
678,7797,1
679,7589,3
684,11969,1
686,14742,5
693,11740,1
696,12261,1
697,8192,1
698,12311,2
698,13648,1
705,13518,1
706,10445,1
715,9898,1
716,9595,1
721,10966,1
729,12620,1
730,10995,1
735,11009,1
736,13162,3
739,14424,1
743,12669,1
745,13094,1
747,10813,1
755,14883,1
762,12076,1
773,12674,3
775,4050,1
776,13419,1
780,10246,1
783,10474,2
789,13847,1
791,7639,1
791,14907,1
794,13488,1
795,11765,10
798,7795,5
799,8327,1
800,12035,1
801,12749,7
817,10367,1
818,11518,1
821,9256,1
823,11422,1
827,11354,9
828,5717,1
831,11563,1
831,14355,2
831,14299,2
841,12766,1
843,11427,1
846,14384,1
852,9468,1
854,12130,7
856,13476,1
856,13508,1
859,14953,2
861,11809,1
863,9860,1
864,13120,1
868,8929,1
877,7692,1
881,8818,1
886,11941,1
888,10738,3
890,7950,1
894,10827,4
898,9149,1
903,14724,2
908,12127,1
915,1664,4
917,9784,1
925,9599,1
926,12108,1
929,10309,1
932,10499,1
936,1708,1
941,13696,3
947,13258,1
947,11034,1
948,11242,1
956,11957,2
959,13918,1
960,8621,1
960,8352,1
961,12193,1
971,9165,1
975,14258,3
976,7874,1
977,11340,2
978,8610,1
981,14612,1
984,12646,1
986,9115,1
992,9684,1
993,12063,2
995,14318,1
996,12484,2
998,5207,1
1001,14001,1
1002,12565,1
1002,8374,1
1004,9918,1
1012,8221,1
1015,12804,1
1018,9561,1
1022,5761,1
1024,14893,1
1027,14915,2
1029,8188,1
1032,10517,4
1048,14944,2
1050,14993,1
1058,11342,1
1064,8523,1
1067,12168,1
1067,11665,1
1068,11736,1
1072,12943,1
1084,6981,1
1085,10528,1
1085,14319,2
1089,10247,1
1089,7549,1
1090,9231,1
1091,8070,1
1093,12479,1
1096,9697,3
1105,14861,1
1105,10625,1
1106,12305,5
1107,11130,1
1116,9251,1
1116,7668,1
1120,12955,1
1126,13229,1
1133,12184,1
1133,12533,1
1136,7820,1
1146,10297,1
1147,8011,1
1148,9591,3
1148,14576,1
1149,3170,1
1159,13952,1
1161,8874,1
1163,13222,1
1163,10357,1
1165,5160,1
1167,8088,1
1169,11371,1
1172,8674,1
1178,12962,1
1183,13364,1
1186,12651,1
1187,4943,1
1194,12033,2
1197,14587,1
1198,8016,1
1206,13045,10
1210,7697,1
1217,10183,1
1219,14866,1
1223,14970,2
1224,12880,1
1227,12558,1
1227,13750,1
1230,13720,1
1233,12213,1
1241,12694,2
1245,9165,1
1247,11623,1
1247,13521,4
1251,10903,1
1256,13542,1
1261,12548,5
1264,12796,1
1267,3956,1
1270,3760,1
1271,8339,1
1273,9822,1
1274,11620,2
1276,8817,1
1278,14268,1
1281,8243,2
1283,13926,1
1289,7547,1
1295,13561,1
1297,10766,1
1300,7877,2
1300,13450,1
1300,13991,1
1301,12759,2
1303,11426,1
1308,7929,1
1313,7795,1
1321,7783,3
1321,8165,1
1322,14627,1
1323,13023,1
1324,10276,2
1328,9635,1
1330,14680,1
1332,9612,2
1336,14162,2
1341,8555,1
1341,11306,1
1346,9243,2
1347,10937,1
1348,14807,1
1360,9251,1
1361,7792,1
1362,12767,2
1363,8123,3
1367,11454,1
1369,12655,1
1371,2073,1
1380,10562,1
1392,12686,2
1399,11195,1
1401,14951,1
1403,7538,3
1421,10913,1
1421,10839,1
1427,13156,6
1434,9490,1
1439,3597,2
1442,9868,1
1443,10458,1
1448,13862,1
1448,11798,3
1459,14366,1
1465,9372,2
1466,9483,1
1470,2376,1
1480,11973,1
1485,8583,1
1487,10323,6
1490,10999,1
1492,14920,3
1497,9330,2
1497,13687,2
1501,4693,1
1505,12080,1
1506,8980,1
1516,12109,1
1528,11080,1
1530,11413,1
1531,7726,1
1533,10639,1
1537,13270,1
1538,14808,1
1539,10840,1
1539,12738,1
1543,11216,1
