source,target,weight
7,9686,1
8,11319,5
10,8410,1
12,12954,2
15,10616,3
17,7562,2
18,12083,1
21,13335,1
26,12143,1
30,9181,1
39,11443,2
41,10860,4
46,14278,1
51,11119,1
56,9546,1
58,12136,1
65,13829,1
70,12408,1
71,9391,1
73,10393,2
77,8852,19
80,10471,1
83,11307,1
84,13949,1
90,12728,3
91,9088,1
92,8173,1
99,651,1
100,5494,5
101,14910,1
105,12852,1
106,10163,1
115,10505,1
115,703,1
115,3074,2
116,9997,2
116,12657,3
121,7802,1
122,7640,1
146,13091,3
149,14189,3
150,8003,2
150,8281,1
154,11248,1
159,13399,1
160,13860,1
172,7933,2
181,6469,1
186,11718,2
187,7865,1
194,13087,1
197,11255,1
199,8774,3
203,8721,1
203,11131,1
204,9739,3
208,12401,1
209,14169,1
210,9187,1
215,14507,1
216,12184,1
227,12990,1
230,11244,1
235,10416,1
240,9313,1
244,14805,1
254,14697,1
258,12812,1
259,8230,1
265,12101,1
266,8729,1
266,9678,1
268,13509,1
270,12242,1
272,9317,1
272,8307,3
273,8690,1
275,7782,1
278,14075,1
282,9403,2
282,8400,1
284,8668,2
287,7765,3
289,14551,1
289,10859,1
291,14942,1
291,8141,1
292,1026,2
293,12150,1
295,7342,1
297,14403,6
298,12285,2
302,7940,1
305,8295,2
310,7586,1
311,7727,3
312,9407,1
313,13743,1
316,14471,2
318,10969,7
320,4378,1
321,9418,1
325,13594,1
332,13460,9
335,8280,2
336,10459,2
345,9392,2
350,14607,1
353,9303,1
353,13740,1
358,8675,1
359,9903,2
365,7563,2
367,8632,2
370,10193,3
374,13239,1
374,9335,1
377,12645,1
378,10797,1
379,13144,1
381,3510,1
390,13221,1
397,10230,2
397,11257,1
398,10417,9
399,7992,1
409,6506,2
411,7887,1
417,11076,1
418,13504,1
420,9379,2
427,8992,2
434,12579,1
437,7834,2
442,10207,1
443,8957,2
443,8502,1
454,11955,2
458,8978,1
459,13786,1
459,12533,1
461,11651,1
468,12572,2
469,9879,1
477,12830,1
479,11763,2
483,10277,1
484,8932,1
485,12120,1
486,12197,3
488,8619,1
494,13551,2
498,14073,1
499,13410,2
506,11250,1
506,12643,1
509,11266,1
510,14702,3
514,10073,1
514,11311,1
520,14107,1
525,14852,1
529,13888,1
534,12204,1
537,13696,1
539,13840,1
546,14828,2
549,9763,1
568,14913,1
569,9018,1
570,12698,2
571,13831,2
571,10818,1
572,8504,1
575,7572,1
586,11223,1
589,14794,3
591,11372,1
594,14615,1
601,14691,1
603,8937,1
611,9824,1
614,12307,1
622,3377,1
623,14980,1
630,1477,1
632,9891,1
638,10623,1
639,3595,1
640,13102,1
641,11672,1
645,1675,1
650,12606,1
656,3921,1
660,14032,3
663,14479,2
665,8739,1
666,8946,3
667,5712,3
683,11616,1
685,14567,1
685,14082,1
688,13903,1
693,14872,1
694,3726,2
695,8714,4
700,9385,1
700,13338,1
708,8334,1
709,7914,1
712,11452,1
714,14381,2
715,9898,1
719,1496,1
720,9555,2
721,14749,1
725,12672,1
726,8832,1
726,9517,1
727,12087,1
730,12797,2
730,10646,1
730,10995,2
733,13540,1
735,11009,1
736,13162,2
744,10590,2
748,8570,1
750,13310,1
758,8798,1
761,9940,2
773,12674,3
780,10246,1
781,6500,1
782,13114,1
788,7630,1
789,13847,1
791,13433,1
794,7752,2
796,13695,1
796,14249,1
798,10439,1
801,12749,1
805,11641,1
818,9393,1
818,9017,1
821,11134,1
822,9768,1
830,10774,1
831,11563,1
831,10301,1
832,9728,1
836,8530,1
837,3662,1
850,11892,1
852,6587,3
854,12130,3
856,8366,1
866,13942,1
867,10159,8
869,7711,1
877,8025,1
882,5569,1
885,11970,1
888,8704,1
889,9535,2
890,7950,9
894,13147,1
896,13972,2
898,8625,1
914,2526,1
923,10221,3
930,12576,1
935,11970,1
939,13159,1
941,13696,2
942,14179,1
948,11242,3
949,13907,1
951,8738,1
952,8387,1
953,8959,1
960,8352,2
961,12193,12
962,9167,1
963,11386,1
975,14258,21
977,11340,1
979,13846,2
986,9115,1
991,9095,1
992,9684,1
1001,14001,1
1009,9596,1
1012,8221,1
1014,10157,1
1015,12804,1
1018,9561,1
1018,11464,1
1023,12385,1
1027,14915,2
1028,11586,2
1029,11066,1
1029,8188,1
1030,8356,1
1031,12665,3
1032,10517,1
1033,4980,2
1039,12607,1
1041,11944,3
1044,7864,1
1044,12778,1
1049,7806,1
1050,14993,1
1053,10011,1
1055,8156,1
1057,8920,1
1057,8141,3
1069,7542,1
1071,12858,1
1072,12943,1
1074,7115,1
1074,10765,2
1075,11075,1
1078,10217,5
1084,6981,1
1085,13097,1
1085,10528,1
1085,14319,1
1089,7549,1
1096,9697,5
1097,14403,2
1098,4442,1
1099,11803,8
1100,12782,1
1100,9298,1
1106,12305,1
1107,14849,1
1109,7931,1
1113,2754,1
1116,12659,1
1127,13470,2
1128,11233,1
1131,11960,2
1133,12184,4
1137,14972,3
1142,7501,1
1144,10206,1
1154,13244,3
1154,11239,1
1157,14412,2
1157,14264,1
1160,12592,1
1166,7570,1
1167,8088,2
1169,11371,3
1170,12572,3
1177,11597,1
1178,12962,1
1182,11513,1
1184,12285,1
1184,8740,1
1186,12651,1
1194,12033,1
1197,14587,1
1200,12888,1
1204,13683,1
1206,13045,1
1209,7538,1
1210,9487,2
1211,11037,1
1219,14866,1
1220,12895,1
1222,6807,2
1227,13750,1
1230,13720,1
1231,13700,1
1234,13698,1
1236,10580,1
1241,12694,1
1255,10327,1
1261,12548,1
1262,8058,4
1264,11854,1
1268,13707,1
1272,14208,1
1276,8817,1
1277,8942,2
1278,8786,2
1286,8173,2
1290,10948,1
1293,9744,3
1294,14154,1
1297,8783,1
1303,8034,1
1308,12749,9
1312,13773,1
1312,12441,1
1315,13331,4
1315,11669,1
1324,10276,1
1336,14162,1
1342,7655,1
1345,12788,1
1349,14038,1
1361,7792,1
1366,12648,1
1367,13102,1
1367,12908,1
1371,2147,1
1377,9223,2
1380,10562,1
1389,13068,1
1399,7552,1
1409,9859,2
1410,13734,1
1411,7229,1
1413,2507,1
1416,8879,1
1419,2363,1
1420,7863,2
1422,12898,1
1425,8665,2
1432,10834,1
1440,9999,1
1446,3957,1
1449,8674,1
1452,4284,1
1454,7504,1
1455,13404,1
1456,8562,2
1467,14323,3
1470,4623,1
1478,12331,1
1482,10803,3
1482,9026,1
1483,7741,1
1487,10323,1
1494,9893,1
1498,12316,1
1499,12871,2
1503,12759,1
1505,8687,2
1509,14358,3
1516,11435,1
1518,9417,1
1525,11770,1
1529,12105,1
1531,7726,3
1537,13270,2
1538,14808,1
1540,13236,1
1541,9304,1
1546,12412,1
1555,14320,1
1557,14535,2
1561,9322,4
1564,14925,1
1565,11457,1
1566,10474,1
1571,14580,1
1572,7870,1
1574,9317,4
1579,11394,1
1579,14978,2
1584,14267,1
1591,9633,1
1591,10989,1
1597,12203,1
1599,11660,2
1601,7621,1
1603,9981,1
1613,14938,1
1614,8335,1
1614,12299,1
1616,11125,1
1621,14171,1
1624,9163,1
1626,7678,1
1627,13879,4
1641,8766,3
1642,13440,1
1644,14409,1
1650,11611,1
1651,13753,1
1651,14132,2
1657,11244,1
1657,14843,1
1657,13087,1
1657,11367,1
1658,13817,5
1659,11372,1
1660,14711,1
1661,8693,1
1667,13119,1
1676,14711,2
1679,14879,1
1680,14150,1
1684,12758,2
1685,13068,1
1688,9103,1
1689,7877,1
1690,11088,3
1698,4906,1
1700,6484,1
1702,14320,1
1704,10806,1
1706,9619,1
1714,14605,2
1718,14065,2
1722,11428,1
1723,11528,1
1725,9251,1
1729,12494,1
1735,8094,1
1735,13042,1
1741,7608,2
1745,9430,1
1747,11565,1
1749,7632,1
1755,13228,1
1764,9042,1
1769,12019,1
1770,7671,1
1772,10868,1
1773,4748,1
1777,12469,1
1780,8612,1
1780,13379,2
1784,9962,1
1784,9753,1
1785,10930,1
1786,10943,2
1786,11143,1
1789,10041,2
1791,11768,6
1803,12789,1
1804,8212,1
1806,8289,1
1809,11956,1
1810,12866,1
1810,14731,1
1819,11063,1
1836,14912,1
1841,12975,1
1848,7674,1
1849,14448,2
1856,8673,2
1856,8091,2
1858,14767,1
1860,10516,1
1865,9402,1
1869,11162,1
1871,8231,1
1875,13843,4
1876,9024,1
1878,7554,1
1879,11928,2
1882,12499,1
1885,13957,1
1891,9890,1
1892,11612,3
1892,8385,1
1897,12128,1
1898,13531,1
1898,7657,8
1903,10649,1
1907,13931,1
1910,11098,1
1913,11051,1
1916,12198,1
1924,12104,1
1927,14272,1
1929,8015,1
1929,11030,1
1934,9242,1
1940,8665,1
1945,3619,1
1945,3071,1
1946,12493,1
1957,7578,2
1958,12565,2
1959,11099,1
1962,10168,2
1963,13583,3
1967,13810,1
1968,13103,2
1971,3100,1
1973,11604,2
1975,14812,2
1978,9005,1
1982,7891,1
1990,12384,13
1993,10653,1
1995,10823,2
1996,10408,1
2000,7532,2
2000,10333,1
2009,14339,1
2010,9645,1
2012,14808,2
2016,9530,1
2021,14845,2
2024,12756,1
2026,14450,1
2029,10583,3
2029,9274,1
2037,8969,1
2037,11560,1
2041,13899,1
2042,11313,1
2044,4861,1
2045,12576,1
2048,9653,1
2049,14650,1
2052,10147,7
2057,13924,1
2059,12168,1
2062,13384,1
2068,11479,1
2071,9219,1
2073,14219,1
2073,6043,7
2074,12308,1
2080,14442,1
2081,7868,1
2082,8733,1
2082,9100,1
2086,12202,1
2088,8897,1
2089,14037,1
2092,13189,1
2093,9211,1
