source,target,weight
3,12104,1
4,9040,1
8,11319,3
14,10497,1
15,10616,1
16,14091,1
21,13335,2
24,10372,1
26,14532,1
27,13273,1
29,11992,1
34,14618,1
38,14088,7
49,10810,1
50,11013,1
57,13970,1
58,12136,1
59,12091,5
62,8301,1
77,8852,2
80,10471,9
84,14251,1
85,12443,1
90,12728,7
94,11879,1
95,11562,1
101,14910,1
103,3662,1
108,11915,3
108,13286,1
108,9651,1
112,10394,1
115,5596,1
115,9026,1
116,9997,1
116,12657,1
118,8415,1
119,13223,1
121,7802,1
131,5738,1
136,142,1
137,13869,1
146,13062,1
146,13091,2
147,14923,1
149,14189,1
149,10577,2
149,10241,1
150,13517,1
153,14295,1
158,10586,1
159,13399,2
160,8109,1
167,8001,1
172,7933,3
176,13229,1
181,4785,2
181,6469,1
186,11718,1
187,9844,1
204,9739,1
207,9471,2
214,11673,1
220,8480,1
221,10728,1
222,13865,1
226,14466,1
227,8253,1
227,12990,1
229,8505,1
229,7579,1
233,10499,1
241,13477,3
244,13317,1
254,14796,1
255,8600,2
258,12812,1
259,8230,1
261,12035,1
263,8894,1
265,12101,1
271,14205,1
273,8690,1
274,12674,1
278,14251,1
278,13432,1
280,12107,1
282,11131,1
283,12708,1
289,14551,2
289,10859,1
298,12285,1
300,9344,2
303,11403,1
305,8295,3
306,11096,4
311,7727,2
322,12994,1
330,11787,1
332,13460,3
340,12005,1
344,14077,1
349,13533,1
350,14607,1
353,9303,1
353,13740,2
356,10312,1
363,9264,1
365,7563,1
370,13496,3
373,11678,1
375,12803,3
378,10797,1
378,13020,1
378,11049,1
379,13627,1
381,3510,1
383,13941,6
384,11758,1
390,14211,1
392,8556,1
398,13243,1
399,7992,1
403,8565,1
408,11054,1
409,5280,1
414,11377,1
416,14186,1
417,11076,1
418,13504,1
421,10448,1
421,8364,1
425,14830,1
435,9422,8
436,14723,1
440,9834,1
452,11506,1
452,7951,1
454,11955,1
455,9654,1
457,13095,4
459,13786,1
468,8602,1
475,10273,1
477,12830,1
480,13574,1
480,11093,1
482,14878,1
482,10911,1
483,14856,2
485,12120,1
486,12197,1
488,8619,1
495,13618,1
504,7613,1
504,13361,2
509,12225,1
509,13090,3
511,10843,1
512,12444,1
514,10073,1
522,13051,1
530,12039,5
534,8235,2
534,12876,1
537,10542,1
541,14089,1
549,9763,5
551,12239,1
553,2132,1
554,9597,1
555,13065,13
559,13115,1
561,12755,1
562,14686,2
564,8473,1
566,11509,1
572,8504,3
575,14734,3
576,2917,2
577,13514,1
578,14227,1
579,14678,1
582,8329,1
588,9872,1
594,14615,1
599,12687,1
600,11450,1
601,14691,1
603,8937,1
606,1371,1
614,12307,1
618,8117,1
619,12486,3
622,3377,3
623,14980,1
625,11458,1
628,14716,4
629,8503,1
632,8081,1
633,13318,2
638,10623,3
640,7634,1
641,11672,1
645,8948,1
646,13955,2
647,8061,1
650,9269,1
650,9086,1
654,11408,1
659,8685,2
660,14032,2
663,14479,1
668,11116,1
683,11616,1
686,14742,1
688,13903,1
689,12916,1
695,8714,2
697,7698,1
700,9385,1
703,14664,1
703,11816,1
704,12510,1
707,8367,1
707,8791,1
708,8334,3
712,11452,1
715,7840,1
715,9898,5
726,9517,1
729,13337,1
730,11179,1
735,8345,1
742,14193,1
748,8570,1
753,13813,1
754,14445,1
765,12303,2
769,11647,1
774,9836,1
774,14063,1
776,13419,2
780,10841,1
786,11386,2
788,7630,1
789,13847,1
790,9295,1
791,13433,1
795,11765,1
796,14249,2
800,13402,1
801,12749,1
809,1338,1
810,8334,1
814,13823,1
817,10367,1
823,11274,1
825,13351,1
831,13525,1
831,10948,1
834,9033,1
836,8530,1
842,9564,1
843,11427,1
847,12935,1
848,8095,2
850,11892,1
855,8088,1
861,11809,2
863,9860,3
865,1496,1
866,955,1
868,8929,1
868,11432,1
869,7711,1
888,10738,2
890,7950,6
892,13193,1
894,10827,1
899,12444,1
903,14724,4
905,10242,1
908,12127,1
910,14189,1
915,1664,1
917,9784,1
920,12452,1
922,12090,1
923,10221,1
933,13812,3
941,13696,2
942,14179,1
947,5486,1
947,11034,2
948,11242,1
949,13907,1
950,8868,1
953,9966,1
954,3499,3
963,11386,1
969,13038,1
970,13982,1
978,8610,1
990,12668,1
992,9684,1
996,10833,1
996,12484,1
999,13576,1
1002,8374,1
1008,9138,1
1008,11724,1
1012,8563,1
1012,12145,1
1018,11464,1
1018,14514,1
1023,12385,2
1028,11060,1
1028,11586,1
1035,9127,1
1036,13994,1
1039,13903,1
1044,7864,4
1049,10452,1
1049,14604,1
1050,14993,2
