source,target,weight
2,6255,1
3,9733,7
6,8706,2
7,9686,1
9,13372,1
9,9037,1
10,8410,1
12,12954,4
15,10616,1
16,14091,1
20,14356,1
21,11409,1
25,10536,1
28,11689,1
30,9181,1
37,8698,1
41,10860,2
46,14278,1
48,11390,5
49,10810,1
56,9546,3
61,8134,1
61,8567,1
62,8301,1
64,8791,1
70,12408,1
71,9391,2
72,1284,1
72,10396,1
74,12444,2
77,8852,1
80,10471,3
81,10627,2
82,14337,1
87,10469,1
89,13271,6
90,12728,5
95,11562,1
97,11905,2
98,9831,1
99,3420,1
99,651,1
110,14665,1
111,7712,3
111,11067,1
113,11274,1
114,9834,1
115,10505,3
115,703,1
115,5693,1
116,9512,1
120,12121,1
122,7640,1
128,12339,1
129,14932,1
130,12583,3
131,5738,1
135,14998,1
145,10006,1
146,13091,1
147,14923,1
150,8003,2
153,14295,1
155,9788,1
159,13399,1
160,13860,10
162,10981,1
166,12135,3
176,13229,1
176,8206,1
179,10222,2
181,4785,6
186,11718,11
197,11255,1
199,8774,1
201,2546,1
207,7764,1
208,10532,1
208,13888,1
208,12401,1
210,9187,1
211,7695,1
212,8599,1
221,10728,1
231,8300,2
237,13536,1
238,11559,1
241,13477,1
244,13317,1
245,3387,1
248,8796,2
256,12040,2
258,12812,1
260,11121,1
263,8894,2
272,8307,1
273,8690,1
274,7740,1
278,1947,4
278,10666,1
278,13432,2
280,12107,1
282,9403,1
282,12721,2
282,8400,2
282,12089,1
287,7765,1
291,8141,1
292,1026,5
298,12285,1
298,13213,1
298,8532,1
300,7887,2
302,7940,1
302,12507,1
304,13803,1
309,12922,1
311,7727,1
316,14471,1
317,14563,1
318,10969,1
319,1862,1
322,12994,1
327,8116,1
332,13460,1
334,12715,1
338,8197,1
342,13197,1
343,8113,2
349,13533,1
350,14607,2
350,12986,1
353,13740,1
355,13779,1
355,10203,1
356,10312,1
356,11187,1
356,12547,2
359,9903,1
360,4162,1
367,8632,3
369,2901,1
370,10193,1
374,9335,1
377,14323,1
378,10797,1
383,13941,3
393,7973,1
394,12984,1
395,8590,2
401,6839,1
403,8565,1
408,12146,5
414,11377,1
417,11076,1
418,13504,2
424,11720,1
425,9849,1
432,12646,1
443,8957,1
448,13636,2
455,9654,1
465,14515,1
468,8602,2
472,8637,1
473,7829,1
475,14998,1
477,12830,2
482,10911,1
483,14856,1
484,8932,1
487,7645,1
490,12103,1
497,8697,1
504,13361,1
509,8163,1
514,10073,1
520,9818,2
524,13543,1
526,5988,1
530,12039,1
534,8235,1
536,7707,1
537,10542,1
537,13696,2
538,7853,1
553,6485,1
560,10308,1
562,13593,3
567,13787,1
568,14913,1
581,10377,1
583,8147,1
585,12916,1
589,12585,1
599,12687,2
600,11450,1
606,13737,2
610,14045,3
618,8117,1
621,14842,1
627,9134,1
628,14716,13
628,11984,3
629,8503,3
630,1477,1
633,13318,4
634,11746,1
634,12063,1
638,10623,3
639,8945,1
643,13934,1
644,10505,1
645,12318,1
645,8948,1
645,1675,1
646,13955,3
647,11127,1
649,9625,4
652,9813,1
657,8095,1
662,10000,1
666,8946,1
668,11116,1
671,9840,1
677,14816,1
678,7797,1
685,14567,1
698,12311,1
698,13648,4
699,10789,1
700,9385,1
702,8009,1
703,14664,1
705,13518,1
706,10445,1
714,14381,2
715,12401,1
716,9595,2
717,8786,1
720,9555,1
725,10469,1
726,8832,1
726,12523,1
730,10995,1
730,11179,2
731,9507,1
735,11009,2
735,8345,1
736,13162,3
739,14424,9
743,12669,1
747,9336,1
756,12427,1
761,9940,1
762,12076,1
765,14380,1
768,8427,1
773,12674,1
774,14063,2
775,4050,1
783,10474,1
789,12916,1
795,11765,1
797,13445,3
800,13812,1
801,12749,1
803,8131,2
815,1919,1
819,7622,1
821,9256,1
823,11422,1
825,13351,1
827,10871,2
827,11354,1
828,5717,1
831,13525,2
831,14355,2
831,11225,1
839,14458,1
840,10817,1
841,12766,1
842,9564,2
843,11427,1
859,14953,1
861,11809,1
863,9860,1
866,13942,2
870,8530,1
877,14342,1
878,11484,1
885,11970,1
886,11941,1
888,10738,1
888,8704,1
894,10827,2
895,6949,1
898,8625,2
898,9149,2
902,8454,1
903,14724,5
915,1664,1
917,9784,1
918,14284,3
922,12090,1
927,1151,1
929,10309,1
932,10499,1
935,11970,2
939,10852,1
939,13159,1
943,11237,1
944,9382,1
945,14376,1
948,11242,2
956,11957,1
960,8352,2
961,12193,1
968,12214,1
968,13359,1
969,8061,1
971,9165,1
975,14258,1
978,8610,1
979,13846,1
986,9115,1
989,12674,1
993,12063,1
995,14318,2
1000,11441,1
1001,14001,1
1009,9596,1
1012,11018,1
1015,12804,1
1024,14893,3
1027,14915,1
1028,11586,1
1032,10517,1
1034,13824,1
1038,9458,2
1041,10376,1
1051,13128,1
1053,10011,2
1055,11942,1
1056,2714,1
1066,7644,1
1068,11736,1
1069,7542,2
1071,12138,1
1072,12943,1
1074,1130,1
1079,14067,1
1085,13097,1
1085,10528,1
1085,14319,8
1091,14947,1
1096,11108,1
1098,5231,1
1100,7503,5
1104,13584,1
1105,14861,1
1105,9791,1
1106,12305,3
1106,9300,1
1116,9251,1
1124,14891,2
1126,13229,3
1127,13470,6
1128,11233,1
1133,12184,1
1133,11869,1
1133,12533,1
1135,12837,1
1136,7820,1
1138,13884,2
1143,14333,1
1147,12222,1
1148,14576,1
1149,3170,2
1157,14715,1
1159,13952,2
1161,8874,1
1163,10357,1
1163,11670,1
1168,12869,2
1180,10246,1
1184,12285,1
1186,12651,1
1194,12033,1
1197,14587,1
1204,14960,1
1204,14896,1
1206,13045,5
1208,14654,3
1210,9487,1
1213,14937,1
1217,10183,1
1222,6807,1
1223,14970,4
1224,10708,1
1227,12558,1
1227,13750,1
1230,13720,1
1243,8483,1
1244,12249,1
1245,9165,1
1247,13521,2
1251,8916,1
1256,13542,1
1257,8654,1
1258,7922,1
1259,3469,1
