source,target,weight
1,9978,1
4,9040,3
5,376,1
6,12020,3
6,8706,2
9,9037,1
12,12954,1
13,11589,2
15,10616,5
16,14091,1
19,14546,1
26,12143,2
27,10381,1
34,14618,2
38,14088,5
39,11443,3
43,12023,1
45,13327,1
49,10810,3
51,11119,3
58,12136,1
62,8301,1
73,10393,1
77,8852,1
92,8173,1
95,11562,2
96,9268,2
99,651,4
100,1705,1
102,7724,1
106,9399,1
107,9639,1
108,11915,1
111,7712,1
115,9026,1
116,9512,1
116,9997,12
116,12657,2
120,12121,2
124,14108,1
126,7590,1
130,12583,2
136,142,3
146,9444,1
147,14923,2
149,14189,1
149,10577,1
153,14295,2
155,9788,1
156,12351,1
159,13399,4
166,12135,1
172,7933,3
182,7539,2
185,13346,2
187,7865,2
202,8535,3
204,9739,9
207,7764,1
208,10532,1
208,12401,2
220,8480,3
221,10728,1
237,13536,4
237,12996,1
241,7598,1
245,14085,1
246,11736,1
246,11857,1
249,13938,1
255,8600,1
259,8230,1
260,11121,1
261,12035,1
265,12101,1
266,8729,1
266,9678,1
268,13509,1
270,12242,1
273,8690,2
275,7782,1
282,11131,1
285,11332,1
289,10859,3
291,8141,1
297,14403,2
298,12285,2
314,9084,1
315,7913,2
321,9418,2
323,10430,1
326,12151,1
327,14034,1
332,13460,1
333,812,1
335,8578,1
336,10459,1
337,12573,3
342,9194,1
343,8113,1
344,14077,2
345,11525,1
347,11527,2
348,14517,1
349,13533,1
353,9303,1
353,13556,1
360,4162,1
362,12938,1
364,10216,1
365,7563,1
367,8632,3
370,13496,2
372,12313,1
383,13941,1
386,11358,1
390,10374,1
390,13221,1
393,7973,1
401,6839,1
407,14772,2
409,6506,1
411,7887,1
412,8912,1
414,11377,1
417,9313,1
418,13504,1
421,10448,1
424,11720,2
431,12789,3
432,12646,1
434,12579,1
438,11741,2
442,10207,1
442,8297,1
443,10189,2
443,13578,1
443,8957,1
450,14101,1
454,11955,1
457,13095,1
461,9492,1
464,12405,1
464,10686,1
465,11247,1
469,9879,1
473,7829,11
475,10273,5
475,14998,1
479,11763,1
480,13574,1
480,11093,2
487,7645,1
488,8619,1
497,8697,2
501,2217,1
501,1872,1
505,7895,1
506,12643,1
509,12225,1
509,13090,2
514,10073,1
515,10407,1
516,8315,2
518,13562,1
520,8901,1
522,10556,1
530,12039,2
534,8235,1
536,13789,6
537,10542,1
538,7853,1
539,13840,1
543,5735,2
546,14828,1
549,13442,1
559,13115,1
560,10308,4
563,8597,1
567,13787,1
568,14913,1
570,12698,1
574,1026,1
577,13514,1
579,14678,2
585,12916,1
588,11598,1
600,12418,1
601,14691,1
602,875,1
603,8937,4
606,13737,1
609,12599,2
617,14083,1
618,8117,3
620,7817,1
623,14980,1
623,12880,2
628,14716,7
629,8503,2
631,11372,1
636,9337,1
639,8945,1
646,13955,5
649,9625,1
650,9086,2
654,11408,2
654,9999,1
656,11064,2
659,8685,1
679,7589,1
681,8715,1
686,14742,1
689,12916,3
691,5271,1
703,5064,1
709,12538,1
714,14381,1
718,7770,1
721,7533,1
721,10966,1
722,11203,3
723,1419,1
724,8284,1
728,9950,1
729,12620,1
729,13337,1
730,10995,1
735,11009,1
736,13162,4
739,14424,1
741,8532,1
744,10590,1
750,13310,1
755,8097,1
767,7788,1
773,12674,1
774,14063,1
775,8375,1
776,13419,1
779,7426,1
783,10474,1
789,12916,2
790,9295,1
791,13433,2
793,10382,1
794,7752,1
795,8342,1
795,11765,1
798,10439,1
801,12749,4
809,1338,1
810,8334,1
811,7591,1
818,9393,1
821,9256,1
821,11134,1
824,10254,1
831,13525,3
834,14597,1
836,8530,1
841,12766,1
851,8531,1
852,6587,1
852,14480,1
852,9468,1
854,7690,1
868,8929,1
877,14342,1
878,11484,1
880,10104,2
885,11970,1
888,8704,1
889,9535,1
896,13972,1
900,10501,1
912,1453,3
915,1664,2
925,9599,3
926,12108,1
930,14311,1
932,13682,2
933,11949,1
933,13812,2
936,1708,1
937,12670,1
941,13696,1
942,14179,2
947,13258,1
947,11034,2
949,13907,1
951,8738,2
952,8387,1
954,3499,1
956,11957,1
958,11763,1
959,13918,1
960,8352,3
961,12193,3
962,9167,3
972,11668,1
974,12667,1
975,14258,8
979,13846,1
986,9115,6
988,9938,1
992,9684,2
994,5496,1
995,14318,2
1002,8374,1
1009,9596,1
1015,12804,1
1024,14893,1
1027,14915,1
1028,11586,2
1029,8188,1
1031,12665,1
1032,10517,1
1034,13637,4
1037,13052,1
1041,13361,1
1041,8394,1
1044,12778,1
1047,10981,1
1056,5267,1
1057,8920,1
1063,10252,1
1065,3785,1
1067,12168,1
1069,7542,3
1074,8258,1
1074,10765,5
1074,12703,1
1075,11075,1
1083,9806,1
1085,14312,1
1087,10950,1
1088,9847,1
1089,7588,1
1089,10247,1
1090,9231,1
1091,14947,2
1091,8070,1
1099,11803,1
1106,12305,2
1107,11130,1
1109,7931,2
1112,10729,2
1113,2754,1
1116,7668,1
1120,12955,4
1124,14891,1
1127,13470,1
1133,12184,4
1136,10696,3
1138,13884,3
1143,14333,1
1145,7537,1
1148,9591,2
1150,7557,1
1157,14412,7
1162,13226,4
1166,7570,1
1167,8088,2
1169,11371,3
1176,8204,1
1189,11942,1
1192,11200,7
1194,12033,1
1203,10916,1
1208,14654,1
1211,11037,1
1215,11203,1
1220,12895,1
1227,12558,2
1227,13750,1
1228,2690,1
1237,10017,1
1240,6594,1
1241,12694,2
1254,9263,2
1257,8654,1
1259,7377,1
1260,9527,1
1262,14783,1
1269,13382,1
1269,7932,1
1270,3760,3
1272,14208,1
1273,9822,1
1278,8786,2
1281,10570,1
1281,8243,1
1283,13926,1
1288,9234,1
1293,9744,2
1294,14154,1
1295,10181,1
1297,8783,1
1301,12759,3
1302,8311,1
1303,11426,1
1306,7989,1
1308,7929,1
1312,13773,1
1318,12663,1
1320,13196,1
1321,8182,1
1322,14627,2
1324,10276,1
1329,7627,1
1337,14326,1
1342,7655,1
1343,7948,1
1344,2772,1
1347,14115,1
1348,11963,1
1357,11696,1
1363,8123,10
1368,11048,1
1369,12655,1
1373,11002,1
1376,8256,1
1377,5728,1
1380,10562,1
1392,12686,1
1400,13958,4
1415,11265,1
1421,10913,4
1423,9761,1
1431,13266,1
1450,9926,2
1452,4284,1
1452,13014,1
1454,7504,3
1456,8562,2
1463,14677,1
1465,9372,1
1467,14323,1
1476,11833,1
1481,13661,1
1482,10803,1
1486,3649,1
1488,2655,1
1492,14920,1
1492,13902,1
1493,10226,1
1516,12109,3
1518,9417,1
1519,12290,1
1521,11264,1
1522,2435,1
1525,12739,1
1528,11080,1
1529,12105,1
1530,11413,2
1533,10639,1
1537,13270,1
1542,9002,1
1542,11227,1
1553,13403,2
1559,8436,1
1561,9322,3
1561,7978,1
1563,4012,3
1564,12060,1
1565,11457,1
1570,9425,1
1572,14175,2
1573,14093,1
1576,13768,1
1578,7067,1
1579,11394,3
1584,14267,1
1587,9975,1
1589,11211,1
1589,14252,1
1590,13894,1
1591,9633,1
1598,14222,4
1602,10506,2
1602,8290,3
1603,14016,2
1606,2891,1
1613,14938,1
1614,8335,1
1616,11125,1
1620,8390,1
1622,14821,1
1624,9163,1
1634,4331,1
1636,14846,2
1639,8894,1
1642,13440,1
1644,14409,1
1651,9680,1
1651,13753,1
1652,12252,1
1657,10409,1
1657,11872,1
1657,11984,1
1658,13817,4
1659,11646,1
1660,14711,1
1661,14005,1
1669,10835,1
1677,14533,1
1680,14150,2
1681,14418,1
1683,7688,1
1684,14961,1
1686,9778,2
1687,12284,1
1690,12021,1
1690,11088,2
1697,8019,1
1702,14320,2
1711,9348,1
1713,5697,1
1713,6692,2
1718,14065,1
1721,13822,2
1722,12849,1
1724,8196,1
1725,9251,1
1726,10585,1
1727,12908,1
1728,10407,1
1730,1945,1
1733,14373,1
1735,13042,2
1737,9854,1
1738,8166,1
1741,7608,1
1754,11091,1
1764,12519,1
1765,12653,1
1769,12019,2
1770,7671,2
1773,5763,1
1775,8347,1
1776,9641,1
1777,12469,3
1784,9753,2
1784,10314,1
1785,10930,1
1788,8512,1
1796,13528,1
1800,7857,1
1806,8289,2
1807,11405,4
1810,10211,1
1810,14731,1
1813,14460,2
1817,11866,1
1824,14329,1
1826,14161,2
1827,12756,1
1829,9096,1
1839,7778,1
1842,13136,1
1848,7674,1
1848,12912,1
1849,14448,1
1852,13732,1
1856,14428,1
1856,8673,1
1858,14767,1
1871,8231,2
1876,9024,1
1886,11054,1
1888,13444,1
1890,8357,1
1895,11566,2
1900,8477,1
1900,10687,1
1901,10200,1
1903,10649,1
1904,12636,3
1905,10255,1
1906,14474,6
1907,13931,1
1908,12720,1
1922,8219,1
1939,9968,1
1940,8785,1
1946,12493,1
1950,5540,1
1953,5074,1
1956,14069,1
1956,10368,1
1957,11310,2
1961,10667,1
1967,10559,1
1969,11277,2
1969,11210,1
1970,13881,2
1972,14939,1
1978,14051,1
1990,12384,1
1998,10042,1
2010,9242,1
2013,12465,1
2014,12330,1
2017,8988,1
2017,13793,1
2021,14845,2
2022,10527,2
2027,8928,3
2036,4099,1
2038,13652,1
2039,10812,1
2047,11720,1
2052,10147,1
2053,13156,1
2061,10398,1
2064,8569,1
2073,14219,3
2073,6043,2
2074,12308,13
2075,11586,1
2078,14164,2
2079,8036,1
2081,7868,1
2082,9593,3
2093,13256,1
2094,4734,1
2097,12409,1
2098,11808,2
2099,8434,2
2105,7737,1
2108,8100,2
2110,11941,1
2122,13933,1
2126,8946,1
2127,9327,1
2129,7857,1
2130,14027,1
2134,13258,2
2139,12095,1
2143,13310,3
2149,12402,1
2156,10060,1
2157,10177,2
2158,7892,1
2160,12961,1
2160,12878,1
2164,4108,1
2165,9921,1
2166,7285,2
2171,13438,1
2173,11494,1
2180,9268,1
2182,8452,2
2186,11333,1
2187,13986,1
2188,8267,1
2189,3199,1
2190,13163,1
2198,7524,1
2202,5973,1
2204,9106,3
2205,9895,2
2206,12691,1
2211,13714,1
2211,11700,1
2212,12112,1
2213,13595,1
2213,8229,1
2220,8390,1
2222,13202,1
2224,5656,1
2227,13413,1
2234,14082,1
2236,14071,2
2237,14057,1
2239,12347,1
2243,12929,2
2244,13512,1
2246,11598,1
2246,14180,4
2253,10579,1
2260,7733,2
2261,5115,1
2264,11751,2
2267,9521,1
2269,11525,1
2273,8007,5
2274,3731,1
2276,12861,1
2277,10870,1
2282,12264,1
2283,14687,2
2292,12345,1
2292,9965,1
2292,11471,4
2298,7874,1
2299,9104,1
2301,10180,1
2310,3428,1
2313,9738,1
2315,10426,2
2319,2788,1
2320,8628,1
2320,13325,1
2321,10223,1
2324,9394,1
2326,12201,1
2329,9539,1
2331,11269,1
2331,10646,1
2333,10173,1
2335,10990,1
2340,11260,1
2341,13719,2
2341,14872,1
2343,14793,1
2345,10551,1
2346,11647,2
2350,9454,4
2357,14240,2
2367,9950,10
2371,9713,1
2371,12894,2
2373,9903,2
2373,12700,1
2377,12246,2
2378,13113,1
2380,13774,1
2381,10105,1
2383,9996,3
2384,12895,1
2391,9447,1
2398,14739,2
2410,14831,1
2420,14692,1
2422,11263,1
2422,9782,1
2428,7775,2
2430,7790,1
2432,12649,6
2433,10910,1
2434,9755,1
2438,14476,2
2444,12098,1
2449,8076,1
2449,12024,5
2451,11609,1
2453,9474,1
2457,10246,1
2458,10794,1
2459,9013,1
2463,9741,1
2464,11330,1
2467,13377,4
2468,13925,2
2469,9716,1
2471,11363,1
2473,12655,1
2476,10931,1
2477,10296,1
2483,10816,1
2497,9077,2
2499,9730,1
2504,8584,1
2512,9472,1
2513,7533,1
2516,9047,1
2519,10577,3
2522,10963,1
2533,12684,1
2536,10138,1
2537,12824,1
2544,13644,2
2548,10606,6
2555,11880,2
2566,13485,1
2568,11244,1
2576,8917,1
2578,9830,1
2579,4443,2
2583,11927,6
2585,9519,2
2588,11945,3
2596,7572,2
2597,9946,1
2597,13100,1
2612,12672,1
2612,14554,1
2614,10770,1
2616,10092,1
2618,8286,3
2620,2823,1
2621,3877,1
2622,14736,4
2627,13495,1
2627,11053,2
2629,8311,1
2638,9958,3
2643,10088,1
2650,6246,2
2653,10646,1
2654,11442,1
2659,13526,1
2661,11974,1
2663,8906,3
2669,9041,1
2671,13628,1
2671,10239,1
2671,11282,1
2671,13264,3
2671,14130,4
2683,11591,1
2689,8187,5
2694,11703,1
2696,9777,1
2697,14349,1
2700,10496,2
2700,7760,1
2701,13312,1
2707,13783,1
2708,11940,1
2711,8858,1
2714,7988,1
2715,12609,2
2722,10384,1
2727,11535,1
2728,10584,1
2731,8806,1
2731,10039,1
2734,8279,1
2737,12713,1
2742,9632,1
2746,8558,1
2752,8154,1
2755,12131,1
2759,7558,3
2767,11476,1
2780,9594,3
2782,13252,4
2799,8526,2
2803,10685,1
2809,7534,1
2811,11819,2
2814,12711,1
2817,10181,2
2818,11966,1
2827,12643,1
2835,14869,2
2836,11964,1
2837,9845,1
2841,13439,3
2852,10018,1
2852,8876,1
2853,11104,1
2854,9569,2
2865,8469,1
2867,10493,1
2868,4623,1
2872,12161,1
2875,7748,1
2886,7794,1
2888,13384,1
2889,10984,2
2893,12114,2
2895,14371,1
2904,9528,1
2916,9136,1
2918,10520,1
2922,11385,2
2922,11728,1
2924,10482,1
2928,13531,1
2934,11100,2
2935,12256,1
2935,10499,1
2938,10228,4
2941,12437,3
2942,8877,1
2945,14124,3
2946,13288,1
2948,4680,1
2950,9616,2
2951,10701,1
2951,8923,2
2954,10129,4
2958,11426,2
2965,10570,1
2967,9659,2
2968,14270,1
2971,11107,1
2974,12669,1
2978,10379,1
2979,12079,1
2985,12258,1
2989,8186,3
2990,13317,1
2991,9465,1
3003,10548,1
3006,14434,1
3009,13152,1
3012,12893,1
3019,13518,3
3021,12791,1
3022,14329,2
3023,8251,1
3024,12917,2
3026,14383,1
3028,7778,1
3029,12868,1
3035,10473,2
3036,11875,2
3038,12242,2
3039,12066,1
3050,6578,1
3057,8821,1
3060,7949,1
3061,10497,2
3065,11041,1
3066,7524,1
3072,12810,1
3072,10546,1
3075,3952,1
3078,12278,1
3083,7563,1
3084,10395,2
3090,12460,1
3090,7463,1
3095,8399,3
3096,14070,2
3097,9630,1
3099,11583,1
3101,11386,2
3114,11248,1
3117,14266,1
3118,14079,1
3119,13590,2
3125,11757,1
3125,8135,1
3130,10106,1
3130,12286,2
3133,7530,2
3136,14879,1
3139,10647,1
3140,13193,1
3141,10478,2
3144,10681,1
3146,9010,1
3151,12116,1
3153,13494,1
3156,9348,1
3162,13739,2
3164,10876,1
3165,11144,1
3166,10209,1
3169,8830,2
3170,7323,1
3172,11622,4
3176,8801,2
3176,9991,1
3176,9573,1
3177,10143,1
3178,9442,1
3182,12243,1
3183,11450,2
3184,8483,1
3184,9998,1
3186,12944,1
3187,8472,1
3190,8660,1
3191,7783,3
3192,13898,1
3205,8576,1
3209,9405,1
3214,8174,4
3222,13509,2
3228,7658,1
3230,11663,1
3234,13130,1
3238,10237,1
3252,7647,3
3262,10964,1
3265,10050,1
3266,10866,1
3267,14313,4
3273,11567,1
3275,13565,1
3281,14865,1
3289,8420,2
3294,7749,4
3295,5845,1
3304,8631,1
3307,10050,1
3314,8954,1
3319,14374,1
3327,9300,1
3331,9426,1
3334,12101,1
3335,8164,1
3335,8255,1
3338,7511,1
3340,11975,1
3340,13742,1
3347,11572,1
3350,14572,1
3354,9147,1
3354,12809,1
3354,14232,2
3357,11430,2
3361,11940,1
3367,12392,1
3385,9648,1
3388,13545,3
3389,10076,1
3394,9518,1
3397,12892,1
3402,13501,1
3407,13238,1
3410,11222,2
3413,13140,2
3415,12211,1
3417,10349,2
3421,7825,2
3433,12304,1
3438,11787,1
3439,14693,1
3439,9804,1
3440,9296,1
3441,14327,1
3443,11608,2
3446,9916,1
3452,13933,1
3454,5486,1
3458,7729,1
3458,14676,1
3481,10867,1
3491,14336,1
3495,7855,1
3499,8955,2
3500,11429,2
3506,13274,1
3511,8237,1
3517,13190,1
3519,7955,1
3523,7603,1
3524,14457,1
3525,7737,1
3529,13604,1
3530,12923,2
3530,12503,3
3535,8331,1
3536,12811,1
3540,6438,1
3541,9122,1
3545,8931,1
3546,14642,3
3551,14887,2
3552,9568,2
3554,12377,1
3557,5327,1
3561,13721,1
3561,11745,1
3564,5213,1
3566,12668,1
3569,11208,1
3572,12564,1
3576,9938,2
3580,10639,1
3590,9880,1
3593,10270,1
3601,7523,1
3605,8356,7
3606,9333,4
3608,11145,3
3609,14456,3
3617,8627,1
3624,11769,1
3625,13467,1
3634,9218,1
3637,9098,1
3637,12952,1
3638,10500,2
3640,8388,1
3641,7643,4
3647,12094,2
3649,10718,1
3650,9938,1
3651,10953,1
3652,12405,1
3653,13587,1
3657,8105,2
3660,14517,2
3663,12298,1
3665,11588,5
3672,14111,3
3681,9316,6
3684,9063,1
3685,11901,2
3687,5836,1
3692,14868,2
3694,7838,1
3695,10306,1
3696,12369,2
3706,13935,1
3709,13734,1
3719,7664,1
3724,8128,1
3726,4498,2
3735,4479,1
3737,7978,1
3739,8794,1
3746,13011,1
3746,9805,1
3749,9020,3
3754,13801,1
3763,14764,1
3764,9240,4
3765,10571,2
3769,13148,1
3772,10009,6
3778,10471,1
3786,6819,1
3797,11664,1
3798,8810,3
3799,9708,2
3804,9228,1
3807,9063,2
3811,12380,2
3811,11228,1
3817,12672,2
3823,8510,1
3825,14431,2
3826,8899,1
3826,14306,1
3827,14826,6
3831,14888,1
3835,14277,1
3835,9058,1
3837,11468,1
3845,10068,2
3848,7962,1
3850,9215,1
3861,12338,1
3865,12209,1
3868,13376,1
3870,10174,7
3871,10986,4
3873,11089,1
3875,14806,1
3878,10902,1
3880,11961,1
3884,5749,1
3898,13336,2
3898,11317,1
3899,7628,1
3903,12473,1
3904,12907,1
3930,7984,2
3938,8068,1
3950,12036,1
3953,8418,1
3961,14549,1
3961,9572,1
3964,12689,1
3966,10250,1
3967,13269,3
3969,11887,1
3971,11634,1
3976,10245,1
3977,14670,1
3978,14666,3
3980,7712,1
3986,12074,1
3987,10604,1
3991,10132,10
3993,7715,2
4003,8831,4
4006,7876,1
4009,8653,1
4025,4406,1
4047,11842,1
4049,10086,1
4052,9835,1
4055,8214,1
4064,12672,1
4065,9644,8
4070,9530,2
4076,8893,2
4083,11083,1
4084,12515,2
4090,10428,2
4092,14298,1
4095,12704,3
4099,4537,1
4100,8947,1
4101,12645,2
4102,11285,1
4103,12471,1
4106,12035,1
4108,5273,1
4111,11509,1
4115,10736,1
4117,12532,1
4117,11141,1
4118,14892,5
4132,7847,1
4136,9385,1
4136,13464,1
4140,13660,3
4151,10068,4
4152,8429,1
4154,7882,1
4156,4953,1
4157,14721,1
4158,12626,1
4162,7633,1
4163,9091,5
4181,11533,1
4183,13893,1
4189,9936,2
4193,7512,3
4195,12395,1
4196,9575,1
4201,8715,1
4204,11772,1
4206,14991,1
4209,11681,1
4211,13031,2
4214,13443,3
4215,14371,1
4219,8716,1
4220,14012,3
4228,11824,1
4232,8777,1
4235,10872,2
4235,11296,1
4240,9341,1
4250,14746,1
4255,9832,2
4256,12248,6
4257,11701,1
4262,13440,1
4264,14736,1
4265,14291,1
4266,11517,2
4269,8269,1
4276,12611,2
4279,8287,2
4282,12813,1
4287,7960,1
4289,13889,1
4289,14474,1
4292,8176,1
4295,13814,1
4298,8490,1
4299,11828,1
4302,5998,1
4304,8903,1
4305,11743,1
4310,14804,1
4311,12168,1
4312,13701,1
4317,14506,2
4318,11508,1
4319,14206,1
4319,14670,1
4335,12678,1
4346,9607,1
4349,12408,1
4349,11449,1
4355,7651,1
4358,12530,2
4365,12696,6
4367,11446,1
4373,14353,1
4374,12685,1
4376,9047,11
4381,7710,1
4384,8541,1
4387,11580,1
4388,10325,1
4390,14208,1
4391,9424,1
4392,7856,1
4394,13669,1
4396,8413,2
4400,8730,1
4407,8031,1
4407,11008,1
4413,11206,1
4416,13307,1
4417,13268,1
4420,10868,1
4421,11541,1
4423,13587,1
4425,9313,1
4433,7517,1
4439,10714,1
4440,8477,1
4445,10845,1
4448,9623,1
4449,11355,2
4454,14599,1
4471,8841,1
4472,10199,1
4477,14848,1
4480,7635,1
4486,13792,1
4487,7703,1
4489,11045,1
4496,8351,1
4498,11425,5
4498,11480,5
4498,5504,1
4500,9056,1
4503,11334,1
4504,9941,2
4506,11225,1
4517,10365,1
4518,7782,2
4520,11644,1
4522,8527,2
4527,9599,7
4528,11797,1
4530,12588,1
4543,12895,1
4547,14635,1
4555,9199,2
4555,11976,1
