source,target,weight
6,8706,1
7,9686,3
12,12954,3
13,11589,1
15,10616,1
17,12396,1
21,13335,1
21,13452,1
26,14532,1
26,12143,1
26,13838,1
27,13273,1
29,10887,1
30,9181,1
34,14618,1
35,9006,2
36,9520,1
38,14088,1
43,12023,1
44,11092,1
45,13327,5
47,10910,1
53,8539,1
56,9546,2
57,8694,2
58,11347,1
64,10309,1
70,12408,1
71,9391,1
74,12444,1
77,8852,2
80,10471,3
81,10627,1
82,12477,1
84,11657,1
90,12728,7
91,9352,1
113,8677,1
114,9834,1
115,10505,2
116,9997,2
116,12657,13
117,12113,2
118,8415,1
119,13223,1
120,12121,1
121,7802,1
122,7640,1
123,7939,5
125,8833,1
129,8334,1
130,12583,1
130,11989,1
139,14873,1
146,13062,2
146,13091,2
147,14923,1
150,8281,1
152,13126,3
155,9788,1
156,9126,3
159,13399,1
160,8109,1
169,3392,2
172,7933,2
176,13229,4
185,13346,3
186,11718,3
187,9844,1
200,10715,1
202,10605,1
207,14870,1
214,9836,1
216,12184,1
222,13865,1
230,11244,1
232,401,1
241,7598,2
254,14697,4
255,9408,1
256,12040,2
259,8230,1
262,13004,1
265,12101,1
267,12277,1
267,12727,1
272,8307,1
278,14251,8
278,13432,3
281,8084,1
282,11089,1
282,9148,1
282,9786,1
283,12708,2
288,10594,1
291,10077,1
292,1026,2
293,12150,1
294,10831,4
297,14403,3
298,12285,2
300,7887,1
300,9344,1
307,14286,2
313,13743,2
314,8820,2
317,12332,1
318,7720,1
325,13594,2
328,13017,1
329,9072,1
330,11787,2
331,8890,1
332,13460,2
333,9564,1
335,8280,1
336,10459,1
337,9635,1
337,12573,1
343,8900,1
349,7606,1
353,14393,1
355,13779,2
358,8675,1
363,9264,2
364,10216,2
367,8632,3
371,11107,1
372,12313,2
377,12645,1
378,10797,1
378,11049,1
379,13627,2
383,13941,1
385,419,1
393,7973,1
399,7992,1
401,4610,1
403,8565,1
411,7887,1
414,11377,1
414,14759,2
420,8051,1
421,10448,1
424,11720,1
426,7861,1
427,8992,1
431,12789,4
443,13578,1
443,8957,1
443,8502,1
445,10379,1
447,8713,2
447,11532,1
454,11955,2
458,8978,2
459,13786,2
459,12533,1
466,13283,1
470,7831,1
474,14955,1
478,12681,1
479,11763,9
483,14856,1
488,8619,1
497,8697,2
