source,target,weight
3,9733,3
6,8706,1
10,8410,1
12,12954,7
15,10148,1
16,14091,2
18,11630,1
19,14546,1
21,13452,1
21,11409,7
27,13273,1
28,11689,1
31,4129,1
39,11443,1
39,11933,1
44,11092,1
47,10910,1
48,11390,14
49,10810,1
58,11347,1
59,12091,1
60,13074,1
62,8301,1
70,12408,1
71,9391,2
72,10396,1
73,10393,1
75,13169,7
77,8852,1
80,10471,5
81,10627,1
89,13271,3
95,11562,2
98,9831,1
99,651,1
104,9897,1
105,10591,1
112,10394,1
115,10505,3
115,703,1
116,9512,1
116,12657,1
121,7802,1
122,7640,2
123,13188,1
125,9695,1
126,7590,1
126,10911,1
127,8341,1
127,14821,1
130,12583,1
131,5738,1
132,9828,2
133,14018,1
134,10892,1
135,14998,1
139,14873,1
145,10006,2
146,13091,1
147,14923,1
150,8003,2
153,14295,2
155,9788,1
159,13399,1
160,13860,1
162,10981,2
165,14773,1
172,7933,1
176,13229,3
179,10222,1
187,9844,2
192,10280,3
194,10200,1
195,10858,1
200,13818,2
204,9739,2
207,7764,1
207,9471,1
208,12401,1
211,10103,1
212,8599,4
221,10728,2
222,13865,1
227,8253,1
231,8300,1
235,10416,1
237,13536,1
241,13477,1
244,13317,2
245,3444,1
246,11335,1
248,8796,1
249,13938,3
251,13096,1
263,8894,1
264,1193,1
265,12101,2
273,8690,1
279,13119,1
280,12107,8
282,12721,1
284,8668,1
287,7765,2
289,14551,2
289,10859,1
292,1026,1
293,12150,1
298,13213,1
300,7887,2
300,9344,1
306,11096,3
307,14286,1
310,7586,1
310,14435,2
311,7727,1
315,7913,1
316,14471,1
319,1862,1
319,2155,1
321,9418,1
324,10137,3
326,7642,1
330,8338,1
331,7813,1
332,13460,3
336,10459,1
338,8197,1
340,12005,1
343,8900,2
343,8113,1
344,14077,1
349,13533,1
350,14607,1
356,11187,1
356,12547,2
357,13875,1
363,9264,1
370,10193,1
378,13020,1
378,11049,1
380,12717,2
383,13941,1
386,11358,1
390,10374,1
393,7973,2
397,10230,1
397,11257,1
399,7992,1
403,8565,1
408,12146,4
411,7887,1
412,8912,2
414,14759,1
416,14186,1
417,11076,2
425,9849,2
437,12593,1
440,11462,1
442,10207,1
445,10379,1
448,13636,1
449,13150,1
452,11506,1
454,11955,1
459,14554,1
465,14515,2
465,10599,1
469,9879,1
477,12830,1
482,10911,2
483,10277,1
483,14856,1
484,8932,1
490,12103,1
495,14725,1
496,12378,1
497,8697,4
504,13361,1
509,8163,1
514,10073,2
522,10556,2
528,7756,2
530,12039,1
531,7583,1
534,8235,1
536,7707,1
537,13696,1
537,14690,1
538,7853,1
542,13807,1
545,11996,1
549,9763,1
562,13593,1
568,14913,1
580,10330,1
582,8329,4
585,9285,1
600,10885,1
605,10244,1
607,11432,2
618,8117,1
619,12486,1
623,12880,1
628,14716,2
629,8503,3
630,1477,1
632,9891,1
633,13318,1
634,11157,1
634,12063,1
639,8945,1
643,13934,1
645,12318,1
645,1675,1
652,9813,1
659,8685,1
666,10719,1
668,11116,2
670,7833,1
671,9840,1
676,2973,1
678,7797,1
681,8715,1
683,11616,1
686,14742,1
692,11445,1
697,8192,1
700,9385,2
701,11680,1
703,5064,1
706,10445,1
713,5365,1
714,14381,1
715,12401,1
716,9595,2
722,11203,1
726,8832,1
726,8602,1
729,13337,1
730,11179,1
735,11009,1
739,14424,7
750,13310,1
756,12427,1
765,14380,2
768,8427,1
773,12674,2
774,9836,1
774,14063,1
776,13419,1
789,12916,1
790,9295,1
791,7639,1
791,11786,1
793,10615,1
794,13488,2
794,7752,1
795,11765,29
796,13695,1
796,14249,1
798,7795,2
799,8327,1
801,12749,2
803,8131,1
807,10765,1
809,1338,1
811,7591,1
817,10367,2
831,11563,1
831,13525,1
831,14355,1
834,9033,1
836,8530,1
841,12766,1
859,14953,1
862,13878,1
866,13942,1
867,7693,1
868,11432,1
870,8530,1
874,14073,1
877,7692,1
878,11484,1
881,8818,1
882,5569,1
885,11970,3
888,10738,5
890,7950,4
892,9873,1
894,10827,1
898,9149,2
902,8454,1
903,14724,5
908,8958,1
918,14284,1
922,12090,1
925,9599,1
927,1151,1
935,11970,2
936,5528,1
941,13696,3
946,8841,1
947,13258,1
947,11034,1
951,9212,1
956,11957,1
960,8352,1
969,13038,1
975,14258,1
979,13846,1
984,12646,2
986,9115,1
1001,14001,1
1002,8374,1
1003,8896,1
1012,12145,1
1015,10600,2
1017,12178,1
1018,14514,1
1019,7836,1
1021,10641,1
1022,5761,1
1029,8188,3
1030,12666,3
1032,10517,1
1038,9458,4
1041,10376,1
1050,14993,1
1051,13128,1
1053,10011,1
1054,10008,1
1055,8156,1
1058,11342,2
1061,10005,1
1067,12168,1
1067,11665,1
1068,11736,1
1074,10765,1
1077,7706,1
1078,10217,1
1083,14488,1
1083,8449,1
1084,6981,1
1085,14319,5
1089,7549,1
1091,14947,2
1096,9697,1
1096,11108,1
1099,11803,2
1100,7503,1
1106,12305,4
1107,11130,1
1116,9251,1
1125,10212,2
1126,13229,1
1127,13470,1
1138,13884,3
1143,14333,4
1147,8011,1
1147,12222,1
1148,9591,1
1148,14576,1
1149,3170,1
1157,14715,1
1157,14412,2
1157,11225,1
1159,13952,7
1163,13222,1
1166,8380,1
1169,11371,2
1170,12572,1
1174,9098,1
1178,12962,2
1180,7641,1
1183,13364,1
1186,12651,1
1191,12674,1
1194,12033,1
1197,14587,1
1204,14896,1
1206,13045,5
1210,7697,1
1213,14937,1
1222,6807,1
1223,14970,3
1224,12330,1
1227,12558,1
1227,13750,1
1231,13700,1
1236,10580,1
1239,10484,1
1241,12694,1
1245,9165,1
1247,11623,2
1255,12230,1
1257,8654,1
1261,12548,9
1262,8058,1
