source,target,weight
7,9686,3
9,13372,1
12,12954,4
19,14546,4
21,13452,1
27,13273,1
27,10381,1
35,9006,2
43,12023,2
44,11092,1
56,9546,1
58,9284,2
61,8567,1
70,12408,1
71,9391,4
74,12444,1
75,13169,1
77,8852,3
79,7929,1
80,10471,6
81,10627,1
83,11307,1
85,12443,3
90,12728,2
94,11879,1
97,8344,1
98,9831,1
100,1705,1
102,7724,1
106,10163,1
107,9639,1
108,14222,1
113,12217,1
115,9026,1
115,703,1
116,9997,2
116,12657,6
117,12113,2
121,11078,1
123,7939,1
126,10533,1
126,10911,1
127,14821,1
129,14932,2
130,12583,1
138,9422,1
139,14873,3
146,13062,1
149,14189,1
150,8281,1
155,9788,1
156,9126,3
166,12135,1
169,3392,1
176,13229,6
176,8206,2
181,4785,1
183,7707,1
185,13346,1
186,11718,1
195,10858,1
202,10605,2
202,8535,2
204,9739,2
208,12401,1
212,8599,1
214,7735,1
216,12184,2
220,14361,2
225,3048,1
235,10416,1
241,13477,1
241,7598,3
245,3387,1
246,11335,1
247,12443,1
259,8230,1
261,14732,1
262,13004,2
266,8729,1
266,11537,1
272,8307,1
278,14251,3
278,10666,1
278,11170,1
282,9148,1
284,8668,1
285,11332,1
287,7765,1
288,10594,2
289,10859,3
291,8141,1
292,1026,1
294,10831,2
297,14403,1
302,7940,2
306,11096,1
307,14286,4
309,12922,1
319,2155,1
325,13594,9
328,13017,1
330,11787,1
331,8890,2
332,13460,2
335,8578,2
337,12573,2
349,7606,1
350,14607,1
353,13740,1
355,13779,1
357,13051,1
358,8675,2
362,12938,2
364,10216,2
367,8632,1
373,11678,1
378,11049,1
384,11758,7
385,419,1
386,11358,1
390,13221,1
397,10230,2
397,11257,1
399,7992,1
407,14772,4
407,13749,1
408,12146,1
411,7887,1
414,11377,1
417,11076,1
420,8051,1
421,10448,1
422,11878,1
424,11720,1
427,8992,1
430,7039,2
431,12789,1
434,12579,1
435,9422,2
443,13578,1
443,8957,1
443,8502,1
444,11447,1
445,10379,1
454,11955,2
458,8978,1
459,13786,1
465,11247,1
466,13283,1
468,12572,1
474,14955,1
479,11763,4
484,8932,1
492,10726,1
497,8697,2
499,13410,1
504,13361,2
509,12225,2
509,13090,2
514,11311,1
515,10407,1
522,12547,1
523,13350,1
524,13543,1
525,14852,1
534,8235,1
534,12876,3
538,7853,4
548,12163,2
560,10308,1
561,12755,1
564,8473,1
565,14163,5
568,14913,3
572,8504,1
574,12910,4
576,2917,1
580,9345,2
582,8329,1
594,14615,2
595,9538,3
598,2620,1
599,12687,1
600,12967,2
603,13142,1
605,10244,1
610,14045,1
614,12307,2
618,8117,1
623,12738,1
626,8601,1
628,14716,2
629,8503,1
632,9891,1
634,11746,1
640,7634,1
650,9269,1
654,11408,1
657,13976,1
657,8095,1
662,10847,1
665,8739,1
666,8946,1
671,11980,1
679,7589,1
686,14742,1
688,11697,1
693,11740,1
696,12261,1
697,11740,1
700,9385,1
707,8791,1
708,8334,1
720,9555,2
720,9775,1
723,1419,1
725,12672,1
736,13162,6
738,13785,1
739,14424,1
740,11777,2
741,8532,1
743,12669,2
749,8136,2
750,13310,2
761,9940,1
766,11832,1
769,9569,1
775,4050,1
783,10474,1
788,7630,1
788,9193,1
790,9295,1
791,14907,1
793,10615,1
794,7752,1
797,13445,4
806,14928,1
821,9256,1
827,10871,1
827,11354,1
829,7849,1
831,12118,1
831,13525,1
831,14355,7
831,10597,1
834,14985,1
834,9033,1
841,12766,1
842,12890,1
846,14384,1
851,8531,2
852,6587,1
855,8088,1
856,8366,2
859,11845,1
864,8555,1
865,1496,1
869,7711,1
874,14073,2
877,8025,1
878,11484,1
880,10104,3
881,8818,1
882,3547,1
889,9535,12
890,7950,3
892,11176,1
894,13147,1
898,8625,2
901,9377,1
910,14189,1
912,1453,1
915,1664,2
921,11452,1
922,12090,1
925,9599,1
926,12108,3
927,1151,1
939,10852,5
944,9525,1
945,14376,1
950,8868,1
951,8738,1
952,8387,1
954,3499,3
960,8352,1
969,13038,1
971,9165,1
976,14839,1
986,9115,1
