source,target,weight
2,11745,1
7,9686,3
13,11589,2
14,7929,1
16,14091,2
18,12083,1
20,14356,2
39,11443,2
39,11933,1
41,10860,1
43,12023,1
46,9920,1
51,11119,1
53,8539,3
55,12584,1
56,9546,1
58,12136,2
59,12091,1
61,8567,1
72,10396,1
75,13169,1
76,14639,1
76,11859,1
77,8852,3
84,13949,1
86,14815,1
89,13271,3
92,8173,1
95,11562,1
96,9268,1
97,12755,4
99,651,1
107,9639,3
112,14825,1
114,9834,3
115,9026,1
116,9512,2
116,9997,1
116,12657,3
126,7590,2
130,12583,1
135,14998,1
136,142,1
141,8582,1
142,4903,1
145,10006,1
147,14923,1
149,10577,4
150,8003,1
153,14295,4
156,12351,1
159,13399,1
160,8109,1
163,10882,3
172,7933,4
181,4785,1
185,13346,3
187,7865,1
187,9844,1
198,12363,1
199,8774,1
204,9739,7
205,13081,1
207,7764,1
208,10532,2
208,12401,1
212,8599,1
216,12184,1
220,8480,4
221,10728,1
226,14466,3
230,14155,1
237,13536,1
245,9097,1
249,13938,1
255,9408,2
261,14732,1
261,13454,1
261,12035,1
262,13004,1
263,8894,1
279,13351,1
281,8084,1
282,9403,1
282,11192,1
283,12708,1
285,11332,2
287,7765,2
295,3948,1
297,14403,2
298,12285,2
298,8532,1
307,14286,1
317,13415,1
321,9418,3
325,13594,2
332,13460,1
335,8280,6
336,10459,1
337,12573,2
341,2060,1
344,14077,4
348,9386,1
349,13533,1
350,8195,1
358,10472,4
363,9264,1
364,10216,1
374,9335,2
378,10797,1
380,12717,1
382,12198,1
384,11758,1
390,13221,3
392,8556,1
393,7973,2
401,6839,1
404,1006,1
407,14772,1
411,7887,2
414,11377,2
417,11076,1
418,13504,1
421,10448,3
426,7861,3
427,8992,2
432,12646,1
434,12579,2
437,7834,2
438,11741,3
442,10207,1
443,10189,3
443,8957,1
446,4179,1
450,14101,2
454,11955,3
456,5444,3
458,13182,1
459,13786,6
459,11521,1
464,12405,1
473,7829,1
475,10273,4
480,13574,1
480,11093,1
484,8932,3
486,12197,1
488,8619,1
495,13808,1
497,8697,1
500,14581,1
501,1872,1
509,13090,1
518,13562,2
520,9818,1
521,11118,3
522,10556,1
523,13350,1
524,13543,5
530,12039,4
534,8235,3
536,13789,2
537,10542,1
550,11958,1
553,2132,1
559,12164,1
560,10308,1
567,13787,1
571,10818,1
572,8504,1
577,13514,1
579,14678,1
580,9345,1
582,8329,2
592,10774,2
593,13915,1
600,10885,1
601,14691,2
603,8937,7
604,6059,1
606,13737,1
607,11432,1
609,12599,1
617,14083,1
620,11872,1
621,11983,1
623,14980,1
623,12880,1
628,14716,7
628,11984,1
646,13955,5
654,913,1
654,3886,1
657,10033,1
664,13697,3
679,7589,1
679,8839,1
683,11616,2
685,14082,6
686,14742,3
697,9007,1
698,12311,1
703,5064,1
704,12510,1
707,8367,1
709,7914,1
713,1319,1
714,14381,2
719,1496,1
720,12180,2
720,9555,1
721,14749,1
725,13462,1
726,8602,1
742,14193,3
744,10590,1
748,8570,1
751,11539,1
758,8798,1
767,7788,1
773,12674,2
775,8375,2
776,13419,1
780,10841,1
780,10246,1
783,10474,2
789,12916,1
790,9295,1
791,13433,3
792,10297,1
793,10382,1
794,7752,1
797,13445,1
798,10439,2
798,13611,1
801,12749,6
809,1338,7
817,10367,1
821,9256,1
821,11134,1
823,12980,1
827,11354,1
831,13525,1
831,8045,1
832,13435,1
834,14597,1
839,14458,1
841,12766,1
849,2534,1
850,11892,1
851,8531,1
852,6587,1
852,14480,1
852,9468,1
856,13476,1
856,13508,1
863,9860,1
865,1496,1
867,10159,1
871,13051,1
878,11484,1
880,10104,3
889,9535,3
892,9873,1
896,13972,1
905,10242,1
910,14189,1
910,8014,1
912,1453,1
917,9784,1
922,12090,2
925,9599,3
926,12108,1
929,10309,2
930,12576,1
933,13812,1
940,8926,1
941,13696,1
946,8841,1
947,13258,1
949,13907,1
951,9212,2
953,8959,1
954,3499,1
959,13918,1
961,12193,1
962,9167,2
975,14258,4
976,14839,1
977,9250,1
982,12374,1
986,9115,1
988,9938,1
990,9752,1
992,9684,1
995,14318,1
1002,8374,1
1008,11724,1
1015,12804,2
1015,13322,1
1024,14893,2
1027,14915,1
1028,11586,4
1031,8925,1
1032,10517,2
1037,9977,2
1041,13296,1
1043,13640,1
1044,12778,1
1055,11942,1
1056,5267,1
1062,14708,1
1067,12168,1
1069,7542,2
1074,1130,1
1074,10765,1
1083,9806,1
1088,9847,2
1090,9231,6
1091,14947,1
1093,12479,2
1096,9697,1
1098,4442,3
1100,11939,1
1100,10799,1
1106,12305,1
1107,7766,1
1113,2754,1
1119,4759,4
1125,10212,2
1127,13470,2
1131,7839,1
1133,12184,1
1133,12533,2
1135,9238,1
1136,10696,1
1138,13884,1
1143,14333,1
1148,14576,1
1152,13972,1
1157,14412,3
1158,14768,2
1162,13226,1
1163,13222,1
1166,14009,1
1167,8088,3
1169,11371,1
1176,8204,1
1180,7641,1
1184,8740,1
1187,4943,1
1192,11200,1
1195,8700,1
1196,11874,1
1198,8016,1
1200,8532,1
1200,12888,1
1207,9075,1
1210,9487,1
1211,11037,1
1232,8062,1
1234,13698,1
1241,12694,3
1242,12859,1
1255,13912,2
1256,13542,2
1257,8913,1
1258,8181,1
1260,9527,1
1260,12615,1
1264,11854,2
1273,9822,1
1277,8942,1
1281,8243,1
1294,14154,2
1296,7832,1
1297,8783,1
1297,7705,1
1302,8311,2
1303,8034,1
1305,7056,1
1306,7989,2
1308,7929,1
1315,13564,1
1315,8677,1
1318,14447,1
1321,8182,3
1322,14627,4
1335,11360,1
1341,8555,3
1348,11963,3
1348,14807,1
1352,8442,1
1354,10835,1
1361,7792,1
1366,12648,1
1373,11002,1
1375,8004,1
1376,8256,2
1377,9223,2
1380,13829,1
1382,8762,1
1386,9902,3
1388,6136,1
1389,13068,1
1392,12686,1
1400,13958,2
1415,11265,1
1417,11517,1
1420,7863,1
1430,6385,1
1434,9490,3
1437,13951,1
1438,1949,1
1440,11528,2
1440,11926,1
1445,9844,1
1450,9926,3
1452,13014,2
1454,7504,1
1456,8562,2
1464,8711,1
1468,13989,1
1470,2376,1
1475,10418,1
1482,10803,1
1483,7741,1
1484,12959,1
1486,3649,5
1492,14920,1
1492,13902,1
1493,10226,1
1505,12080,1
1506,8980,3
1516,12109,1
1518,9417,1
1519,12290,1
1521,12387,1
1523,11449,1
1528,11457,1
1528,11080,1
1530,9067,1
1533,10639,1
1536,14417,1
1539,14638,1
1540,13236,1
1541,9304,1
1542,11227,1
1546,12412,1
1548,12977,1
1552,12712,1
1553,13403,1
1559,8436,1
1559,12386,1
1561,9322,2
1563,4012,2
1565,11457,1
1572,14175,1
1574,14297,1
1579,11394,1
1584,14267,1
1584,10344,1
1587,9975,2
1589,9998,1
1593,8990,1
1596,9071,1
1597,12458,3
1600,4988,1
1603,14016,1
1603,9981,1
1606,1945,1
1612,10602,2
1613,14938,3
1614,8735,2
1619,13027,1
1622,14821,1
1624,9163,1
1625,14275,1
1626,7678,2
1627,14059,1
1629,13605,1
1635,9266,1
1636,14846,1
1639,8894,4
1640,8411,1
1643,10849,1
